 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2022      7     16   12.00      4704.00   0.19232E+02   0.00000E+00   0.19232E+02   0.19366E+02   0.19414E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.32448E+02   0.75215E+02  -0.16670E+03  -0.69245E+02   0.34900E-02   0.21950E-04   0.95490E-03       0.16     183.26     0.0000  0.00   0.11885E+00  -0.27693E+01    19.3496    19.3746    19.3800    19.3865    19.4111
   2022      7     17   12.00      4728.00   0.18516E+02   0.00000E+00   0.18516E+02   0.18785E+02   0.18860E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.51824E+02   0.10874E+03  -0.23757E+03  -0.87004E+02   0.53553E-02   0.44899E-04   0.51134E-02       0.16     208.15     0.0000  0.00   0.27929E+00  -0.66026E+01    18.7552    18.8019    18.8099    18.8200    18.8487
   2022      7     18   12.00      4752.00   0.17758E+02   0.00000E+00   0.17758E+02   0.18005E+02   0.18082E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.50071E+02   0.10548E+03  -0.24788E+03  -0.98711E+02   0.44173E-02   0.36616E-04   0.30578E-02       0.16     227.75     0.0000  0.00   0.20355E+00   0.78471E+00    17.9795    18.0195    18.0274    18.0382    18.0711
   2022      7     19   12.00      4776.00   0.16602E+02   0.00000E+00   0.16602E+02   0.16978E+02   0.17069E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.63816E+02   0.13781E+03  -0.28380E+03  -0.99266E+02   0.66627E-02   0.10770E-03   0.14779E-01       0.16     208.92     0.0000  0.00  -0.19788E+00   0.12984E+02    16.9420    17.0001    17.0097    17.0201    17.0493
   2022      7     20   12.00      4800.00   0.15204E+02   0.00000E+00   0.15204E+02   0.15645E+02   0.15747E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.69679E+02   0.12646E+03  -0.25458E+03  -0.89371E+02   0.11416E-01   0.56510E-03   0.10747E+00       0.17     171.12     0.0000  0.00  -0.11720E+01   0.30524E+02    15.6117    15.6670    15.6799    15.6895    15.7166
   2022      7     21   12.00      4824.00   0.14218E+02   0.00000E+00   0.14218E+02   0.14594E+02   0.14698E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.67821E+02   0.11466E+03  -0.22860E+03  -0.91204E+02   0.11836E-01   0.72635E-03   0.13063E+00       0.17     175.93     0.0000  0.00  -0.29053E+00   0.45153E+02    14.5600    14.6133    14.6272    14.6373    14.6654
   2022      7     22   12.00      4848.00   0.13625E+02   0.00000E+00   0.13625E+02   0.13885E+02   0.13967E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.61814E+02   0.96394E+02  -0.20678E+03  -0.95450E+02   0.86656E-02   0.36307E-03   0.48078E-01       0.17     192.08     0.0000  0.00  -0.72565E-02   0.25643E+02    13.8570    13.8993    13.9093    13.9186    13.9464
   2022      7     23   12.00      4872.00   0.13508E+02   0.00000E+00   0.13508E+02   0.13661E+02   0.13721E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.37477E+02   0.57731E+02  -0.14868E+03  -0.79978E+02   0.44004E-02   0.39265E-04   0.38038E-02       0.17     168.84     0.0000  0.00  -0.15476E+00   0.55493E+01    13.6385    13.6714    13.6778    13.6855    13.7164
   2022      7     24   12.00      4896.00   0.13637E+02   0.00000E+00   0.13637E+02   0.13744E+02   0.13791E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.26925E+02   0.46009E+02  -0.12462E+03  -0.70776E+02   0.31861E-02   0.23197E-04   0.18515E-02       0.17     158.06     0.0000  0.00   0.62126E-01  -0.27136E+01    13.7286    13.7507    13.7556    13.7616    13.7897
   2022      7     25   12.00      4920.00   0.13789E+02   0.00000E+00   0.13789E+02   0.13901E+02   0.13958E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.33460E+02   0.49205E+02  -0.12514E+03  -0.73819E+02   0.45187E-02   0.10420E-03   0.13526E-01       0.17     173.64     0.0000  0.00  -0.34118E-01   0.58199E+01    13.8858    13.9075    13.9129    13.9193    13.9543
   2022      7     26   12.00      4944.00   0.13602E+02   0.00000E+00   0.13602E+02   0.13807E+02   0.13871E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.55603E+02   0.80362E+02  -0.17368E+03  -0.79756E+02   0.10411E-01   0.59203E-03   0.78796E-01       0.17     179.20     0.0000  0.00  -0.46714E-01   0.37297E+02    13.7867    13.8176    13.8264    13.8346    13.8572
   2022      7     27   12.00      4968.00   0.13624E+02   0.00000E+00   0.13624E+02   0.13731E+02   0.13782E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.30272E+02   0.48251E+02  -0.12843E+03  -0.77175E+02   0.40501E-02   0.81810E-04   0.73339E-02       0.17     182.34     0.0000  0.00   0.77899E-01   0.66229E+01    13.7160    13.7376    13.7430    13.7498    13.7792
   2022      7     28   12.00      4992.00   0.13740E+02   0.00000E+00   0.13740E+02   0.13903E+02   0.13961E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.38550E+02   0.55011E+02  -0.14873E+03  -0.76545E+02   0.45915E-02   0.30818E-04   0.27661E-02       0.17     183.07     0.0000  0.00   0.16447E+00  -0.57873E+01    13.8800    13.9138    13.9201    13.9278    13.9580
   2022      7     29   12.00      5016.00   0.13856E+02   0.00000E+00   0.13856E+02   0.13983E+02   0.14038E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.40485E+02   0.46196E+02  -0.12889E+03  -0.73389E+02   0.51880E-02   0.35035E-04   0.40784E-02       0.17     179.74     0.0000  0.00   0.30357E+00  -0.46178E+01    13.9626    13.9918    13.9974    14.0047    14.0349
   2022      7     30   12.00      5040.00   0.14278E+02   0.00000E+00   0.14278E+02   0.14348E+02   0.14392E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.34543E+02   0.30693E+02  -0.92227E+02  -0.67131E+02   0.46311E-02   0.25166E-04   0.26347E-02       0.17     177.39     0.0000  0.00   0.28409E+00  -0.22853E+00    14.3356    14.3531    14.3570    14.3626    14.3917
   2022      7     31   12.00      5064.00   0.15014E+02   0.00000E+00   0.15014E+02   0.15055E+02   0.15107E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.29781E+02   0.26052E+02  -0.79139E+02  -0.65637E+02   0.35158E-02   0.16573E-04   0.10407E-02       0.17     188.85     0.0000  0.00   0.11406E+00   0.31124E+01    15.0469    15.0577    15.0606    15.0653    15.1074
   2022      8      1   12.00      5088.00   0.15822E+02   0.00000E+00   0.15822E+02   0.15866E+02   0.15917E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.29134E+02   0.28966E+02  -0.85742E+02  -0.64442E+02   0.23055E-02   0.11992E-04   0.60942E-03       0.17     194.83     0.0000  0.00  -0.32807E-01  -0.76205E+00    15.8596    15.8678    15.8705    15.8750    15.9174
   2022      8      2   12.00      5112.00   0.16048E+02   0.00000E+00   0.16048E+02   0.16195E+02   0.16247E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.52008E+02   0.54422E+02  -0.13583E+03  -0.64621E+02   0.48779E-02   0.39932E-04   0.40823E-02       0.18     183.13     0.0000  0.00  -0.94659E-01  -0.82941E+01    16.1748    16.2045    16.2099    16.2167    16.2424
   2022      8      3   12.00      5136.00   0.16132E+02   0.00000E+00   0.16132E+02   0.16259E+02   0.16307E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.50182E+02   0.53529E+02  -0.13607E+03  -0.65843E+02   0.43970E-02   0.29288E-04   0.30257E-02       0.18     181.92     0.0000  0.00   0.20661E+00  -0.19193E+01    16.2405    16.2680    16.2732    16.2793    16.3045
   2022      8      4   12.00      5160.00   0.15932E+02   0.00000E+00   0.15932E+02   0.16106E+02   0.16165E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.64382E+02   0.70826E+02  -0.16797E+03  -0.70593E+02   0.58608E-02   0.77910E-04   0.92721E-02       0.18     182.84     0.0000  0.00   0.14474E+00   0.97282E+01    16.0823    16.1177    16.1243    16.1317    16.1561
   2022      8      5   12.00      5184.00   0.15708E+02   0.00000E+00   0.15708E+02   0.15860E+02   0.15908E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.44436E+02   0.60123E+02  -0.14449E+03  -0.62383E+02   0.45984E-02   0.88561E-04   0.98662E-02       0.18     159.31     0.0000  0.00   0.85437E-01  -0.89448E+00    15.8423    15.8685    15.8742    15.8801    15.9029
   2022      8      6   12.00      5208.00   0.14903E+02   0.00000E+00   0.14903E+02   0.15151E+02   0.15220E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.42153E+02   0.96669E+02  -0.18342E+03  -0.55822E+02   0.90524E-02   0.38392E-03   0.46070E-01       0.18     119.11     0.0000  0.00  -0.52117E-01  -0.26249E+02    15.1243    15.1652    15.1747    15.1822    15.2005
   2022      8      7   12.00      5232.00   0.14291E+02   0.00000E+00   0.14291E+02   0.14427E+02   0.14479E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.11112E+02   0.55550E+02  -0.11806E+03  -0.49626E+02   0.53077E-02   0.14474E-03   0.16861E-01       0.18     105.92     0.0000  0.00  -0.10191E+00   0.92322E+00    14.4106    14.4359    14.4415    14.4466    14.4716
   2022      8      8   12.00      5256.00   0.13936E+02   0.00000E+00   0.13936E+02   0.14079E+02   0.14128E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.59567E+01   0.66189E+02  -0.13435E+03  -0.55341E+02   0.53341E-02   0.13441E-03   0.13194E-01       0.18     120.89     0.0000  0.00  -0.41610E-01   0.65829E+01    14.0595    14.0886    14.0947    14.1004    14.1241
   2022      8      9   12.00      5280.00   0.13454E+02   0.00000E+00   0.13454E+02   0.13610E+02   0.13665E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.33237E+01   0.64923E+02  -0.14203E+03  -0.62097E+02   0.42875E-02   0.44749E-04   0.46675E-02       0.18     133.81     0.0000  0.00  -0.12124E+00  -0.51177E+01    13.5884    13.6209    13.6271    13.6334    13.6611
   2022      8     10   12.00      5304.00   0.13200E+02   0.00000E+00   0.13200E+02   0.13336E+02   0.13388E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.25850E+01   0.50146E+02  -0.13503E+03  -0.61794E+02   0.39233E-02   0.22905E-04   0.15385E-02       0.18     135.65     0.0000  0.00   0.12813E+00  -0.37075E+01    13.3136    13.3468    13.3528    13.3591    13.3865
   2022      8     11   12.00      5328.00   0.12970E+02   0.00000E+00   0.12970E+02   0.13114E+02   0.13164E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.26606E+01   0.44913E+02  -0.12131E+03  -0.59006E+02   0.40682E-02   0.26422E-04   0.19914E-02       0.18     131.18     0.0000  0.00  -0.68824E-01  -0.57114E+01    13.0919    13.1249    13.1306    13.1366    13.1637
   2022      8     12   12.00      5352.00   0.12971E+02   0.00000E+00   0.12971E+02   0.13072E+02   0.13123E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.43130E+01   0.35400E+02  -0.92325E+02  -0.52735E+02   0.41168E-02   0.25827E-04   0.20224E-02       0.18     123.23     0.0000  0.00  -0.12504E+00  -0.53439E+01    13.0550    13.0801    13.0846    13.0896    13.1229
   2022      8     13   12.00      5376.00   0.13160E+02   0.00000E+00   0.13160E+02   0.13237E+02   0.13286E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.58287E+01   0.35586E+02  -0.72814E+02  -0.44894E+02   0.48990E-02   0.46086E-04   0.43521E-02       0.19     110.84     0.0000  0.00  -0.18521E+00  -0.74645E+01    13.2247    13.2430    13.2472    13.2509    13.2855
   2022      8     14   12.00      5400.00   0.13253E+02   0.00000E+00   0.13253E+02   0.13346E+02   0.13390E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.43605E+01   0.47537E+02  -0.84371E+02  -0.44258E+02   0.59262E-02   0.98424E-04   0.86405E-02       0.19     109.41     0.0000  0.00  -0.15428E+00  -0.11887E+02    13.3325    13.3518    13.3571    13.3603    13.3891
   2022      8     15   12.00      5424.00   0.13140E+02   0.00000E+00   0.13140E+02   0.13256E+02   0.13301E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.12949E+01   0.68008E+02  -0.11002E+03  -0.50846E+02   0.67624E-02   0.16364E-03   0.14320E-01       0.19     121.16     0.0000  0.00  -0.21295E-01  -0.16041E+02    13.2389    13.2631    13.2697    13.2740    13.2987
   2022      8     16   12.00      5448.00   0.13041E+02   0.00000E+00   0.13041E+02   0.13150E+02   0.13198E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.20177E+01   0.64537E+02  -0.10443E+03  -0.55119E+02   0.66130E-02   0.12344E-03   0.12185E-01       0.19     133.44     0.0000  0.00   0.27047E+00  -0.12301E+02    13.1340    13.1574    13.1635    13.1675    13.1962
   2022      8     17   12.00      5472.00   0.13131E+02   0.00000E+00   0.13131E+02   0.13238E+02   0.13284E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.57099E+01   0.55560E+02  -0.98864E+02  -0.52725E+02   0.57456E-02   0.72160E-04   0.76377E-02       0.19     131.71     0.0000  0.00   0.13606E+00  -0.95602E+01    13.2220    13.2458    13.2512    13.2556    13.2822
   2022      8     18   12.00      5496.00   0.13208E+02   0.00000E+00   0.13208E+02   0.13288E+02   0.13335E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.51159E+01   0.41870E+02  -0.90038E+02  -0.48346E+02   0.30631E-02   0.29852E-04   0.21967E-02       0.19     122.40     0.0000  0.00  -0.15048E-01  -0.12334E+01    13.2761    13.2937    13.2977    13.3019    13.3348
   2022      8     19   12.00      5520.00   0.13166E+02   0.00000E+00   0.13166E+02   0.13247E+02   0.13294E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.48604E+01   0.38806E+02  -0.81936E+02  -0.44545E+02   0.28616E-02   0.21821E-04   0.16678E-02       0.19     111.79     0.0000  0.00   0.85185E-01   0.35922E+01    13.2350    13.2531    13.2568    13.2610    13.2932
   2022      8     20   12.00      5544.00   0.13528E+02   0.00000E+00   0.13528E+02   0.13552E+02   0.13593E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.35800E+01   0.16570E+02  -0.42986E+02  -0.34718E+02   0.28630E-02   0.11817E-04   0.13654E-02       0.19      98.86     0.0000  0.00   0.13417E+00  -0.13066E+01    13.5475    13.5535    13.5555    13.5584    13.5928
   2022      8     21   12.00      5568.00   0.13963E+02   0.00000E+00   0.13963E+02   0.13976E+02   0.14014E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.51110E+01   0.14535E+02  -0.39924E+02  -0.39112E+02   0.51423E-02   0.35027E-04   0.43221E-02       0.19     119.26     0.0000  0.00   0.30872E+00  -0.45172E+01    13.9737    13.9755    13.9776    13.9804    14.0142
   2022      8     22   12.00      5592.00   0.14570E+02   0.00000E+00   0.14570E+02   0.14604E+02   0.14653E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.77679E+01   0.22885E+02  -0.61598E+02  -0.47764E+02   0.40358E-02   0.18905E-04   0.16756E-02       0.19     149.57     0.0000  0.00   0.12765E+00  -0.44377E+01    14.5973    14.6056    14.6080    14.6117    14.6525
   2022      8     23   12.00      5616.00   0.15003E+02   0.00000E+00   0.15003E+02   0.15066E+02   0.15117E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.13772E+02   0.32551E+02  -0.83813E+02  -0.52990E+02   0.42050E-02   0.22626E-04   0.18806E-02       0.20     162.67     0.0000  0.00   0.17083E+00  -0.38157E+01    15.0538    15.0703    15.0736    15.0778    15.1171
   2022      8     24   12.00      5640.00   0.15375E+02   0.00000E+00   0.15375E+02   0.15446E+02   0.15487E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.16017E+02   0.31908E+02  -0.85813E+02  -0.44735E+02   0.36296E-02   0.24904E-04   0.20160E-02       0.20     140.53     0.0000  0.00   0.63712E-01   0.30698E+01    15.4344    15.4508    15.4541    15.4580    15.4866
   2022      8     25   12.00      5664.00   0.14983E+02   0.00000E+00   0.14983E+02   0.15144E+02   0.15186E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.32852E+02   0.60072E+02  -0.12472E+03  -0.37187E+02   0.81272E-02   0.27569E-03   0.29618E-01       0.20      97.59     0.0000  0.00  -0.34009E+00   0.20487E+02    15.1262    15.1535    15.1601    15.1647    15.1798
   2022      8     26   12.00      5688.00   0.14305E+02   0.00000E+00   0.14305E+02   0.14450E+02   0.14492E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.34773E+02   0.55669E+02  -0.11624E+03  -0.32747E+02   0.90948E-02   0.36151E-03   0.42033E-01       0.20      72.07     0.0000  0.00  -0.62522E+00   0.22231E+02    14.4326    14.4590    14.4653    14.4701    14.4826
   2022      8     27   12.00      5712.00   0.13930E+02   0.00000E+00   0.13930E+02   0.14006E+02   0.14048E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.17291E+02   0.29913E+02  -0.72138E+02  -0.35440E+02   0.40907E-02   0.45535E-04   0.47277E-02       0.20      85.05     0.0000  0.00   0.34384E-02   0.30681E+01    13.9930    14.0118    14.0156    14.0190    14.0469
   2022      8     28   12.00      5736.00   0.13894E+02   0.00000E+00   0.13894E+02   0.14001E+02   0.14044E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.23074E+02   0.43068E+02  -0.10052E+03  -0.51659E+02   0.55164E-02   0.54130E-04   0.64956E-02       0.20     131.52     0.0000  0.00   0.18710E+00  -0.80254E+01    13.9837    14.0094    14.0145    14.0194    14.0423
   2022      8     29   12.00      5760.00   0.13738E+02   0.00000E+00   0.13738E+02   0.13908E+02   0.13958E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.30267E+02   0.67840E+02  -0.13824E+03  -0.57898E+02   0.67260E-02   0.14276E-03   0.14420E-01       0.20     142.78     0.0000  0.00  -0.36898E-01  -0.15800E+02    13.8880    13.9188    13.9260    13.9309    13.9527
   2022      8     30   12.00      5784.00   0.13578E+02   0.00000E+00   0.13578E+02   0.13674E+02   0.13720E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.19012E+02   0.38188E+02  -0.92337E+02  -0.46003E+02   0.34489E-02   0.40126E-04   0.35376E-02       0.20     113.77     0.0000  0.00   0.12487E-01  -0.40215E+00    13.6606    13.6800    13.6843    13.6885    13.7182
   2022      8     31   12.00      5808.00   0.13289E+02   0.00000E+00   0.13289E+02   0.13415E+02   0.13456E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.31024E+02   0.42524E+02  -0.99496E+02  -0.35372E+02   0.70510E-02   0.18754E-03   0.15939E-01       0.20      78.37     0.0000  0.00  -0.21530E+00   0.15847E+02    13.3990    13.4229    13.4295    13.4342    13.4532
   2022      9      1   12.00      5832.00   0.12950E+02   0.00000E+00   0.12950E+02   0.13055E+02   0.13098E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.23594E+02   0.35076E+02  -0.85966E+02  -0.38682E+02   0.56471E-02   0.84084E-04   0.72806E-02       0.21      86.78     0.0000  0.00  -0.67052E-01   0.10709E+02    13.0386    13.0621    13.0676    13.0709    13.0967
   2022      9      2   12.00      5856.00   0.13020E+02   0.00000E+00   0.13020E+02   0.13087E+02   0.13140E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.14949E+02   0.26269E+02  -0.81761E+02  -0.51465E+02   0.34211E-02   0.21935E-04   0.13426E-02       0.21     131.28     0.0000  0.00   0.11360E+00   0.71554E+00    13.0754    13.0923    13.0960    13.1003    13.1401
   2022      9      3   12.00      5880.00   0.13126E+02   0.00000E+00   0.13126E+02   0.13244E+02   0.13292E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.22827E+02   0.39328E+02  -0.11040E+03  -0.56175E+02   0.46211E-02   0.33736E-04   0.31910E-02       0.21     144.00     0.0000  0.00   0.37148E-02  -0.72818E+01    13.2247    13.2531    13.2583    13.2641    13.2905
   2022      9      4   12.00      5904.00   0.13036E+02   0.00000E+00   0.13036E+02   0.13146E+02   0.13198E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.22829E+02   0.37804E+02  -0.10430E+03  -0.45205E+02   0.37826E-02   0.23142E-04   0.14993E-02       0.21     111.13     0.0000  0.00   0.35213E-01  -0.41789E+01    13.1269    13.1551    13.1599    13.1644    13.1972
   2022      9      5   12.00      5928.00   0.12816E+02   0.00000E+00   0.12816E+02   0.12891E+02   0.12935E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.18485E+02   0.28140E+02  -0.84757E+02  -0.38185E+02   0.25974E-02   0.13512E-04   0.53233E-03       0.21      89.92     0.0000  0.00   0.46218E-01   0.60101E+00    12.8789    12.8963    12.8999    12.9036    12.9353
   2022      9      6   12.00      5952.00   0.12499E+02   0.00000E+00   0.12499E+02   0.12633E+02   0.12681E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.27292E+02   0.43441E+02  -0.10900E+03  -0.44848E+02   0.46121E-02   0.36076E-04   0.30837E-02       0.21     101.70     0.0000  0.00  -0.73221E-01   0.71780E+01    12.6116    12.6440    12.6494    12.6543    12.6803
   2022      9      7   12.00      5976.00   0.12291E+02   0.00000E+00   0.12291E+02   0.12399E+02   0.12452E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.21313E+02   0.35735E+02  -0.96231E+02  -0.45382E+02   0.40684E-02   0.24577E-04   0.19291E-02       0.21     104.89     0.0000  0.00   0.13656E+00   0.39038E+01    12.3797    12.4086    12.4134    12.4180    12.4514
   2022      9      8   12.00      6000.00   0.12026E+02   0.00000E+00   0.12026E+02   0.12144E+02   0.12192E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.25301E+02   0.37998E+02  -0.97297E+02  -0.38598E+02   0.58958E-02   0.70378E-04   0.76403E-02       0.21      82.77     0.0000  0.00   0.37528E+00  -0.57339E+01    12.1239    12.1536    12.1594    12.1634    12.1904
   2022      9      9   12.00      6024.00   0.11615E+02   0.00000E+00   0.11615E+02   0.11740E+02   0.11785E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.24923E+02   0.39587E+02  -0.95379E+02  -0.38655E+02   0.68615E-02   0.17376E-03   0.14982E-01       0.22      78.47     0.0000  0.00   0.54361E-01  -0.15645E+02    11.7236    11.7477    11.7546    11.7598    11.7828
   2022      9     10   12.00      6048.00   0.11507E+02   0.00000E+00   0.11507E+02   0.11576E+02   0.11624E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.13078E+02   0.26463E+02  -0.70752E+02  -0.40807E+02   0.33893E-02   0.40399E-04   0.30779E-02       0.22      92.32     0.0000  0.00  -0.29589E-02  -0.18094E+01    11.5634    11.5807    11.5847    11.5886    11.6242
   2022      9     11   12.00      6072.00   0.11461E+02   0.00000E+00   0.11461E+02   0.11550E+02   0.11592E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.17414E+02   0.30805E+02  -0.74489E+02  -0.39818E+02   0.62978E-02   0.13075E-03   0.10928E-01       0.22      91.32     0.0000  0.00   0.20444E+00   0.13172E+02    11.5373    11.5547    11.5603    11.5643    11.5917
   2022      9     12   12.00      6096.00   0.11580E+02   0.00000E+00   0.11580E+02   0.11637E+02   0.11674E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.13726E+02   0.17612E+02  -0.55033E+02  -0.33513E+02   0.60303E-02   0.10052E-03   0.88985E-02       0.22      81.42     0.0000  0.00   0.24827E+00   0.11112E+02    11.6282    11.6405    11.6450    11.6484    11.6737
   2022      9     13   12.00      6120.00   0.11630E+02   0.00000E+00   0.11630E+02   0.11691E+02   0.11733E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.11651E+02   0.18857E+02  -0.57267E+02  -0.32537E+02   0.43447E-02   0.30426E-04   0.26511E-02       0.22      80.38     0.0000  0.00   0.21896E+00  -0.96995E-01    11.6783    11.6958    11.6993    11.7025    11.7332
   2022      9     14   12.00      6144.00   0.11602E+02   0.00000E+00   0.11602E+02   0.11688E+02   0.11736E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.15935E+02   0.27583E+02  -0.73279E+02  -0.37142E+02   0.48386E-02   0.34759E-04   0.34124E-02       0.22      90.89     0.0000  0.00   0.20565E+00  -0.57779E+01    11.6723    11.6954    11.6998    11.7034    11.7360
   2022      9     15   12.00      6168.00   0.11632E+02   0.00000E+00   0.11632E+02   0.11703E+02   0.11745E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.15565E+02   0.26605E+02  -0.67850E+02  -0.36141E+02   0.56266E-02   0.15532E-03   0.19894E-01       0.22      89.43     0.0000  0.00   0.22785E-01   0.11511E+02    11.6914    11.7082    11.7121    11.7158    11.7437
   2022      9     16   12.00      6192.00   0.11412E+02   0.00000E+00   0.11412E+02   0.11559E+02   0.11608E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.21656E+02   0.35162E+02  -0.76204E+02  -0.31761E+02   0.15262E-01   0.10421E-02   0.45441E+00       0.22      72.48     0.0000  0.00  -0.83584E+00   0.80673E+02    11.5445    11.5659    11.5729    11.5780    11.5931
   2022      9     17   12.00      6216.00   0.11113E+02   0.00000E+00   0.11113E+02   0.11240E+02   0.11295E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.21202E+02   0.42777E+02  -0.86032E+02  -0.31788E+02   0.18593E-01   0.16558E-02   0.85778E+00       0.22      65.26     0.0000  0.00  -0.20813E+01   0.10851E+03    11.2205    11.2477    11.2594    11.2640    11.2795
   2022      9     18   12.00      6240.00   0.10538E+02   0.00000E+00   0.10538E+02   0.10754E+02   0.10817E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.23778E+02   0.57570E+02  -0.11363E+03  -0.42001E+02   0.13881E-01   0.77998E-03   0.31698E+00       0.23      83.02     0.0000  0.00  -0.15112E+01   0.57981E+02    10.7321    10.7647    10.7751    10.7833    10.8025
   2022      9     19   12.00      6264.00   0.10327E+02   0.00000E+00   0.10327E+02   0.10417E+02   0.10478E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.14993E+02   0.30575E+02  -0.91121E+02  -0.52926E+02   0.35916E-02   0.60835E-04   0.59201E-02       0.23     119.68     0.0000  0.00  -0.13207E+00   0.56683E+01    10.4032    10.4231    10.4281    10.4331    10.4764
   2022      9     20   12.00      6288.00   0.10546E+02   0.00000E+00   0.10546E+02   0.10616E+02   0.10678E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.16185E+02   0.23920E+02  -0.92365E+02  -0.52772E+02   0.24788E-02   0.11938E-04   0.18016E-03       0.23     129.21     0.0000  0.00   0.29275E-01  -0.18832E+01    10.6035    10.6215    10.6256    10.6302    10.6776
