   2018      4     30   12.00    134352.00   0.29888E+02   0.00000E+00   0.29888E+02   0.29957E+02   0.30036E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11656E+02   0.93413E+02  -0.19236E+03  -0.15474E+03   0.13668E-02   0.42672E-05   0.12524E-04       0.19     230.45     0.0000  0.00  -0.33092E-01   0.17154E+00    29.9541    29.9618    29.9671    29.9822    30.0139
   2018      5      1   12.00    134376.00   0.29778E+02   0.00000E+00   0.29778E+02   0.29852E+02   0.29933E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11513E+02   0.95668E+02  -0.19709E+03  -0.15690E+03   0.15529E-02   0.49702E-05   0.22059E-04       0.19     231.80     0.0000  0.00  -0.40743E-01   0.27040E+00    29.8485    29.8568    29.8624    29.8779    29.9109
   2018      5      2   12.00    134400.00   0.29657E+02   0.00000E+00   0.29657E+02   0.29731E+02   0.29811E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10604E+02   0.92202E+02  -0.18850E+03  -0.15220E+03   0.15948E-02   0.50756E-05   0.24946E-04       0.19     224.20     0.0000  0.00  -0.43602E-01   0.29316E+00    29.7278    29.7360    29.7416    29.7578    29.7912
   2018      5      3   12.00    134424.00   0.29621E+02   0.00000E+00   0.29621E+02   0.29693E+02   0.29771E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10345E+02   0.88569E+02  -0.18079E+03  -0.14815E+03   0.15010E-02   0.46920E-05   0.19532E-04       0.18     219.16     0.0000  0.00  -0.33323E-01   0.28740E+00    29.6892    29.6970    29.7025    29.7192    29.7550
   2018      5      4   12.00    134448.00   0.29611E+02   0.00000E+00   0.29611E+02   0.29683E+02   0.29762E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10466E+02   0.88394E+02  -0.18010E+03  -0.14816E+03   0.15214E-02   0.47302E-05   0.20700E-04       0.18     219.92     0.0000  0.00  -0.35388E-01   0.28914E+00    29.6795    29.6873    29.6928    29.7095    29.7450
   2018      5      5   12.00    134472.00   0.29600E+02   0.00000E+00   0.29600E+02   0.29672E+02   0.29750E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10129E+02   0.89975E+02  -0.18241E+03  -0.14761E+03   0.16735E-02   0.51276E-05   0.31312E-04       0.18     218.29     0.0000  0.00  -0.47419E-01   0.33707E+00    29.6683    29.6764    29.6821    29.6990    29.7308
   2018      5      6   12.00    134496.00   0.29513E+02   0.00000E+00   0.29513E+02   0.29583E+02   0.29662E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.96600E+01   0.90281E+02  -0.18432E+03  -0.14885E+03   0.17615E-02   0.53782E-05   0.39199E-04       0.18     218.40     0.0000  0.00  -0.57223E-01   0.34427E+00    29.5796    29.5880    29.5937    29.6110    29.6408
   2018      5      7   12.00    134520.00   0.29420E+02   0.00000E+00   0.29420E+02   0.29491E+02   0.29571E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.93255E+01   0.93254E+02  -0.19060E+03  -0.15137E+03   0.16725E-02   0.51667E-05   0.31415E-04       0.18     220.44     0.0000  0.00  -0.57613E-01   0.23806E+00    29.4869    29.4955    29.5014    29.5190    29.5515
   2018      5      8   12.00    134544.00   0.29235E+02   0.00000E+00   0.29235E+02   0.29312E+02   0.29394E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.87877E+01   0.94998E+02  -0.19213E+03  -0.15377E+03   0.15895E-02   0.49437E-05   0.24206E-04       0.18     221.38     0.0000  0.00  -0.48545E-01   0.23749E+00    29.3081    29.3165    29.3223    29.3401    29.3754
   2018      5      9   12.00    134568.00   0.29140E+02   0.00000E+00   0.29140E+02   0.29213E+02   0.29293E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.85412E+01   0.93711E+02  -0.18946E+03  -0.15433E+03   0.14526E-02   0.46397E-05   0.17031E-04       0.18     222.56     0.0000  0.00  -0.34018E-01   0.24539E+00    29.2092    29.2172    29.2228    29.2392    29.2762
   2018      5     10   12.00    134592.00   0.29055E+02   0.00000E+00   0.29055E+02   0.29127E+02   0.29206E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.84845E+01   0.92887E+02  -0.18991E+03  -0.15416E+03   0.14776E-02   0.46507E-05   0.18552E-04       0.18     222.09     0.0000  0.00  -0.26633E-01   0.30457E+00    29.1236    29.1317    29.1372    29.1531    29.1866
   2018      5     11   12.00    134616.00   0.28960E+02   0.00000E+00   0.28960E+02   0.29035E+02   0.29115E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.85759E+01   0.91037E+02  -0.18634E+03  -0.15126E+03   0.16454E-02   0.51139E-05   0.29116E-04       0.18     217.32     0.0000  0.00  -0.27890E-01   0.42066E+00    29.0314    29.0397    29.0455    29.0629    29.0967
   2018      5     12   12.00    134640.00   0.28907E+02   0.00000E+00   0.28907E+02   0.28978E+02   0.29056E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.86531E+01   0.86924E+02  -0.17663E+03  -0.14677E+03   0.15701E-02   0.48110E-05   0.24436E-04       0.18     212.17     0.0000  0.00  -0.23583E-01   0.38774E+00    28.9749    28.9828    28.9882    29.0045    29.0377
   2018      5     13   12.00    134664.00   0.28941E+02   0.00000E+00   0.28941E+02   0.29012E+02   0.29090E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.92490E+01   0.87357E+02  -0.17836E+03  -0.14798E+03   0.15509E-02   0.47612E-05   0.22966E-04       0.18     215.83     0.0000  0.00  -0.26366E-01   0.36119E+00    29.0090    29.0168    29.0222    29.0382    29.0707
   2018      5     14   12.00    134688.00   0.28837E+02   0.00000E+00   0.28837E+02   0.28916E+02   0.28998E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10782E+02   0.96204E+02  -0.19766E+03  -0.15351E+03   0.16519E-02   0.51752E-05   0.29013E-04       0.17     218.66     0.0000  0.00  -0.33882E-01   0.39709E+00    28.9125    28.9213    28.9273    28.9454    28.9779
   2018      5     15   12.00    134712.00   0.28425E+02   0.00000E+00   0.28425E+02   0.28510E+02   0.28596E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11926E+02   0.10137E+03  -0.21246E+03  -0.16017E+03   0.17692E-02   0.56097E-05   0.38548E-04       0.17     218.55     0.0000  0.00  -0.43010E-01   0.44127E+00    28.5060    28.5155    28.5219    28.5409    28.5715
   2018      5     16   12.00    134736.00   0.28002E+02   0.00000E+00   0.28002E+02   0.28081E+02   0.28164E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10918E+02   0.96292E+02  -0.20465E+03  -0.16214E+03   0.18031E-02   0.59969E-05   0.43334E-04       0.17     218.55     0.0000  0.00  -0.49212E-01   0.44136E+00    28.0770    28.0861    28.0922    28.1078    28.1408
   2018      5     17   12.00    134760.00   0.27844E+02   0.00000E+00   0.27844E+02   0.27914E+02   0.27996E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.85513E+01   0.87832E+02  -0.18703E+03  -0.15745E+03   0.16969E-02   0.52929E-05   0.33760E-04       0.17     216.84     0.0000  0.00  -0.54427E-01   0.29778E+00    27.9106    27.9191    27.9250    27.9416    27.9751
   2018      5     18   12.00    134784.00   0.27885E+02   0.00000E+00   0.27885E+02   0.27952E+02   0.28032E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.68555E+01   0.82831E+02  -0.17785E+03  -0.15280E+03   0.16706E-02   0.50540E-05   0.31539E-04       0.17     215.59     0.0000  0.00  -0.63013E-01   0.15181E+00    27.9477    27.9559    27.9616    27.9788    28.0148
   2018      5     19   12.00    134808.00   0.27979E+02   0.00000E+00   0.27979E+02   0.28047E+02   0.28121E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.61416E+01   0.80132E+02  -0.17091E+03  -0.14656E+03   0.15521E-02   0.46291E-05   0.22974E-04       0.17     209.50     0.0000  0.00  -0.51801E-01   0.15685E+00    28.0432    28.0509    28.0560    28.0703    28.1032
   2018      5     20   12.00    134832.00   0.28072E+02   0.00000E+00   0.28072E+02   0.28139E+02   0.28206E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.65853E+01   0.78502E+02  -0.16340E+03  -0.13903E+03   0.15677E-02   0.46932E-05   0.24532E-04       0.17     199.47     0.0000  0.00  -0.39314E-01   0.30623E+00    28.1356    28.1429    28.1477    28.1603    28.1878
   2018      5     21   12.00    134856.00   0.28162E+02   0.00000E+00   0.28162E+02   0.28227E+02   0.28298E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67958E+01   0.78934E+02  -0.16313E+03  -0.14038E+03   0.16772E-02   0.48599E-05   0.32944E-04       0.17     203.73     0.0000  0.00  -0.41153E-01   0.39182E+00    28.2235    28.2310    28.2360    28.2496    28.2795
   2018      5     22   12.00    134880.00   0.28300E+02   0.00000E+00   0.28300E+02   0.28367E+02   0.28438E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.68776E+01   0.81398E+02  -0.16957E+03  -0.14242E+03   0.17382E-02   0.52357E-05   0.38069E-04       0.17     208.18     0.0000  0.00  -0.47220E-01   0.40508E+00    28.3635    28.3712    28.3763    28.3896    28.4188
   2018      5     23   12.00    134904.00   0.28291E+02   0.00000E+00   0.28291E+02   0.28359E+02   0.28431E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.70387E+01   0.82653E+02  -0.17325E+03  -0.14008E+03   0.16969E-02   0.51521E-05   0.34506E-04       0.17     201.65     0.0000  0.00  -0.47993E-01   0.36397E+00    28.3552    28.3631    28.3685    28.3829    28.4131
   2018      5     24   12.00    134928.00   0.28188E+02   0.00000E+00   0.28188E+02   0.28260E+02   0.28333E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.69274E+01   0.83960E+02  -0.17708E+03  -0.14335E+03   0.15001E-02   0.44950E-05   0.19632E-04       0.17     202.81     0.0000  0.00  -0.41930E-01   0.22280E+00    28.2567    28.2644    28.2696    28.2836    28.3124
   2018      5     25   12.00    134952.00   0.28078E+02   0.00000E+00   0.28078E+02   0.28152E+02   0.28229E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.68278E+01   0.87686E+02  -0.18675E+03  -0.15110E+03   0.14666E-02   0.45489E-05   0.17354E-04       0.17     213.55     0.0000  0.00  -0.41620E-01   0.18258E+00    28.1491    28.1571    28.1624    28.1769    28.2080
   2018      5     26   12.00    134976.00   0.27938E+02   0.00000E+00   0.27938E+02   0.28016E+02   0.28098E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.66455E+01   0.90039E+02  -0.19364E+03  -0.15402E+03   0.16459E-02   0.50676E-05   0.28547E-04       0.17     215.43     0.0000  0.00  -0.54145E-01   0.24177E+00    28.0117    28.0204    28.0264    28.0442    28.0777
   2018      5     27   12.00    135000.00   0.27764E+02   0.00000E+00   0.27764E+02   0.27834E+02   0.27914E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.58754E+01   0.85556E+02  -0.18498E+03  -0.15132E+03   0.16869E-02   0.51664E-05   0.33154E-04       0.16     210.25     0.0000  0.00  -0.54322E-01   0.29685E+00    27.8297    27.8383    27.8441    27.8616    27.8943
   2018      5     28   12.00    135024.00   0.27749E+02   0.00000E+00   0.27749E+02   0.27815E+02   0.27895E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.54349E+01   0.82452E+02  -0.17728E+03  -0.14887E+03   0.16433E-02   0.50229E-05   0.30125E-04       0.16     209.85     0.0000  0.00  -0.45052E-01   0.33473E+00    27.8116    27.8198    27.8255    27.8422    27.8776
   2018      5     29   12.00    135048.00   0.27767E+02   0.00000E+00   0.27767E+02   0.27834E+02   0.27913E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53074E+01   0.83351E+02  -0.17704E+03  -0.14832E+03   0.16670E-02   0.50801E-05   0.31866E-04       0.16     210.34     0.0000  0.00  -0.47912E-01   0.33495E+00    27.8302    27.8384    27.8441    27.8608    27.8956
   2018      5     30   12.00    135072.00   0.27758E+02   0.00000E+00   0.27758E+02   0.27833E+02   0.27911E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.51428E+01   0.88205E+02  -0.18224E+03  -0.14840E+03   0.18923E-02   0.57266E-05   0.55424E-04       0.16     209.43     0.0000  0.00  -0.61824E-01   0.44962E+00    27.8289    27.8374    27.8433    27.8604    27.8913
   2018      5     31   12.00    135096.00   0.27563E+02   0.00000E+00   0.27563E+02   0.27645E+02   0.27724E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53256E+01   0.95188E+02  -0.18806E+03  -0.14885E+03   0.21545E-02   0.66622E-05   0.93619E-04       0.16     204.79     0.0000  0.00  -0.74039E-01   0.64065E+00    27.6412    27.6501    27.6563    27.6738    27.7039
   2018      6      1   12.00    135120.00   0.27386E+02   0.00000E+00   0.27386E+02   0.27465E+02   0.27543E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.51151E+01   0.90352E+02  -0.17876E+03  -0.14566E+03   0.21435E-02   0.65358E-05   0.91988E-04       0.16     199.53     0.0000  0.00  -0.83169E-01   0.56312E+00    27.4617    27.4703    27.4763    27.4932    27.5225
   2018      6      2   12.00    135144.00   0.27289E+02   0.00000E+00   0.27289E+02   0.27365E+02   0.27441E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.49986E+01   0.87772E+02  -0.17369E+03  -0.14336E+03   0.21369E-02   0.64311E-05   0.88715E-04       0.16     197.01     0.0000  0.00  -0.99263E-01   0.38751E+00    27.3613    27.3697    27.3757    27.3922    27.4208
   2018      6      3   12.00    135168.00   0.27253E+02   0.00000E+00   0.27253E+02   0.27324E+02   0.27398E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.45971E+01   0.81845E+02  -0.16610E+03  -0.14064E+03   0.20241E-02   0.59804E-05   0.71569E-04       0.16     195.14     0.0000  0.00  -0.93780E-01   0.28109E+00    27.3206    27.3286    27.3343    27.3499    27.3781
   2018      6      4   12.00    135192.00   0.27329E+02   0.00000E+00   0.27329E+02   0.27395E+02   0.27466E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.40991E+01   0.77175E+02  -0.16226E+03  -0.13891E+03   0.18619E-02   0.53824E-05   0.49676E-04       0.16     195.91     0.0000  0.00  -0.78918E-01   0.22490E+00    27.3921    27.3997    27.4048    27.4180    27.4470
   2018      6      5   12.00    135216.00   0.27382E+02   0.00000E+00   0.27382E+02   0.27452E+02   0.27526E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.41416E+01   0.80317E+02  -0.16995E+03  -0.14185E+03   0.18762E-02   0.54599E-05   0.51006E-04       0.16     200.82     0.0000  0.00  -0.80490E-01   0.21780E+00    27.4484    27.4564    27.4619    27.4772    27.5052
   2018      6      6   12.00    135240.00   0.27372E+02   0.00000E+00   0.27372E+02   0.27443E+02   0.27518E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.41079E+01   0.82093E+02  -0.17227E+03  -0.14274E+03   0.19205E-02   0.57110E-05   0.56168E-04       0.16     200.90     0.0000  0.00  -0.82976E-01   0.26064E+00    27.4391    27.4473    27.4530    27.4693    27.4976
   2018      6      7   12.00    135264.00   0.27360E+02   0.00000E+00   0.27360E+02   0.27429E+02   0.27503E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.43940E+01   0.79026E+02  -0.16855E+03  -0.13967E+03   0.18693E-02   0.55676E-05   0.50735E-04       0.16     196.34     0.0000  0.00  -0.71560E-01   0.33760E+00    27.4257    27.4337    27.4393    27.4553    27.4835
   2018      6      8   12.00    135288.00   0.27348E+02   0.00000E+00   0.27348E+02   0.27414E+02   0.27482E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.47001E+01   0.76723E+02  -0.16337E+03  -0.13714E+03   0.17821E-02   0.53375E-05   0.42224E-04       0.16     192.71     0.0000  0.00  -0.58189E-01   0.37193E+00    27.4113    27.4189    27.4240    27.4365    27.4638
   2018      6      9   12.00    135312.00   0.27395E+02   0.00000E+00   0.27395E+02   0.27462E+02   0.27529E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.48250E+01   0.77569E+02  -0.16366E+03  -0.13765E+03   0.17400E-02   0.51273E-05   0.38116E-04       0.16     195.31     0.0000  0.00  -0.54370E-01   0.35806E+00    27.4584    27.4659    27.4709    27.4835    27.5104
   2018      6     10   12.00    135336.00   0.27396E+02   0.00000E+00   0.27396E+02   0.27464E+02   0.27536E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.51527E+01   0.81185E+02  -0.16981E+03  -0.13879E+03   0.17064E-02   0.50487E-05   0.35224E-04       0.16     195.55     0.0000  0.00  -0.48499E-01   0.37047E+00    27.4609    27.4688    27.4740    27.4874    27.5175
   2018      6     11   12.00    135360.00   0.27310E+02   0.00000E+00   0.27310E+02   0.27379E+02   0.27449E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.55149E+01   0.80920E+02  -0.16947E+03  -0.13823E+03   0.17320E-02   0.50970E-05   0.37355E-04       0.16     193.01     0.0000  0.00  -0.53329E-01   0.35342E+00    27.3753    27.3832    27.3884    27.4017    27.4298
   2018      6     12   12.00    135384.00   0.27259E+02   0.00000E+00   0.27259E+02   0.27330E+02   0.27403E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.57168E+01   0.81477E+02  -0.17080E+03  -0.14108E+03   0.19567E-02   0.58335E-05   0.61669E-04       0.16     196.96     0.0000  0.00  -0.80025E-01   0.35601E+00    27.3269    27.3349    27.3405    27.3551    27.3829
   2018      6     13   12.00    135408.00   0.27191E+02   0.00000E+00   0.27191E+02   0.27266E+02   0.27343E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56560E+01   0.83695E+02  -0.17873E+03  -0.14545E+03   0.19383E-02   0.58323E-05   0.59780E-04       0.16     202.58     0.0000  0.00  -0.79492E-01   0.34365E+00    27.2623    27.2707    27.2766    27.2935    27.3221
   2018      6     14   12.00    135432.00   0.27050E+02   0.00000E+00   0.27050E+02   0.27127E+02   0.27208E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.57355E+01   0.87139E+02  -0.18938E+03  -0.15174E+03   0.18943E-02   0.57264E-05   0.53153E-04       0.16     208.90     0.0000  0.00  -0.72642E-01   0.35210E+00    27.1235    27.1323    27.1384    27.1562    27.1860
   2018      6     15   12.00    135456.00   0.26880E+02   0.00000E+00   0.26880E+02   0.26959E+02   0.27039E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50238E+01   0.88220E+02  -0.18578E+03  -0.15083E+03   0.20152E-02   0.60956E-05   0.69323E-04       0.16     206.09     0.0000  0.00  -0.82226E-01   0.41123E+00    26.9549    26.9637    26.9698    26.9874    27.0172
   2018      6     16   12.00    135480.00   0.26787E+02   0.00000E+00   0.26787E+02   0.26863E+02   0.26940E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.38513E+01   0.85743E+02  -0.17503E+03  -0.14487E+03   0.20633E-02   0.61942E-05   0.77525E-04       0.16     198.49     0.0000  0.00  -0.84236E-01   0.45885E+00    26.8593    26.8677    26.8737    26.8904    26.9190
   2018      6     17   12.00    135504.00   0.26718E+02   0.00000E+00   0.26718E+02   0.26796E+02   0.26874E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.32213E+01   0.89316E+02  -0.17830E+03  -0.14637E+03   0.21388E-02   0.64285E-05   0.89522E-04       0.16     200.81     0.0000  0.00  -0.10074E+00   0.36074E+00    26.7922    26.8008    26.8069    26.8238    26.8531
   2018      6     18   12.00    135528.00   0.26565E+02   0.00000E+00   0.26565E+02   0.26653E+02   0.26733E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.29250E+01   0.95879E+02  -0.18720E+03  -0.15063E+03   0.22432E-02   0.68380E-05   0.11257E-03       0.16     204.37     0.0000  0.00  -0.12162E+00   0.20544E+00    26.6490    26.6582    26.6646    26.6821    26.7132
