 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2022      9     20   12.00      6288.00   0.92398E+01   0.00000E+00   0.92398E+01   0.93238E+01   0.93832E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.12352E+02   0.19466E+02  -0.75395E+02  -0.36773E+02   0.24680E-02   0.17342E-04   0.31383E-03       0.23      89.08     0.0000  0.00   0.68624E-02   0.54598E+00     9.3005     9.3277     9.3366     9.3440     9.3831
   2022      9     21   12.00      6312.00   0.89893E+01   0.00000E+00   0.89893E+01   0.90824E+01   0.91406E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.15426E+02   0.22034E+02  -0.73474E+02  -0.32505E+02   0.32370E-02   0.25738E-04   0.94470E-03       0.23      71.50     0.0000  0.00   0.32283E-01   0.19087E+00     9.0557     9.0869     9.0974     9.1047     9.1404
   2022      9     22   12.00      6336.00   0.86485E+01   0.00000E+00   0.86485E+01   0.87549E+01   0.88119E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.15932E+02   0.21834E+02  -0.66510E+02  -0.29685E+02   0.49717E-02   0.62494E-04   0.39825E-02       0.23      60.20     0.0000  0.00   0.84823E-01   0.43691E+00     8.7268     8.7584     8.7718     8.7785     8.8109
   2022      9     23   12.00      6360.00   0.84318E+01   0.00000E+00   0.84318E+01   0.85379E+01   0.85979E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.11279E+02   0.20244E+02  -0.66025E+02  -0.32365E+02   0.45234E-02   0.56426E-04   0.30979E-02       0.23      70.93     0.0000  0.00   0.66013E-01   0.10838E+01     8.5100     8.5413     8.5543     8.5615     8.5973
   2022      9     24   12.00      6384.00   0.83249E+01   0.00000E+00   0.83249E+01   0.84211E+01   0.84892E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.11898E+02   0.22091E+02  -0.85169E+02  -0.39391E+02   0.32578E-02   0.22584E-04   0.51700E-03       0.23      92.05     0.0000  0.00   0.37569E-01  -0.12136E+00     8.3917     8.4263     8.4375     8.4461     8.4891
   2022      9     25   12.00      6408.00   0.80172E+01   0.00000E+00   0.80172E+01   0.81187E+01   0.81891E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.13131E+02   0.20198E+02  -0.92225E+02  -0.41524E+02   0.26206E-02   0.17773E-04   0.25980E-03       0.23      93.42     0.0000  0.00   0.20646E-01  -0.38382E+00     8.0892     8.1237     8.1350     8.1439     8.1891
   2022      9     26   12.00      6432.00   0.77604E+01   0.00000E+00   0.77604E+01   0.78542E+01   0.79226E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.13064E+02   0.15730E+02  -0.90136E+02  -0.41041E+02   0.21008E-02   0.12819E-04   0.87867E-04       0.24      91.62     0.0000  0.00   0.11620E-01  -0.27072E+00     7.8281     7.8584     7.8685     7.8770     7.9226
   2022      9     27   12.00      6456.00   0.73901E+01   0.00000E+00   0.73901E+01   0.75132E+01   0.75900E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.15792E+02   0.22824E+02  -0.94929E+02  -0.41129E+02   0.29526E-02   0.22970E-04   0.68992E-03       0.24      87.80     0.0000  0.00  -0.13142E-04  -0.81254E+00     7.4777     7.5191     7.5334     7.5431     7.5899
   2022      9     28   12.00      6480.00   0.70010E+01   0.00000E+00   0.70010E+01   0.71306E+01   0.71989E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.13002E+02   0.22473E+02  -0.71515E+02  -0.36528E+02   0.52923E-02   0.13116E-03   0.75895E-02       0.24      74.49     0.0000  0.00  -0.19229E-02  -0.28407E+01     7.1001     7.1331     7.1493     7.1582     7.1973
   2022      9     29   12.00      6504.00   0.73437E+01   0.00000E+00   0.73437E+01   0.73663E+01   0.74078E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.25639E+01   0.54665E+01  -0.22159E+02  -0.23344E+02   0.45133E-02   0.61385E-04   0.36874E-02       0.24      55.65     0.0000  0.00   0.49925E-01  -0.85639E+00     7.3583     7.3648     7.3708     7.3761     7.4077
   2022      9     30   12.00      6528.00   0.77308E+01   0.00000E+00   0.77308E+01   0.77725E+01   0.78127E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.54242E+01   0.96699E+01  -0.33304E+02  -0.21378E+02   0.53808E-02   0.77058E-04   0.58850E-02       0.24      56.22     0.0000  0.00   0.99985E-01   0.10624E+01     7.7598     7.7723     7.7802     7.7855     7.8126
   2022     10      1   12.00      6552.00   0.76727E+01   0.00000E+00   0.76727E+01   0.77661E+01   0.78286E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.99066E+01   0.18580E+02  -0.70964E+02  -0.31563E+02   0.37417E-02   0.29385E-04   0.12194E-02       0.24      78.05     0.0000  0.00   0.40788E-01  -0.51883E+00     7.7373     7.7703     7.7826     7.7903     7.8285
   2022     10      2   12.00      6576.00   0.72500E+01   0.00000E+00   0.72500E+01   0.73957E+01   0.74702E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.13445E+02   0.25659E+02  -0.91417E+02  -0.37546E+02   0.45418E-02   0.71481E-04   0.34506E-02       0.24      83.70     0.0000  0.00   0.27495E-02  -0.20265E+01     7.3578     7.4000     7.4190     7.4277     7.4687
   2022     10      3   12.00      6600.00   0.69325E+01   0.00000E+00   0.69325E+01   0.70418E+01   0.71065E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.89157E+01   0.18803E+02  -0.67738E+02  -0.32910E+02   0.49361E-02   0.95630E-04   0.49660E-02       0.24      70.03     0.0000  0.00  -0.81314E-02  -0.24346E+01     7.0127     7.0435     7.0601     7.0682     7.1053
   2022     10      4   12.00      6624.00   0.69307E+01   0.00000E+00   0.69307E+01   0.70159E+01   0.70767E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.59512E+01   0.10050E+02  -0.54524E+02  -0.30018E+02   0.43178E-02   0.49587E-04   0.25470E-02       0.25      69.46     0.0000  0.00   0.30482E-01  -0.14916E+01     6.9918     7.0169     7.0309     7.0381     7.0764
   2022     10      5   12.00      6648.00   0.69445E+01   0.00000E+00   0.69445E+01   0.70213E+01   0.70843E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.53471E+01   0.82786E+01  -0.63373E+02  -0.32306E+02   0.22206E-02   0.13962E-04   0.49037E-03       0.25      77.24     0.0000  0.00   0.22102E-01  -0.28051E+00     6.9991     7.0239     7.0337     7.0415     7.0843
   2022     10      6   12.00      6672.00   0.67835E+01   0.00000E+00   0.67835E+01   0.68811E+01   0.69462E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.87213E+01   0.11300E+02  -0.74698E+02  -0.31225E+02   0.23865E-02   0.17731E-04   0.62333E-03       0.25      68.25     0.0000  0.00   0.21806E-01   0.43809E+00     6.8539     6.8847     6.8967     6.9048     6.9460
   2022     10      7   12.00      6696.00   0.61162E+01   0.00000E+00   0.61162E+01   0.62596E+01   0.63350E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.15656E+02   0.16656E+02  -0.82453E+02  -0.30135E+02   0.48202E-02   0.58446E-04   0.34662E-02       0.25      49.26     0.0000  0.00   0.77294E-01   0.99723E+00     6.2192     6.2627     6.2856     6.2944     6.3336
   2022     10      8   12.00      6720.00   0.53606E+01   0.00000E+00   0.53606E+01   0.55145E+01   0.56062E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.14348E+02   0.18147E+02  -0.83897E+02  -0.32732E+02   0.40743E-02   0.32647E-04   0.18223E-02       0.25      49.31     0.0000  0.00   0.49666E-01   0.88662E+00     5.4664     5.5186     5.5450     5.5556     5.6057
   2022     10      9   12.00      6744.00   0.45713E+01   0.00000E+00   0.45713E+01   0.47620E+01   0.48906E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.19614E+02   0.20431E+02  -0.10111E+03  -0.39995E+02   0.40331E-02   0.32367E-04   0.19699E-02       0.25      63.95     0.0000  0.00   0.27276E-01   0.14338E+01     4.7014     4.7614     4.8024     4.8204     4.8900
   2022     10     10   12.00      6768.00   0.37055E+01   0.00000E+00   0.37055E+01   0.39547E+01   0.42892E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.21464E+02   0.22901E+02  -0.10803E+03  -0.41391E+02   0.38397E-02   0.87317E-05   0.17585E-02       0.25      72.20     0.0000  0.00  -0.11126E-02   0.13790E+01     3.8513     3.9307     4.0089     4.1136     4.2892
   2022     10     11   12.00      6792.00   0.27076E+01   0.00000E+00   0.27076E+01   0.33490E+01   0.42702E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.12147E+02   0.13250E+02  -0.78184E+02  -0.36050E+02   0.28769E-02   0.72286E-07   0.56404E-03       0.25      69.80     0.0000  0.00   0.91477E-02   0.52958E+00     2.7870     3.0413     3.8917     4.1003     4.2702
   2022     10     12   12.00      6816.00   0.25452E+01   0.00000E+00   0.25452E+01   0.32345E+01   0.42538E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.10180E+02   0.97559E+01  -0.57953E+02  -0.32066E+02   0.35777E-02   0.11719E-06   0.10026E-02       0.26      61.99     0.0000  0.00   0.40313E-01   0.52758E+00     2.6082     2.7098     4.0477     4.1185     4.2538
   2022     10     13   12.00      6840.00   0.23242E+01   0.00000E+00   0.23242E+01   0.32972E+01   0.42596E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.71189E+01   0.75715E+01  -0.58610E+02  -0.31290E+02   0.25333E-02   0.64801E-07   0.70509E-03       0.26      62.74     0.0000  0.00   0.10153E-01  -0.32815E+00     2.4104     3.0560     4.0799     4.1385     4.2596
   2022     10     14   12.00      6864.00   0.24033E+01   0.00000E+00   0.24033E+01   0.27040E+01   0.30841E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.25398E+02   0.29632E+02  -0.11634E+03  -0.47080E+02   0.59455E-02   0.12880E-03   0.12295E-01       0.26      59.39     0.0000  0.00  -0.36669E-01  -0.34956E+01     2.6097     2.6842     2.7512     2.8497     3.0818
   2022     10     15   12.00      6888.00   0.11657E+01   0.00000E+00   0.11657E+01   0.14522E+01   0.16372E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.26037E+02   0.36269E+02  -0.11348E+03  -0.43994E+02   0.73794E-02   0.28591E-03   0.25503E-01       0.26      44.85     0.0000  0.00  -0.13381E+00  -0.43035E+01     1.3932     1.4579     1.4860     1.5083     1.6348
   2022     10     16   12.00      6912.00   0.47160E+00   0.00000E+00   0.47160E+00   0.64118E+00   0.17815E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.13248E+02   0.19584E+02  -0.58454E+02  -0.21115E+02   0.56979E-02   0.50786E-04   0.10201E-01       0.26      33.99     0.0000  0.00  -0.44449E-01  -0.28875E+01     0.5745     0.6119     0.6421     0.7878     1.7814
   2022     10     17   12.00      6936.00   0.54808E+00   0.00000E+00   0.54808E+00   0.64617E+00   0.28083E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.57995E+01   0.52512E+01  -0.28856E+02  -0.17211E+02   0.47655E-02   0.59776E-05   0.45213E-02       0.26      39.78     0.0000  0.00   0.38001E-01  -0.20351E+01     0.5808     0.5940     0.6066     0.8539     2.8083
   2022     10     18   12.00      6960.00   0.65716E+00   0.00000E+00   0.65716E+00   0.87705E+00   0.40480E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.41033E+01   0.36426E+01  -0.32631E+02  -0.11224E+02   0.41538E-02   0.22553E-09   0.23900E-02       0.26      45.60     0.0000  0.00   0.24466E-01  -0.15477E+01     0.6911     0.7057     0.7236     1.6750     4.0480
   2022     10     19   12.00      6984.00   0.59419E+00   0.00000E+00   0.59419E+00   0.85382E+00   0.45800E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.52019E+01   0.79667E+01  -0.43641E+02  -0.15807E+02   0.52806E-02   0.20791E-06   0.57532E-02       0.26      40.15     0.0000  0.00   0.58595E-01  -0.22037E+01     0.6460     0.6676     0.6898     1.7423     4.5800
   2022     10     20   12.00      7008.00   0.57019E+00   0.00000E+00   0.57019E+00   0.74041E+00   0.41925E+01   0.00000E+00   0.00000E+00   0.61781E+00  -0.19434E+00   0.29853E+01  -0.35843E+02  -0.21830E+02   0.59569E-02   0.43886E-05   0.80437E-02       0.27      36.51     0.0000  0.00   0.12204E+00  -0.69540E+00     0.6132     0.6325     0.6520     1.2146     4.1925
   2022     10     21   12.00      7032.00   0.70713E+00   0.00000E+00   0.70713E+00   0.86436E+00   0.32204E+01   0.00000E+00   0.00000E+00   0.61781E+00  -0.13671E+01  -0.14301E+01  -0.41345E+02  -0.23931E+02   0.50064E-02   0.13376E-04   0.49840E-02       0.27      44.75     0.0000  0.00   0.92270E-01   0.80977E+00     0.7580     0.7829     0.8376     1.1873     3.2204
   2022     10     22   12.00      7056.00   0.10151E-01   0.00000E+00   0.14531E+00   0.72096E+00   0.44578E+01   0.00000E+00  -0.13516E+00   0.61781E+00   0.84257E+00   0.38644E+01  -0.55196E+02  -0.14881E+02   0.38513E-02   0.46014E-15   0.10350E-02       0.32      45.29     0.0000  0.00   0.44830E-01   0.14976E+00     0.1879     0.2398     0.9544     2.2063     4.4578
   2022     10     23   12.00      7080.00  -0.60599E+00   0.00000E+00  -0.76663E-11   0.72298E+00   0.42187E+01   0.00000E+00  -0.60599E+00   0.61781E+00   0.33659E+01   0.52313E+01  -0.57067E+02  -0.14107E+02   0.54946E-02   0.21408E-12   0.25294E-02       0.40      32.03     0.0000  0.00   0.52230E-01  -0.59922E+00     0.0133     0.0280     0.9067     3.1382     4.2187
   2022     10     24   12.00      7104.00  -0.41544E+00   0.00000E+00  -0.76619E-11   0.76907E+00   0.41869E+01   0.00000E+00  -0.41544E+00   0.61781E+00   0.10809E+00   0.26219E+01  -0.51200E+02  -0.12186E+02   0.59872E-02   0.22752E-10   0.39163E-02       0.40      24.92     0.0000  0.00   0.47074E-01   0.46762E+00     0.0118     0.0242     0.8021     3.5835     4.1869
   2022     10     25   12.00      7128.00   0.35169E-01   0.00000E+00   0.12883E+00   0.55567E+00   0.31398E+01   0.00000E+00  -0.93657E-01   0.61781E+00  -0.15889E+01   0.30305E+01  -0.40178E+02  -0.38238E+02   0.99602E-02   0.25276E-03   0.41696E-01       0.35      29.42     0.0000  0.00   0.20061E+00   0.24325E+01     0.1635     0.1911     0.2969     2.2351     3.1397
   2022     10     26   12.00      7152.00   0.31862E+00   0.00000E+00   0.39995E+00   0.52257E+00   0.94687E+00   0.00000E+00  -0.81326E-01   0.61781E+00   0.12374E+02   0.13510E+02  -0.54466E+02  -0.38679E+02   0.78702E-02   0.28230E-03   0.32452E-01       0.30      40.21     0.0000  0.00   0.48280E-01   0.35147E+01     0.4834     0.5155     0.5391     0.5737     0.9466
   2022     10     27   12.00      7176.00  -0.85364E+00   0.00000E+00  -0.72535E-11   0.45924E-01   0.31543E+00   0.00000E+00  -0.85364E+00   0.61781E+00   0.37274E+02   0.38891E+02  -0.11113E+03  -0.35209E+02   0.95055E-02   0.18107E-03   0.27840E-01       0.40      46.28     0.0000  0.00  -0.32127E-01   0.32285E+01     0.0232     0.0394     0.0556     0.0783     0.3154
   2022     10     28   12.00      7200.00  -0.17910E+01   0.00000E+00  -0.73835E-11   0.98799E-01   0.15600E+01   0.00000E+00  -0.17910E+01   0.61781E+00   0.41677E+02   0.31547E+02  -0.10819E+03  -0.11200E+02   0.49603E-02   0.99045E-05   0.40115E-02       0.40      45.78     0.0000  0.00   0.37590E-01   0.47982E+00     0.0138     0.0280     0.0858     0.3699     1.5600
   2022     10     29   12.00      7224.00  -0.33166E+01   0.00000E+00  -0.77041E-11   0.29031E+00   0.29359E+01   0.00000E+00  -0.33166E+01   0.61781E+00   0.34390E+02   0.25328E+02  -0.94686E+02  -0.73819E+01   0.39912E-02   0.39533E-14   0.51930E-03       0.40      41.99     0.0000  0.00   0.10235E-01  -0.46870E-01     0.0142     0.0536     0.2838     1.2134     2.9359
   2022     10     30   12.00      7248.00  -0.46994E+01   0.00000E+00  -0.80894E-11   0.48285E+00   0.37402E+01   0.00000E+00  -0.46994E+01   0.61781E+00   0.32819E+02   0.19831E+02  -0.87618E+02  -0.69771E+01   0.56763E-02   0.35646E-16   0.64477E-03       0.40      46.04     0.0000  0.00   0.48756E-02   0.24947E+00     0.0233     0.0802     0.5743     1.9127     3.7402
   2022     10     31   12.00      7272.00  -0.55756E+01   0.00000E+00  -0.15562E-10   0.84064E+00   0.42033E+01   0.00000E+00  -0.55756E+01   0.61781E+00   0.27141E+02   0.19936E+02  -0.82045E+02  -0.10398E+02   0.66290E-02   0.10250E-24   0.17399E-07       0.40      47.59     0.0000  0.00   0.27279E-07   0.40410E-05     0.2787     0.3768     0.9277     2.6107     4.2033
   2022     11      1   12.00      7296.00  -0.64774E+01   0.00000E+00  -0.29968E-10   0.11854E+01   0.41913E+01   0.00000E+00  -0.64774E+01   0.61781E+00   0.30409E+02   0.25497E+02  -0.90874E+02  -0.10936E+02   0.92821E-02   0.26895E-58   0.97774E-48       0.40      38.94     0.0000  0.00   0.17527E-47   0.22730E-45     0.5167     0.6726     1.2800     3.2618     4.1913
   2022     11      2   12.00      7320.00  -0.73599E+01   0.00000E+00  -0.48281E-10   0.14535E+01   0.41650E+01   0.00000E+00  -0.73599E+01   0.61781E+00   0.34802E+02   0.28278E+02  -0.98048E+02  -0.99271E+01   0.15473E-01   0.22466E-98   0.51618E-88       0.40      30.79     0.0000  0.00   0.89842E-88   0.11950E-85     0.6529     0.9106     1.6627     3.6932     4.1650
   2022     11      3   12.00      7344.00  -0.68283E+01   0.00000E+00  -0.70854E-10   0.16742E+01   0.41586E+01   0.00000E+00  -0.68283E+01   0.61781E+00   0.15895E+02   0.20581E+02  -0.71444E+02  -0.10148E+02   0.78426E-02   0.12201-138   0.30902-128       0.40      31.62     0.0000  0.00   0.53392-128   0.71451-126     0.7437     1.1143     2.0892     3.9409     4.1586
   2022     11      4   12.00      7368.00  -0.66249E+01   0.00000E+00  -0.93792E-10   0.19081E+01   0.41597E+01   0.00000E+00  -0.66249E+01   0.61781E+00   0.50667E+01   0.11823E+02  -0.51857E+02  -0.11334E+02   0.10599E-01   0.00000E+00   0.21065-168       0.40      36.32     0.0000  0.00   0.36375-168   0.48716-166     0.8486     1.3335     2.6645     4.0689     4.1597
   2022     11      5   12.00      7392.00  -0.63964E+01   0.00000E+00  -0.11452E-09   0.21294E+01   0.41500E+01   0.00000E+00  -0.63964E+01   0.61781E+00   0.57717E+01   0.69005E+01  -0.47640E+02  -0.11058E+02   0.90599E-02   0.00000E+00   0.15159-208       0.40      34.45     0.0000  0.00   0.26179-208   0.35067-206     0.9363     1.5548     3.2466     4.0688     4.1500
   2022     11      6   12.00      7416.00  -0.67793E+01   0.00000E+00  -0.13987E-09   0.23201E+01   0.41377E+01   0.00000E+00  -0.67793E+01   0.61781E+00   0.54258E+01   0.19299E+02  -0.59692E+02  -0.96197E+01   0.83419E-02   0.00000E+00   0.11430-248       0.40      27.59     0.0000  0.00   0.19739-248   0.26439-246     0.9954     1.7791     3.6130     4.0613     4.1377
   2022     11      7   12.00      7440.00  -0.44097E+01   0.00000E+00  -0.16369E-09   0.24540E+01   0.41217E+01   0.00000E+00  -0.44097E+01   0.61781E+00   0.31804E+01   0.10460E+02  -0.48608E+02  -0.79525E+01   0.14600E-01   0.00000E+00   0.85332-289       0.40      19.31     0.0000  0.00   0.14737-288   0.19739-286     1.0109     2.0003     3.8217     4.0463     4.1217
   2022     11      8   12.00      7464.00  -0.60627E+00   0.00000E+00  -0.14464E-09   0.25345E+01   0.41168E+01   0.00000E+00  -0.60627E+00   0.61781E+00  -0.26580E+01  -0.85680E+01  -0.23742E+02  -0.72843E+01   0.13487E-01   0.00000E+00   0.98813-323       0.40      16.64     0.0000  0.00   0.56818-321  -0.10454-319     0.9943     2.1880     3.9187     4.0403     4.1168
   2022     11      9   12.00      7488.00  -0.95767E+00   0.00000E+00  -0.10258E-09   0.26020E+01   0.41163E+01   0.00000E+00  -0.95767E+00   0.61781E+00  -0.52401E+01  -0.40461E+01  -0.25681E+02  -0.74451E+01   0.70012E-02   0.00000E+00   0.98813-323       0.40      17.49     0.0000  0.00   0.73616-321  -0.75938-320     0.9878     2.3505     3.9862     4.0416     4.1163
   2022     11     10   12.00      7512.00  -0.35872E+01   0.00000E+00  -0.97623E-10   0.26867E+01   0.41151E+01   0.00000E+00  -0.35872E+01   0.61781E+00   0.67926E+00   0.41748E+01  -0.39822E+02  -0.73162E+01   0.41642E-02   0.00000E+00   0.98813-323       0.40      16.83     0.0000  0.00   0.85473-321  -0.51877-320     1.0196     2.5560     4.0276     4.0442     4.1151
   2022     11     11   12.00      7536.00  -0.46610E+01   0.00000E+00  -0.10825E-09   0.27738E+01   0.41115E+01   0.00000E+00  -0.46610E+01   0.61781E+00   0.42392E+01   0.45986E+01  -0.43805E+02  -0.71510E+01   0.52548E-02   0.00000E+00   0.98813-323       0.40      16.00     0.0000  0.00   0.82015-321  -0.19120-320     1.0678     2.7969     4.0313     4.0425     4.1115
   2022     11     12   12.00      7560.00  -0.55028E+01   0.00000E+00  -0.12201E-09   0.28618E+01   0.41130E+01   0.00000E+00  -0.55028E+01   0.61781E+00  -0.11845E+01   0.77355E+01  -0.41519E+02  -0.74109E+01   0.13809E-01   0.00000E+00   0.98813-323       0.40      17.89     0.0000  0.00   0.69169-321   0.12154-320     1.1305     3.0351     4.0342     4.0449     4.1130
   2022     11     13   12.00      7584.00  -0.79034E+01   0.00000E+00  -0.14324E-09   0.29720E+01   0.41200E+01   0.00000E+00  -0.79034E+01   0.61781E+00  -0.13835E+02   0.15169E+02  -0.36302E+02  -0.86773E+01   0.15231E-01   0.00000E+00   0.98813-323       0.40      24.74     0.0000  0.00   0.48912-321   0.58991-320     1.2336     3.3147     4.0432     4.0538     4.1200
   2022     11     14   12.00      7608.00  -0.10883E+02   0.00000E+00  -0.18263E-09   0.31270E+01   0.41312E+01   0.00000E+00  -0.10883E+02   0.61781E+00  -0.30491E+01   0.53714E+01  -0.37290E+02  -0.10195E+02   0.63270E-02   0.00000E+00   0.98813-323       0.40      32.94     0.0000  0.00   0.36067-321   0.79495-320     1.4227     3.7179     4.0551     4.0653     4.1312
   2022     11     15   12.00      7632.00  -0.12107E+02   0.00000E+00  -0.24921E-09   0.32974E+01   0.41357E+01   0.00000E+00  -0.12107E+02   0.61781E+00   0.48716E+00   0.67732E+01  -0.42228E+02  -0.10430E+02   0.60346E-02   0.00000E+00   0.98813-323       0.40      34.75     0.0000  0.00   0.29150-321   0.70553-320     1.7547     4.0200     4.0622     4.0715     4.1357
   2022     11     16   12.00      7656.00  -0.94314E+01   0.00000E+00  -0.32948E-09   0.34230E+01   0.41244E+01   0.00000E+00  -0.94314E+01   0.61781E+00  -0.83908E+01   0.81445E+01  -0.34721E+02  -0.88524E+01   0.93545E-02   0.00000E+00   0.98813-323       0.40      26.35     0.0000  0.00   0.24209-321   0.61116-320     2.1257     4.0526     4.0587     4.0668     4.1244
   2022     11     17   12.00      7680.00  -0.31461E+01   0.00000E+00  -0.35867E-09   0.34449E+01   0.41037E+01   0.00000E+00  -0.31461E+01   0.61781E+00  -0.88807E+01  -0.59252E+01  -0.20162E+02  -0.64788E+01   0.88690E-02   0.00000E+00   0.98813-323       0.40      13.73     0.0000  0.00   0.23715-321   0.60622-320     2.2246     4.0388     4.0442     4.0512     4.1037
   2022     11     18   12.00      7704.00   0.11517E-01   0.00000E+00  -0.26193E-09   0.33892E+01   0.40956E+01   0.00000E+00   0.11517E-01   0.61781E+00  -0.11247E+02  -0.12475E+02  -0.11246E+02  -0.58213E+01   0.66091E-02   0.00000E+00   0.98813-323       0.40      11.53     0.0000  0.00   0.23715-321   0.60622-320     2.1220     4.0034     4.0111     4.0217     4.0956
   2022     11     19   12.00      7728.00  -0.86599E+00   0.00000E+00  -0.18133E-09   0.33555E+01   0.41010E+01   0.00000E+00  -0.86599E+00   0.61781E+00  -0.53671E+01  -0.36368E+01  -0.25964E+02  -0.67186E+01   0.46432E-02   0.00000E+00   0.98813-323       0.40      16.40     0.0000  0.00   0.23715-321   0.60622-320     2.0085     4.0084     4.0159     4.0266     4.1010
   2022     11     20   12.00      7752.00  -0.32753E+01   0.00000E+00  -0.16349E-09   0.33574E+01   0.41002E+01   0.00000E+00  -0.32753E+01   0.61781E+00  -0.22011E+01   0.15509E+01  -0.34317E+02  -0.67535E+01   0.40674E-02   0.00000E+00   0.98813-323       0.40      16.63     0.0000  0.00   0.23715-321   0.60622-320     2.0002     4.0159     4.0226     4.0321     4.1002
   2022     11     21   12.00      7776.00  -0.40361E+01   0.00000E+00  -0.16846E-09   0.33548E+01   0.40932E+01   0.00000E+00  -0.40361E+01   0.61781E+00   0.28106E+01   0.27073E+01  -0.40485E+02  -0.58153E+01   0.38865E-02   0.00000E+00   0.98813-323       0.40      11.60     0.0000  0.00   0.23715-321   0.60622-320     2.0042     4.0102     4.0169     4.0260     4.0932
   2022     11     22   12.00      7800.00  -0.45058E+01   0.00000E+00  -0.17913E-09   0.33308E+01   0.40963E+01   0.00000E+00  -0.45058E+01   0.61781E+00   0.28850E+01   0.71925E+01  -0.45045E+02  -0.53188E+01   0.79644E-02   0.00000E+00   0.98813-323       0.40       9.87     0.0000  0.00   0.23715-321   0.60622-320     1.9576     3.9842     4.0086     4.0198     4.0963
   2022     11     23   12.00      7824.00  -0.49925E+01   0.00000E+00  -0.19315E-09   0.33204E+01   0.40967E+01   0.00000E+00  -0.49925E+01   0.61781E+00  -0.40465E+01   0.85795E+01  -0.39501E+02  -0.58602E+01   0.96197E-02   0.00000E+00   0.98813-323       0.40      12.84     0.0000  0.00   0.23715-321   0.60622-320     1.9116     3.9865     4.0181     4.0276     4.0967
   2022     11     24   12.00      7848.00  -0.45118E+01   0.00000E+00  -0.20608E-09   0.33218E+01   0.40978E+01   0.00000E+00  -0.45118E+01   0.61781E+00  -0.40234E+01   0.36503E+01  -0.34594E+02  -0.59732E+01   0.72622E-02   0.00000E+00   0.98813-323       0.40      13.71     0.0000  0.00   0.23715-321   0.60622-320     1.8998     3.9950     4.0258     4.0342     4.0978
   2022     11     25   12.00      7872.00  -0.47861E+01   0.00000E+00  -0.21161E-09   0.33238E+01   0.40997E+01   0.00000E+00  -0.47861E+01   0.61781E+00  -0.55430E+00   0.71404E+00  -0.35127E+02  -0.60809E+01   0.69643E-02   0.00000E+00   0.98813-323       0.40      14.71     0.0000  0.00   0.23715-321   0.60622-320     1.8945     4.0012     4.0311     4.0391     4.0997
