 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2017     12     19   12.00    131184.00  -0.28424E+02   0.00000E+00  -0.41785E-09   0.19989E+01   0.40381E+01   0.00000E+00  -0.48606E-02  -0.28423E+02  -0.12947E+02  -0.69025E+00  -0.58624E+02  -0.46174E+01   0.39188E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.5682     1.7667     3.5597     4.0144     4.0381
   2017     12     20   12.00    131208.00  -0.24328E+02   0.00000E+00  -0.42033E-09   0.20048E+01   0.40381E+01   0.00000E+00  -0.47905E-02  -0.24330E+02  -0.15911E+02  -0.97158E+00  -0.55379E+02  -0.45792E+01   0.49811E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.5724     1.7759     3.5639     4.0145     4.0381
   2017     12     21   12.00    131232.00  -0.22945E+02   0.00000E+00  -0.42211E-09   0.20103E+01   0.40381E+01   0.00000E+00  -0.44212E-02  -0.22944E+02  -0.19417E+02  -0.14683E+01  -0.51376E+02  -0.45422E+01   0.50278E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.5763     1.7847     3.5678     4.0146     4.0381
   2017     12     22   12.00    131256.00  -0.23474E+02   0.00000E+00  -0.42279E-09   0.20155E+01   0.40380E+01   0.00000E+00  -0.40573E-02  -0.23474E+02  -0.21374E+02  -0.35735E+01  -0.47314E+02  -0.45063E+01   0.64204E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.5800     1.7931     3.5713     4.0146     4.0380
   2017     12     23   12.00    131280.00  -0.25887E+02   0.00000E+00  -0.42276E-09   0.20205E+01   0.40379E+01   0.00000E+00  -0.38714E-02  -0.25887E+02  -0.22168E+02  -0.40927E+01  -0.46001E+02  -0.44711E+01   0.64214E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.5835     1.8011     3.5745     4.0146     4.0379
   2017     12     24   12.00    131304.00  -0.24842E+02   0.00000E+00  -0.42252E-09   0.20252E+01   0.40378E+01   0.00000E+00  -0.38210E-02  -0.24842E+02  -0.18689E+02  -0.20654E+01  -0.51506E+02  -0.44364E+01   0.64360E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.5868     1.8088     3.5776     4.0145     4.0378
   2017     12     25   12.00    131328.00  -0.21691E+02   0.00000E+00  -0.42226E-09   0.20298E+01   0.40376E+01   0.00000E+00  -0.37573E-02  -0.21691E+02  -0.98602E+01  -0.17966E+01  -0.60604E+02  -0.44024E+01   0.71368E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.5901     1.8162     3.5804     4.0144     4.0376
   2017     12     26   12.00    131352.00  -0.23143E+02   0.00000E+00  -0.42178E-09   0.20342E+01   0.40375E+01   0.00000E+00  -0.36026E-02  -0.23141E+02  -0.14058E+02  -0.26261E+01  -0.55577E+02  -0.43690E+01   0.71353E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.5933     1.8234     3.5831     4.0143     4.0375
   2017     12     27   12.00    131376.00  -0.24878E+02   0.00000E+00  -0.42100E-09   0.20383E+01   0.40373E+01   0.00000E+00  -0.34901E-02  -0.24878E+02  -0.29394E+02  -0.40365E+01  -0.38831E+02  -0.43363E+01   0.78751E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.5963     1.8303     3.5856     4.0142     4.0373
   2017     12     28   12.00    131400.00  -0.22884E+02   0.00000E+00  -0.42017E-09   0.20424E+01   0.40372E+01   0.00000E+00  -0.34724E-02  -0.22884E+02  -0.34670E+02  -0.63612E+01  -0.31230E+02  -0.43042E+01   0.87695E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.5992     1.8370     3.5878     4.0140     4.0372
   2017     12     29   12.00    131424.00  -0.23589E+02   0.00000E+00  -0.41936E-09   0.20463E+01   0.40370E+01   0.00000E+00  -0.34061E-02  -0.23588E+02  -0.30318E+02  -0.59301E+01  -0.36013E+02  -0.42726E+01   0.87506E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.6021     1.8434     3.5900     4.0138     4.0370
   2017     12     30   12.00    131448.00  -0.26129E+02   0.00000E+00  -0.41847E-09   0.20500E+01   0.40368E+01   0.00000E+00  -0.33570E-02  -0.26129E+02  -0.28245E+02  -0.50821E+01  -0.38934E+02  -0.42416E+01   0.89545E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.6049     1.8496     3.5920     4.0137     4.0368
   2017     12     31   12.00    131472.00  -0.25939E+02   0.00000E+00  -0.41776E-09   0.20536E+01   0.40366E+01   0.00000E+00  -0.34340E-02  -0.25939E+02  -0.25976E+02  -0.58535E+01  -0.40431E+02  -0.42110E+01   0.79424E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.6076     1.8557     3.5938     4.0134     4.0366
   2018      1      1   12.00    131496.00  -0.24898E+02   0.00000E+00  -0.41742E-09   0.20572E+01   0.40364E+01   0.00000E+00  -0.34949E-02  -0.24898E+02  -0.22771E+02  -0.34922E+01  -0.45998E+02  -0.41810E+01   0.66422E-02   0.00000E+00   0.00000E+00       0.85       0.00     0.0000  0.00  -0.31971-319  -0.95029-319     0.6103     1.8616     3.5956     4.0132     4.0364
   2018      1      2   12.00    131520.00  -0.23286E+02   0.00000E+00  -0.41719E-09   0.20606E+01   0.40362E+01   0.00000E+00  -0.34497E-02  -0.23286E+02  -0.17275E+02  -0.16673E+01  -0.53318E+02  -0.41515E+01   0.55665E-02   0.00000E+00   0.00000E+00       0.85       0.01     0.0000  0.00  -0.31971-319  -0.95029-319     0.6129     1.8673     3.5972     4.0130     4.0362
   2018      1      3   12.00    131544.00  -0.21576E+02   0.00000E+00  -0.41685E-09   0.20639E+01   0.40360E+01   0.00000E+00  -0.33566E-02  -0.21575E+02  -0.13293E+02  -0.22396E+01  -0.56728E+02  -0.41226E+01   0.44367E-02   0.00000E+00   0.00000E+00       0.85       0.03     0.0000  0.00  -0.31971-319  -0.95029-319     0.6154     1.8729     3.5987     4.0127     4.0360
   2018      1      4   12.00    131568.00  -0.21244E+02   0.00000E+00  -0.41621E-09   0.20670E+01   0.40358E+01   0.00000E+00  -0.32081E-02  -0.21244E+02  -0.15370E+02  -0.31115E+01  -0.53779E+02  -0.40943E+01   0.37985E-02   0.00000E+00   0.00000E+00       0.85       0.06     0.0000  0.00  -0.31971-319  -0.95029-319     0.6178     1.8782     3.6000     4.0125     4.0358
   2018      1      5   12.00    131592.00  -0.23467E+02   0.00000E+00  -0.41523E-09   0.20700E+01   0.40355E+01   0.00000E+00  -0.30715E-02  -0.23467E+02  -0.24364E+02  -0.36874E+01  -0.44209E+02  -0.40666E+01   0.47974E-02   0.00000E+00   0.00000E+00       0.85       0.12     0.0000  0.00  -0.31971-319  -0.95029-319     0.6201     1.8832     3.6012     4.0122     4.0355
   2018      1      6   12.00    131616.00  -0.24383E+02   0.00000E+00  -0.41409E-09   0.20728E+01   0.40353E+01   0.00000E+00  -0.30450E-02  -0.24382E+02  -0.33258E+02  -0.33040E+01  -0.35699E+02  -0.40393E+01   0.70791E-02   0.00000E+00   0.00000E+00       0.85       0.19     0.0000  0.00  -0.31971-319  -0.95029-319     0.6222     1.8880     3.6022     4.0119     4.0353
   2018      1      7   12.00    131640.00  -0.22759E+02   0.00000E+00  -0.41312E-09   0.20755E+01   0.40350E+01   0.00000E+00  -0.30613E-02  -0.22759E+02  -0.29169E+02  -0.24797E+01  -0.40612E+02  -0.40124E+01   0.85009E-02   0.00000E+00   0.00000E+00       0.85       0.28     0.0000  0.00  -0.31971-319  -0.95029-319     0.6244     1.8927     3.6031     4.0115     4.0350
   2018      1      8   12.00    131664.00  -0.22010E+02   0.00000E+00  -0.41220E-09   0.20780E+01   0.40348E+01   0.00000E+00  -0.30194E-02  -0.22010E+02  -0.22524E+02  -0.28650E+01  -0.46872E+02  -0.39860E+01   0.80453E-02   0.00000E+00   0.00000E+00       0.85       0.41     0.0000  0.00  -0.31971-319  -0.95029-319     0.6264     1.8973     3.6039     4.0112     4.0348
   2018      1      9   12.00    131688.00  -0.21467E+02   0.00000E+00  -0.41125E-09   0.20805E+01   0.40345E+01   0.00000E+00  -0.29648E-02  -0.21466E+02  -0.22410E+02  -0.36620E+01  -0.46189E+02  -0.39601E+01   0.76821E-02   0.00000E+00   0.00000E+00       0.85       0.54     0.0000  0.00  -0.31971-319  -0.95029-319     0.6284     1.9016     3.6045     4.0108     4.0345
   2018      1     10   12.00    131712.00  -0.21365E+02   0.00000E+00  -0.41018E-09   0.20829E+01   0.40343E+01   0.00000E+00  -0.28724E-02  -0.21365E+02  -0.31750E+02  -0.24672E+01  -0.38043E+02  -0.39346E+01   0.95999E-02   0.00000E+00   0.00000E+00       0.85       0.69     0.0000  0.00  -0.31971-319  -0.95029-319     0.6304     1.9058     3.6051     4.0104     4.0343
   2018      1     11   12.00    131736.00  -0.21088E+02   0.00000E+00  -0.40894E-09   0.20851E+01   0.40340E+01   0.00000E+00  -0.27922E-02  -0.21087E+02  -0.38624E+02  -0.24890E+00  -0.33388E+02  -0.39096E+01   0.11458E-01   0.00000E+00   0.00000E+00       0.85       0.85     0.0000  0.00  -0.31971-319  -0.95029-319     0.6322     1.9098     3.6055     4.0100     4.0340
   2018      1     12   12.00    131760.00  -0.20931E+02   0.00000E+00  -0.40756E-09   0.20872E+01   0.40337E+01   0.00000E+00  -0.27114E-02  -0.20931E+02  -0.29366E+02   0.75686E+00  -0.43652E+02  -0.38850E+01   0.11349E-01   0.00000E+00   0.00000E+00       0.85       0.98     0.0000  0.00  -0.31971-319  -0.95029-319     0.6339     1.9135     3.6059     4.0095     4.0337
   2018      1     13   12.00    131784.00  -0.21877E+02   0.00000E+00  -0.40610E-09   0.20891E+01   0.40334E+01   0.00000E+00  -0.26598E-02  -0.21877E+02  -0.17581E+02  -0.18524E+00  -0.54495E+02  -0.38608E+01   0.93156E-02   0.00000E+00   0.00000E+00       0.85       1.14     0.0000  0.00  -0.31971-319  -0.95029-319     0.6356     1.9172     3.6061     4.0091     4.0334
   2018      1     14   12.00    131808.00  -0.22827E+02   0.00000E+00  -0.40464E-09   0.20910E+01   0.40331E+01   0.00000E+00  -0.26256E-02  -0.22826E+02  -0.11963E+02  -0.26391E+01  -0.57659E+02  -0.38370E+01   0.56344E-02   0.00000E+00   0.00000E+00       0.85       1.36     0.0000  0.00  -0.31971-319  -0.95029-319     0.6372     1.9206     3.6062     4.0086     4.0331
   2018      1     15   12.00    131832.00  -0.24016E+02   0.00000E+00  -0.40321E-09   0.20928E+01   0.40328E+01   0.00000E+00  -0.26106E-02  -0.24016E+02  -0.80545E+01  -0.27078E+01  -0.61499E+02  -0.38134E+01   0.24258E-02   0.00000E+00   0.00000E+00       0.85       1.68     0.0000  0.00  -0.31971-319  -0.95029-319     0.6387     1.9240     3.6062     4.0080     4.0328
   2018      1     16   12.00    131856.00  -0.29810E+02   0.00000E+00  -0.40192E-09   0.20945E+01   0.40325E+01   0.00000E+00  -0.26392E-02  -0.29808E+02  -0.10529E+00  -0.16006E-01  -0.72140E+02  -0.37901E+01   0.11364E-03   0.00000E+00   0.00000E+00       0.85       2.07     0.0000  0.00  -0.31971-319  -0.95029-319     0.6402     1.9272     3.6062     4.0075     4.0325
   2018      1     17   12.00    131880.00  -0.28846E+02   0.00000E+00  -0.40093E-09   0.20962E+01   0.40322E+01   0.00000E+00  -0.27424E-02  -0.28846E+02  -0.94811E+01  -0.16616E+01  -0.61118E+02  -0.37671E+01   0.20374E-02   0.00000E+00   0.00000E+00       0.85       2.31     0.0000  0.00  -0.31971-319  -0.95029-319     0.6417     1.9303     3.6061     4.0069     4.0322
   2018      1     18   12.00    131904.00  -0.19904E+02   0.00000E+00  -0.40047E-09   0.20978E+01   0.40319E+01   0.00000E+00  -0.28694E-02  -0.19904E+02  -0.13414E+02  -0.96753E+01  -0.49171E+02  -0.37441E+01   0.57324E-02   0.00000E+00   0.00000E+00       0.85       2.33     0.0000  0.00  -0.31971-319  -0.95029-319     0.6432     1.9334     3.6061     4.0063     4.0319
   2018      1     19   12.00    131928.00  -0.17283E+02   0.00000E+00  -0.40014E-09   0.20994E+01   0.40316E+01   0.00000E+00  -0.27682E-02  -0.17283E+02  -0.10567E+02  -0.14349E+02  -0.47345E+02  -0.37215E+01   0.56276E-02   0.00000E+00   0.00000E+00       0.85       2.68     0.0000  0.00  -0.31971-319  -0.95029-319     0.6447     1.9364     3.6059     4.0057     4.0316
   2018      1     20   12.00    131952.00  -0.16399E+02   0.00000E+00  -0.39933E-09   0.21008E+01   0.40313E+01   0.00000E+00  -0.25613E-02  -0.16399E+02  -0.16551E+02  -0.10250E+02  -0.45460E+02  -0.36992E+01   0.56819E-02   0.00000E+00   0.00000E+00       0.85       3.12     0.0000  0.00  -0.31971-319  -0.95029-319     0.6461     1.9392     3.6057     4.0051     4.0313
   2018      1     21   12.00    131976.00  -0.17493E+02   0.00000E+00  -0.39788E-09   0.21021E+01   0.40310E+01   0.00000E+00  -0.23282E-02  -0.17494E+02  -0.17695E+02  -0.50220E+01  -0.49544E+02  -0.36770E+01   0.56696E-02   0.00000E+00   0.00000E+00       0.85       3.54     0.0000  0.00  -0.31971-319  -0.95029-319     0.6472     1.9418     3.6052     4.0044     4.0310
   2018      1     22   12.00    132000.00  -0.22684E+02   0.00000E+00  -0.39585E-09   0.21031E+01   0.40308E+01   0.00000E+00  -0.21354E-02  -0.22683E+02  -0.14536E+02  -0.30396E+01  -0.54686E+02  -0.36548E+01   0.40925E-02   0.00000E+00   0.00000E+00       0.85       4.29     0.0000  0.00  -0.31971-319  -0.95029-319     0.6483     1.9441     3.6046     4.0037     4.0308
   2018      1     23   12.00    132024.00  -0.27743E+02   0.00000E+00  -0.39350E-09   0.21041E+01   0.40305E+01   0.00000E+00  -0.20606E-02  -0.27742E+02  -0.13993E+02  -0.24927E+01  -0.55775E+02  -0.36325E+01   0.46079E-02   0.00000E+00   0.00000E+00       0.85       4.97     0.0000  0.00  -0.31971-319  -0.95029-319     0.6492     1.9462     3.6039     4.0029     4.0305
   2018      1     24   12.00    132048.00  -0.28147E+02   0.00000E+00  -0.39134E-09   0.21049E+01   0.40303E+01   0.00000E+00  -0.21388E-02  -0.28147E+02  -0.13601E+02  -0.38395E+01  -0.54820E+02  -0.36098E+01   0.61912E-02   0.00000E+00   0.00000E+00       0.85       5.55     0.0000  0.00  -0.31971-319  -0.95029-319     0.6502     1.9482     3.6032     4.0021     4.0303
   2018      1     25   12.00    132072.00  -0.25674E+02   0.00000E+00  -0.38965E-09   0.21058E+01   0.40301E+01   0.00000E+00  -0.22441E-02  -0.25674E+02  -0.12754E+02  -0.68020E+01  -0.52705E+02  -0.35868E+01   0.69028E-02   0.00000E+00   0.00000E+00       0.85       6.52     0.0000  0.00  -0.31971-319  -0.95029-319     0.6511     1.9502     3.6025     4.0013     4.0301
   2018      1     26   12.00    132096.00  -0.26295E+02   0.00000E+00  -0.38833E-09   0.21067E+01   0.40300E+01   0.00000E+00  -0.23008E-02  -0.26295E+02  -0.14527E+02  -0.74999E+01  -0.50235E+02  -0.35633E+01   0.71903E-02   0.00000E+00   0.00000E+00       0.85       7.32     0.0000  0.00  -0.31971-319  -0.95029-319     0.6521     1.9522     3.6017     4.0005     4.0300
   2018      1     27   12.00    132120.00  -0.27714E+02   0.00000E+00  -0.38724E-09   0.21075E+01   0.40300E+01   0.00000E+00  -0.23230E-02  -0.27713E+02  -0.93963E+01  -0.79501E+01  -0.54915E+02  -0.35391E+01   0.72118E-02   0.00000E+00   0.00000E+00       0.85       7.87     0.0000  0.00  -0.31971-319  -0.95029-319     0.6531     1.9541     3.6009     3.9997     4.0300
   2018      1     28   12.00    132144.00  -0.27294E+02   0.00000E+00  -0.38624E-09   0.21083E+01   0.40301E+01   0.00000E+00  -0.23245E-02  -0.27293E+02  -0.11960E+02  -0.72853E+01  -0.53016E+02  -0.35139E+01   0.76907E-02   0.00000E+00   0.00000E+00       0.85       9.27     0.0000  0.00  -0.31971-319  -0.95029-319     0.6541     1.9559     3.6001     3.9989     4.0301
   2018      1     29   12.00    132168.00  -0.27013E+02   0.00000E+00  -0.38528E-09   0.21090E+01   0.40303E+01   0.00000E+00  -0.22809E-02  -0.27013E+02  -0.32820E+02  -0.33127E+01  -0.36128E+02  -0.34875E+01   0.91809E-02   0.00000E+00   0.00000E+00       0.85      10.97     0.0000  0.00  -0.31971-319  -0.95029-319     0.6550     1.9577     3.5991     3.9981     4.0303
   2018      1     30   12.00    132192.00  -0.27838E+02   0.00000E+00  -0.38415E-09   0.21096E+01   0.40306E+01   0.00000E+00  -0.21854E-02  -0.27838E+02  -0.46932E+02  -0.90709E+00  -0.24422E+02  -0.34596E+01   0.10580E-01   0.00000E+00   0.00000E+00       0.85      12.13     0.0000  0.00  -0.31971-319  -0.95029-319     0.6558     1.9593     3.5981     3.9973     4.0306
   2018      1     31   12.00    132216.00  -0.30572E+02   0.00000E+00  -0.38282E-09   0.21101E+01   0.40311E+01   0.00000E+00  -0.21109E-02  -0.30571E+02  -0.40329E+02  -0.84053E+00  -0.31092E+02  -0.34303E+01   0.94568E-02   0.00000E+00   0.00000E+00       0.85      12.81     0.0000  0.00  -0.31971-319  -0.95029-319     0.6565     1.9607     3.5969     3.9966     4.0311
   2018      2      1   12.00    132240.00  -0.30855E+02   0.00000E+00  -0.38138E-09   0.21105E+01   0.40317E+01   0.00000E+00  -0.20709E-02  -0.30855E+02  -0.28195E+02  -0.12181E+01  -0.42848E+02  -0.34022E+01   0.74373E-02   0.00000E+00   0.00000E+00       0.85      13.63     0.0000  0.00  -0.31971-319  -0.95029-319     0.6572     1.9621     3.5955     3.9960     4.0317
   2018      2      2   12.00    132264.00  -0.30299E+02   0.00000E+00  -0.38000E-09   0.21108E+01   0.40331E+01   0.00000E+00  -0.20681E-02  -0.30298E+02  -0.30472E+02  -0.11355E+01  -0.40654E+02  -0.33464E+01   0.70626E-02   0.00000E+00   0.00000E+00       0.85      15.29     0.0000  0.00  -0.31971-319  -0.95029-319     0.6579     1.9634     3.5914     3.9990     4.0331
   2018      2      3   12.00    132288.00  -0.32678E+02   0.00000E+00  -0.37863E-09   0.21109E+01   0.40327E+01   0.00000E+00  -0.20257E-02  -0.32678E+02  -0.37705E+02  -0.10268E+01  -0.33530E+02  -0.34358E+01   0.81278E-02   0.00000E+00   0.00000E+00       0.85      16.98     0.0000  0.00  -0.31971-319  -0.95029-319     0.6585     1.9646     3.5833     4.0038     4.0327
   2018      2      4   12.00    132312.00  -0.33755E+02   0.00000E+00  -0.37721E-09   0.21113E+01   0.40303E+01   0.00000E+00  -0.19973E-02  -0.33755E+02  -0.40566E+02  -0.92412E+00  -0.30771E+02  -0.33548E+01   0.95576E-02   0.00000E+00   0.00000E+00       0.85      18.24     0.0000  0.00  -0.31971-319  -0.95029-319     0.6591     1.9657     3.5872     3.9964     4.0303
   2018      2      5   12.00    132336.00  -0.33630E+02   0.00000E+00  -0.37588E-09   0.21113E+01   0.40335E+01   0.00000E+00  -0.20190E-02  -0.33630E+02  -0.33156E+02  -0.10795E+01  -0.38025E+02  -0.32913E+01   0.86055E-02   0.00000E+00   0.00000E+00       0.85      18.74     0.0000  0.00  -0.31971-319  -0.95029-319     0.6597     1.9667     3.5816     4.0026     4.0335
   2018      2      6   12.00    132360.00  -0.36375E+02   0.00000E+00  -0.37476E-09   0.21113E+01   0.40333E+01   0.00000E+00  -0.20699E-02  -0.36375E+02  -0.21726E+02  -0.12475E+01  -0.49288E+02  -0.33152E+01   0.60327E-02   0.00000E+00   0.00000E+00       0.85      19.55     0.0000  0.00  -0.31971-319  -0.95029-319     0.6602     1.9676     3.5758     4.0048     4.0333
   2018      2      7   12.00    132384.00  -0.39028E+02   0.00000E+00  -0.37385E-09   0.21114E+01   0.40330E+01   0.00000E+00  -0.21082E-02  -0.39024E+02  -0.18880E+02  -0.12684E+01  -0.52113E+02  -0.33015E+01   0.52594E-02   0.00000E+00   0.00000E+00       0.85      21.08     0.0000  0.00  -0.31971-319  -0.95029-319     0.6608     1.9685     3.5735     4.0045     4.0330
   2018      2      8   12.00    132408.00  -0.33271E+02   0.00000E+00  -0.37317E-09   0.21114E+01   0.40331E+01   0.00000E+00  -0.21778E-02  -0.33270E+02  -0.11113E+02  -0.20568E+01  -0.59091E+02  -0.32801E+01   0.60243E-02   0.00000E+00   0.00000E+00       0.85      20.86     0.0000  0.00  -0.31971-319  -0.95029-319     0.6614     1.9694     3.5713     4.0046     4.0331
   2018      2      9   12.00    132432.00  -0.26794E+02   0.00000E+00  -0.37275E-09   0.21114E+01   0.40332E+01   0.00000E+00  -0.22204E-02  -0.26796E+02  -0.73293E+01  -0.23353E+01  -0.62596E+02  -0.32627E+01   0.50277E-02   0.00000E+00   0.00000E+00       0.85      20.82     0.0000  0.00  -0.31971-319  -0.95029-319     0.6620     1.9702     3.5691     4.0047     4.0332
   2018      2     10   12.00    132456.00  -0.27894E+02   0.00000E+00  -0.37230E-09   0.21114E+01   0.40333E+01   0.00000E+00  -0.21296E-02  -0.27894E+02  -0.15902E+02  -0.37094E+01  -0.52649E+02  -0.32466E+01   0.50347E-02   0.00000E+00   0.00000E+00       0.85      23.77     0.0000  0.00  -0.31971-319  -0.95029-319     0.6625     1.9709     3.5668     4.0048     4.0333
   2018      2     11   12.00    132480.00  -0.30936E+02   0.00000E+00  -0.37140E-09   0.21112E+01   0.40333E+01   0.00000E+00  -0.19390E-02  -0.30934E+02  -0.22940E+02  -0.37766E+01  -0.45545E+02  -0.32314E+01   0.62272E-02   0.00000E+00   0.00000E+00       0.85      26.61     0.0000  0.00  -0.31971-319  -0.95029-319     0.6629     1.9714     3.5645     4.0047     4.0333
   2018      2     12   12.00    132504.00  -0.33142E+02   0.00000E+00  -0.36996E-09   0.21109E+01   0.40332E+01   0.00000E+00  -0.17704E-02  -0.33142E+02  -0.25784E+02  -0.26465E+01  -0.43831E+02  -0.32170E+01   0.61829E-02   0.00000E+00   0.00000E+00       0.85      28.82     0.0000  0.00  -0.31971-319  -0.95029-319     0.6632     1.9717     3.5621     4.0045     4.0332
   2018      2     13   12.00    132528.00  -0.34182E+02   0.00000E+00  -0.36813E-09   0.21105E+01   0.40331E+01   0.00000E+00  -0.16334E-02  -0.34179E+02  -0.27546E+02  -0.22154E+01  -0.42500E+02  -0.32031E+01   0.66380E-02   0.00000E+00   0.00000E+00       0.85      31.72     0.0000  0.00  -0.31971-319  -0.95029-319     0.6634     1.9719     3.5596     4.0042     4.0331
   2018      2     14   12.00    132552.00  -0.33567E+02   0.00000E+00  -0.36598E-09   0.21100E+01   0.40330E+01   0.00000E+00  -0.15212E-02  -0.33567E+02  -0.28417E+02  -0.21049E+01  -0.41739E+02  -0.31898E+01   0.67393E-02   0.00000E+00   0.00000E+00       0.85      32.72     0.0000  0.00  -0.31971-319  -0.95029-319     0.6635     1.9719     3.5572     4.0039     4.0330
   2018      2     15   12.00    132576.00  -0.32573E+02   0.00000E+00  -0.36376E-09   0.21094E+01   0.40328E+01   0.00000E+00  -0.14955E-02  -0.32573E+02  -0.21614E+02  -0.15978E+01  -0.49049E+02  -0.31768E+01   0.45666E-02   0.00000E+00   0.00000E+00       0.85      32.16     0.0000  0.00  -0.31971-319  -0.95029-319     0.6636     1.9718     3.5547     4.0034     4.0328
   2018      2     16   12.00    132600.00  -0.33258E+02   0.00000E+00  -0.36154E-09   0.21088E+01   0.40325E+01   0.00000E+00  -0.14335E-02  -0.33257E+02  -0.17156E+02  -0.12181E+01  -0.53887E+02  -0.31642E+01   0.39145E-02   0.00000E+00   0.00000E+00       0.85      34.93     0.0000  0.00  -0.31971-319  -0.95029-319     0.6636     1.9716     3.5523     4.0029     4.0325
   2018      2     17   12.00    132624.00  -0.29487E+02   0.00000E+00  -0.35916E-09   0.21081E+01   0.40323E+01   0.00000E+00  -0.13411E-02  -0.29489E+02  -0.17501E+02  -0.25609E+01  -0.52199E+02  -0.31518E+01   0.68816E-02   0.00000E+00   0.00000E+00       0.85      34.67     0.0000  0.00  -0.31971-319  -0.95029-319     0.6636     1.9713     3.5498     4.0023     4.0323
   2018      2     18   12.00    132648.00  -0.20181E+02   0.00000E+00  -0.35685E-09   0.21074E+01   0.40319E+01   0.00000E+00  -0.14059E-02  -0.20181E+02  -0.99544E+01  -0.80732E+01  -0.54233E+02  -0.31395E+01   0.95904E-02   0.00000E+00   0.00000E+00       0.85      29.11     0.0000  0.00  -0.31971-319  -0.95029-319     0.6636     1.9710     3.5474     4.0016     4.0319
   2018      2     19   12.00    132672.00  -0.14325E+02   0.00000E+00  -0.35495E-09   0.21067E+01   0.40316E+01   0.00000E+00  -0.14644E-02  -0.14325E+02  -0.18235E+01  -0.13420E+02  -0.57018E+02  -0.31272E+01   0.93662E-02   0.00000E+00   0.00000E+00       0.85      27.08     0.0000  0.00  -0.31971-319  -0.95029-319     0.6636     1.9707     3.5450     4.0008     4.0316
   2018      2     20   12.00    132696.00  -0.14262E+02   0.00000E+00  -0.35286E-09   0.21059E+01   0.40312E+01   0.00000E+00  -0.12016E-02  -0.14262E+02  -0.34076E+01  -0.11774E+02  -0.57079E+02  -0.31150E+01   0.55534E-02   0.00000E+00   0.00000E+00       0.85      30.48     0.0000  0.00  -0.31971-319  -0.95029-319     0.6636     1.9702     3.5426     4.0000     4.0312
   2018      2     21   12.00    132720.00  -0.17882E+02   0.00000E+00  -0.34957E-09   0.21049E+01   0.40309E+01   0.00000E+00  -0.63836E-03  -0.17880E+02  -0.12239E+02  -0.71711E+01  -0.52851E+02  -0.31031E+01   0.27085E-02   0.00000E+00   0.00000E+00       0.85      38.10     0.0000  0.00  -0.31971-319  -0.95029-319     0.6633     1.9695     3.5400     3.9991     4.0309
   2018      2     22   12.00    132744.00  -0.21631E+02   0.00000E+00  -0.34435E-09   0.21035E+01   0.40304E+01   0.00000E+00  -0.12422E-04  -0.21630E+02  -0.20649E+02  -0.98789E+01  -0.41733E+02  -0.30911E+01   0.39379E-02   0.00000E+00   0.00000E+00       0.85      47.41     0.0000  0.00  -0.31971-319  -0.95029-319     0.6626     1.9683     3.5371     3.9980     4.0304
