"Data Hora, GMT-03:00","Temp., °F (LGR S/N: 2254247, SEN S/N: 2254247)"
07/22/19 14H17min43s,78.098
07/22/19 14H47min43s,77.923
07/22/19 15H17min43s,78.098
07/22/19 15H47min43s,78.274
07/22/19 16H17min43s,78.624
07/22/19 16H47min43s,78.8
07/22/19 17H17min43s,78.8
07/22/19 17H47min43s,78.975
07/22/19 18H17min43s,78.975
07/22/19 18H47min43s,79.151
07/22/19 19H17min43s,79.326
07/22/19 19H47min43s,78.975
07/22/19 20H17min43s,78.8
07/22/19 20H47min43s,78.624
07/22/19 21H17min43s,78.274
07/22/19 21H47min43s,78.098
07/22/19 22H17min43s,77.923
07/22/19 22H47min43s,77.574
07/22/19 23H17min43s,77.574
07/22/19 23H47min43s,76.876
07/23/19 00H17min43s,76.876
07/23/19 00H47min43s,76.876
07/23/19 01H17min43s,76.876
07/23/19 01H47min43s,76.528
07/23/19 02H17min43s,76.354
07/23/19 02H47min43s,76.181
07/23/19 03H17min43s,76.006
07/23/19 03H47min43s,75.832
07/23/19 04H17min43s,75.484
07/23/19 04H47min43s,75.312
07/23/19 05H17min43s,75.139
07/23/19 05H47min43s,74.791
07/23/19 06H17min43s,74.619
07/23/19 06H47min43s,74.446
07/23/19 07H17min43s,74.098
07/23/19 07H47min43s,74.098
07/23/19 08H17min43s,74.619
07/23/19 08H47min43s,74.964
07/23/19 09H17min43s,75.659
07/23/19 09H47min43s,76.354
07/23/19 10H17min43s,76.876
07/23/19 10H47min43s,77.574
07/23/19 11H17min43s,78.098
07/23/19 11H47min43s,78.274
07/23/19 12H17min43s,77.923
07/23/19 12H47min43s,78.274
07/23/19 13H17min43s,78.449
07/23/19 13H47min43s,78.098
07/23/19 14H17min43s,77.923
07/23/19 14H47min43s,78.274
07/23/19 15H17min43s,78.449
07/23/19 15H47min43s,78.975
07/23/19 16H17min43s,78.975
07/23/19 16H47min43s,79.151
07/23/19 17H17min43s,79.326
07/23/19 17H47min43s,79.502
07/23/19 18H17min43s,79.678
07/23/19 18H47min43s,79.678
07/23/19 19H17min43s,79.678
07/23/19 19H47min43s,79.326
07/23/19 20H17min43s,78.975
07/23/19 20H47min43s,78.8
07/23/19 21H17min43s,78.624
07/23/19 21H47min43s,78.274
07/23/19 22H17min43s,78.274
07/23/19 22H47min43s,77.923
07/23/19 23H17min43s,77.749
07/23/19 23H47min43s,77.574
07/24/19 00H17min43s,76.876
07/24/19 00H47min43s,76.876
07/24/19 01H17min43s,76.876
07/24/19 01H47min43s,76.703
07/24/19 02H17min43s,76.528
07/24/19 02H47min43s,76.181
07/24/19 03H17min43s,76.006
07/24/19 03H47min43s,75.659
07/24/19 04H17min43s,75.484
07/24/19 04H47min43s,75.139
07/24/19 05H17min43s,74.964
07/24/19 05H47min43s,74.619
07/24/19 06H17min43s,74.446
07/24/19 06H47min43s,74.098
07/24/19 07H17min43s,73.926
07/24/19 07H47min43s,73.926
07/24/19 08H17min43s,74.271
07/24/19 08H47min43s,74.791
07/24/19 09H17min43s,75.484
07/24/19 09H47min43s,75.484
07/24/19 10H17min43s,75.832
07/24/19 10H47min43s,76.876
07/24/19 11H17min43s,76.876
07/24/19 11H47min43s,76.876
07/24/19 12H17min43s,77.574
07/24/19 12H47min43s,77.749
07/24/19 13H17min43s,77.923
07/24/19 13H47min43s,77.574
07/24/19 14H17min43s,77.574
07/24/19 14H47min43s,77.923
07/24/19 15H17min43s,78.274
07/24/19 15H47min43s,78.274
07/24/19 16H17min43s,78.624
07/24/19 16H47min43s,78.975
07/24/19 17H17min43s,78.975
07/24/19 17H47min43s,78.975
07/24/19 18H17min43s,79.326
07/24/19 18H47min43s,79.326
07/24/19 19H17min43s,79.502
07/24/19 19H47min43s,79.326
07/24/19 20H17min43s,78.975
07/24/19 20H47min43s,78.8
07/24/19 21H17min43s,78.624
07/24/19 21H47min43s,78.274
07/24/19 22H17min43s,78.274
07/24/19 22H47min43s,78.098
07/24/19 23H17min43s,77.923
07/24/19 23H47min43s,77.749
07/25/19 00H17min43s,77.574
07/25/19 00H47min43s,77.574
07/25/19 01H17min43s,76.876
07/25/19 01H47min43s,76.876
07/25/19 02H17min43s,76.876
07/25/19 02H47min43s,76.703
07/25/19 03H17min43s,76.528
07/25/19 03H47min43s,76.181
07/25/19 04H17min43s,76.006
07/25/19 04H47min43s,75.832
07/25/19 05H17min43s,75.484
07/25/19 05H47min43s,75.484
07/25/19 06H17min43s,75.139
07/25/19 06H47min43s,74.964
07/25/19 07H17min43s,74.791
07/25/19 07H47min43s,74.964
07/25/19 08H17min43s,75.484
07/25/19 08H47min43s,75.484
07/25/19 09H17min43s,76.703
07/25/19 09H47min43s,77.4
07/25/19 10H17min43s,77.574
07/25/19 10H47min43s,78.274
07/25/19 11H17min43s,78.624
07/25/19 11H47min43s,78.624
07/25/19 12H17min43s,78.975
07/25/19 12H47min43s,79.326
07/25/19 13H17min43s,79.502
07/25/19 13H47min43s,78.8
07/25/19 14H17min43s,78.8
07/25/19 14H47min43s,78.975
07/25/19 15H17min43s,79.502
07/25/19 15H47min43s,79.678
07/25/19 16H17min43s,79.853
07/25/19 16H47min43s,80.029
07/25/19 17H17min43s,80.382
07/25/19 17H47min43s,80.382
07/25/19 18H17min43s,80.382
07/25/19 18H47min43s,80.382
07/25/19 19H17min43s,80.382
07/25/19 19H47min43s,80.029
07/25/19 20H17min43s,79.678
07/25/19 20H47min43s,79.502
07/25/19 21H17min43s,79.326
07/25/19 21H47min43s,78.975
07/25/19 22H17min43s,78.8
07/25/19 22H47min43s,78.624
07/25/19 23H17min43s,78.274
07/25/19 23H47min43s,78.098
07/26/19 00H17min43s,77.923
07/26/19 00H47min43s,77.749
07/26/19 01H17min43s,77.574
07/26/19 01H47min43s,76.876
07/26/19 02H17min43s,76.876
07/26/19 02H47min43s,76.528
07/26/19 03H17min43s,76.181
07/26/19 03H47min43s,76.006
07/26/19 04H17min43s,75.832
07/26/19 04H47min43s,75.484
07/26/19 05H17min43s,75.139
07/26/19 05H47min43s,74.964
07/26/19 06H17min43s,74.791
07/26/19 06H47min43s,74.446
07/26/19 07H17min43s,74.098
07/26/19 07H47min43s,74.098
07/26/19 08H17min43s,74.446
07/26/19 08H47min43s,74.791
07/26/19 09H17min43s,75.312
07/26/19 09H47min43s,76.181
07/26/19 10H17min43s,76.703
07/26/19 10H47min43s,77.574
07/26/19 11H17min43s,78.098
07/26/19 11H47min43s,78.624
07/26/19 12H17min43s,78.975
07/26/19 12H47min43s,79.151
07/26/19 13H17min43s,79.326
07/26/19 13H47min43s,79.678
07/26/19 14H17min43s,79.326
07/26/19 14H47min43s,79.678
07/26/19 15H17min43s,78.975
07/26/19 15H47min43s,78.624
07/26/19 16H17min43s,79.151
07/26/19 16H47min43s,78.975
07/26/19 17H17min43s,79.151
07/26/19 17H47min43s,79.151
07/26/19 18H17min43s,79.326
07/26/19 18H47min43s,79.326
07/26/19 19H17min43s,79.326
07/26/19 19H47min43s,79.151
07/26/19 20H17min43s,78.975
07/26/19 20H47min43s,78.624
07/26/19 21H17min43s,78.624
07/26/19 21H47min43s,78.274
07/26/19 22H17min43s,78.098
07/26/19 22H47min43s,77.923
07/26/19 23H17min43s,77.574
07/26/19 23H47min43s,77.4
07/27/19 00H17min43s,76.876
07/27/19 00H47min43s,76.876
07/27/19 01H17min43s,76.703
07/27/19 01H47min43s,76.528
07/27/19 02H17min43s,76.181
07/27/19 02H47min43s,76.006
07/27/19 03H17min43s,75.832
07/27/19 03H47min43s,75.484
07/27/19 04H17min43s,75.312
07/27/19 04H47min43s,74.964
07/27/19 05H17min43s,74.791
07/27/19 05H47min43s,74.446
07/27/19 06H17min43s,74.271
07/27/19 06H47min43s,74.098
07/27/19 07H17min43s,73.753
07/27/19 07H47min43s,73.753
07/27/19 08H17min43s,74.098
07/27/19 08H47min43s,74.619
07/27/19 09H17min43s,75.312
07/27/19 09H47min43s,75.832
07/27/19 10H17min43s,76.528
07/27/19 10H47min43s,76.876
07/27/19 11H17min43s,77.574
07/27/19 11H47min43s,78.098
07/27/19 12H17min43s,78.624
07/27/19 12H47min43s,78.449
07/27/19 13H17min43s,78.8
07/27/19 13H47min43s,78.975
07/27/19 14H17min43s,79.151
07/27/19 14H47min43s,79.151
07/27/19 15H17min43s,78.274
07/27/19 15H47min43s,78.274
07/27/19 16H17min43s,78.624
07/27/19 16H47min43s,78.624
07/27/19 17H17min43s,78.624
07/27/19 17H47min43s,78.975
07/27/19 18H17min43s,78.975
07/27/19 18H47min43s,78.975
07/27/19 19H17min43s,78.624
07/27/19 19H47min43s,78.274
07/27/19 20H17min43s,78.274
07/27/19 20H47min43s,77.923
07/27/19 21H17min43s,77.749
07/27/19 21H47min43s,77.574
07/27/19 22H17min43s,77.4
07/27/19 22H47min43s,76.876
07/27/19 23H17min43s,76.876
07/27/19 23H47min43s,76.876
07/28/19 00H17min43s,76.528
07/28/19 00H47min43s,76.354
07/28/19 01H17min43s,76.006
07/28/19 01H47min43s,75.484
07/28/19 02H17min43s,75.484
07/28/19 02H47min43s,75.312
07/28/19 03H17min43s,75.139
07/28/19 03H47min43s,74.791
07/28/19 04H17min43s,74.791
07/28/19 04H47min43s,74.446
07/28/19 05H17min43s,74.098
07/28/19 05H47min43s,73.926
07/28/19 06H17min43s,73.753
07/28/19 06H47min43s,73.407
07/28/19 07H17min43s,73.234
07/28/19 07H47min43s,73.234
07/28/19 08H17min43s,73.407
07/28/19 08H47min43s,73.753
07/28/19 09H17min43s,74.791
07/28/19 09H47min43s,75.312
07/28/19 10H17min43s,76.006
07/28/19 10H47min43s,76.528
07/28/19 11H17min43s,77.225
07/28/19 11H47min43s,77.749
07/28/19 12H17min43s,77.923
07/28/19 12H47min43s,77.923
07/28/19 13H17min43s,77.923
07/28/19 13H47min43s,78.274
07/28/19 14H17min43s,78.274
07/28/19 14H47min43s,77.574
07/28/19 15H17min43s,77.923
07/28/19 15H47min43s,78.274
07/28/19 16H17min43s,78.274
07/28/19 16H47min43s,78.624
07/28/19 17H17min43s,78.624
07/28/19 17H47min43s,78.8
07/28/19 18H17min43s,78.8
07/28/19 18H47min43s,78.975
07/28/19 19H17min43s,79.151
07/28/19 19H47min43s,78.8
07/28/19 20H17min43s,78.624
07/28/19 20H47min43s,78.274
07/28/19 21H17min43s,78.098
07/28/19 21H47min43s,77.923
07/28/19 22H17min43s,77.574
07/28/19 22H47min43s,77.4
07/28/19 23H17min43s,77.225
07/28/19 23H47min43s,76.876
07/29/19 00H17min43s,76.876
07/29/19 00H47min43s,76.528
07/29/19 01H17min43s,76.354
07/29/19 01H47min43s,76.006
07/29/19 02H17min43s,75.832
07/29/19 02H47min43s,75.484
07/29/19 03H17min43s,75.312
07/29/19 03H47min43s,75.139
07/29/19 04H17min43s,74.791
07/29/19 04H47min43s,74.446
07/29/19 05H17min43s,74.098
07/29/19 05H47min43s,74.098
07/29/19 06H17min43s,73.753
07/29/19 06H47min43s,73.58
07/29/19 07H17min43s,73.407
07/29/19 07H47min43s,73.407
07/29/19 08H17min43s,73.926
07/29/19 08H47min43s,74.271
07/29/19 09H17min43s,74.791
07/29/19 09H47min43s,75.312
07/29/19 10H17min43s,75.832
07/29/19 10H47min43s,76.354
07/29/19 11H17min43s,76.876
07/29/19 11H47min43s,76.876
07/29/19 12H17min43s,77.574
07/29/19 12H47min43s,77.574
07/29/19 13H17min43s,77.923
07/29/19 13H47min43s,78.098
07/29/19 14H17min43s,77.923
07/29/19 14H47min43s,77.4
07/29/19 15H17min43s,77.749
07/29/19 15H47min43s,77.923
07/29/19 16H17min43s,78.098
07/29/19 16H47min43s,78.274
07/29/19 17H17min43s,78.274
07/29/19 17H47min43s,78.449
07/29/19 18H17min43s,78.274
07/29/19 18H47min43s,78.449
07/29/19 19H17min43s,78.624
07/29/19 19H47min43s,78.8
07/29/19 20H17min43s,78.8
07/29/19 20H47min43s,78.624
07/29/19 21H17min43s,78.274
07/29/19 21H47min43s,78.098
07/29/19 22H17min43s,77.923
07/29/19 22H47min43s,77.574
07/29/19 23H17min43s,77.4
07/29/19 23H47min43s,76.876
07/30/19 00H17min43s,76.876
07/30/19 00H47min43s,76.876
07/30/19 01H17min43s,76.528
07/30/19 01H47min43s,76.181
07/30/19 02H17min43s,76.181
07/30/19 02H47min43s,75.832
07/30/19 03H17min43s,75.484
07/30/19 03H47min43s,75.484
07/30/19 04H17min43s,75.139
07/30/19 04H47min43s,74.964
07/30/19 05H17min43s,74.791
07/30/19 05H47min43s,74.446
07/30/19 06H17min43s,74.098
07/30/19 06H47min43s,74.098
07/30/19 07H17min43s,73.926
07/30/19 07H47min43s,73.926
07/30/19 08H17min43s,74.098
07/30/19 08H47min43s,74.446
07/30/19 09H17min43s,74.964
07/30/19 09H47min43s,75.484
07/30/19 10H17min43s,76.006
07/30/19 10H47min43s,76.528
07/30/19 11H17min43s,76.876
07/30/19 11H47min43s,77.923
07/30/19 12H17min43s,78.274
07/30/19 12H47min43s,78.274
07/30/19 13H17min43s,78.975
07/30/19 13H47min43s,79.326
07/30/19 14H17min43s,79.151
07/30/19 14H47min43s,78.624
07/30/19 15H17min43s,78.975
07/30/19 15H47min43s,78.975
07/30/19 16H17min43s,79.326
07/30/19 16H47min43s,79.326
07/30/19 17H17min43s,79.326
07/30/19 17H47min43s,79.678
07/30/19 18H17min43s,79.678
07/30/19 18H47min43s,79.678
07/30/19 19H17min43s,79.678
07/30/19 19H47min43s,79.678
07/30/19 20H17min43s,79.678
07/30/19 20H47min43s,79.502
07/30/19 21H17min43s,79.326
07/30/19 21H47min43s,78.975
07/30/19 22H17min43s,78.624
07/30/19 22H47min43s,78.449
07/30/19 23H17min43s,78.274
07/30/19 23H47min43s,78.098
07/31/19 00H17min43s,77.749
07/31/19 00H47min43s,77.574
07/31/19 01H17min43s,77.4
07/31/19 01H47min43s,76.876
07/31/19 02H17min43s,76.876
07/31/19 02H47min43s,76.703
07/31/19 03H17min43s,76.354
07/31/19 03H47min43s,76.181
07/31/19 04H17min43s,75.832
07/31/19 04H47min43s,75.484
07/31/19 05H17min43s,75.312
07/31/19 05H47min43s,75.139
07/31/19 06H17min43s,74.791
07/31/19 06H47min43s,74.619
07/31/19 07H17min43s,74.446
07/31/19 07H47min43s,74.271
07/31/19 08H17min43s,74.619
07/31/19 08H47min43s,75.139
07/31/19 09H17min43s,75.484
07/31/19 09H47min43s,76.181
07/31/19 10H17min43s,76.703
07/31/19 10H47min43s,76.876
07/31/19 11H17min43s,77.4
07/31/19 11H47min43s,77.574
07/31/19 12H17min43s,77.923
07/31/19 12H47min43s,77.749
07/31/19 13H17min43s,76.876
07/31/19 13H47min43s,77.749
07/31/19 14H17min43s,77.574
07/31/19 14H47min43s,77.574
07/31/19 15H17min43s,77.923
07/31/19 15H47min43s,77.923
07/31/19 16H17min43s,77.923
07/31/19 16H47min43s,78.274
07/31/19 17H17min43s,78.274
07/31/19 17H47min43s,78.274
07/31/19 18H17min43s,78.274
07/31/19 18H47min43s,78.274
07/31/19 19H17min43s,78.449
07/31/19 19H47min43s,78.449
07/31/19 20H17min43s,78.274
07/31/19 20H47min43s,78.274
07/31/19 21H17min43s,78.274
07/31/19 21H47min43s,78.098
07/31/19 22H17min43s,77.923
07/31/19 22H47min43s,77.749
07/31/19 23H17min43s,77.574
07/31/19 23H47min43s,77.4
08/01/19 00H17min43s,76.876
08/01/19 00H47min43s,76.876
08/01/19 01H17min43s,76.876
08/01/19 01H47min43s,76.703
08/01/19 02H17min43s,76.528
08/01/19 02H47min43s,76.181
08/01/19 03H17min43s,76.181
08/01/19 03H47min43s,76.181
08/01/19 04H17min43s,75.832
08/01/19 04H47min43s,75.832
08/01/19 05H17min43s,75.484
08/01/19 05H47min43s,75.484
08/01/19 06H17min43s,75.312
08/01/19 06H47min43s,75.139
08/01/19 07H17min43s,75.139
08/01/19 07H47min43s,74.964
08/01/19 08H17min43s,75.139
08/01/19 08H47min43s,75.312
08/01/19 09H17min43s,75.832
08/01/19 09H47min43s,76.181
08/01/19 10H17min43s,77.574
08/01/19 10H47min43s,78.098
08/01/19 11H17min43s,78.624
08/01/19 11H47min43s,79.326
08/01/19 12H17min43s,78.274
08/01/19 12H47min43s,78.274
08/01/19 13H17min43s,79.678
08/01/19 13H47min43s,80.029
08/01/19 14H17min43s,79.326
08/01/19 14H47min43s,79.326
08/01/19 15H17min43s,79.678
08/01/19 15H47min43s,80.029
08/01/19 16H17min43s,80.206
08/01/19 16H47min43s,80.382
08/01/19 17H17min43s,80.382
08/01/19 17H47min43s,80.382
08/01/19 18H17min43s,80.559
08/01/19 18H47min43s,80.559
08/01/19 19H17min43s,80.382
08/01/19 19H47min43s,80.206
08/01/19 20H17min43s,79.853
08/01/19 20H47min43s,79.678
08/01/19 21H17min43s,79.502
08/01/19 21H47min43s,79.326
08/01/19 22H17min43s,79.326
08/01/19 22H47min43s,78.975
08/01/19 23H17min43s,78.8
08/01/19 23H47min43s,78.624
08/02/19 00H17min43s,78.274
08/02/19 00H47min43s,78.098
08/02/19 01H17min43s,77.923
08/02/19 01H47min43s,77.574
08/02/19 02H17min43s,77.574
08/02/19 02H47min43s,76.876
08/02/19 03H17min43s,76.876
08/02/19 03H47min43s,76.876
08/02/19 04H17min43s,76.528
08/02/19 04H47min43s,76.181
08/02/19 05H17min43s,76.006
08/02/19 05H47min43s,75.832
08/02/19 06H17min43s,75.484
08/02/19 06H47min43s,75.312
08/02/19 07H17min43s,75.139
08/02/19 07H47min43s,75.312
08/02/19 08H17min43s,75.312
08/02/19 08H47min43s,76.006
08/02/19 09H17min43s,76.528
08/02/19 09H47min43s,76.876
08/02/19 10H17min43s,77.4
08/02/19 10H47min43s,77.574
08/02/19 11H17min43s,77.923
08/02/19 11H47min43s,78.274
08/02/19 12H17min43s,78.624
08/02/19 12H47min43s,78.624
08/02/19 13H17min43s,78.975
08/02/19 13H47min43s,78.8
08/02/19 14H17min43s,78.624
08/02/19 14H47min43s,78.975
08/02/19 15H17min43s,79.326
08/02/19 15H47min43s,79.502
08/02/19 16H17min43s,79.678
08/02/19 16H47min43s,79.678
08/02/19 17H17min43s,80.029
08/02/19 17H47min43s,80.029
08/02/19 18H17min43s,80.029
08/02/19 18H47min43s,80.029
08/02/19 19H17min43s,80.206
08/02/19 19H47min43s,80.206
08/02/19 20H17min43s,80.029
08/02/19 20H47min43s,79.678
08/02/19 21H17min43s,79.678
08/02/19 21H47min43s,79.326
08/02/19 22H17min43s,78.975
08/02/19 22H47min43s,78.975
08/02/19 23H17min43s,78.624
08/02/19 23H47min43s,78.274
08/03/19 00H17min43s,78.274
08/03/19 00H47min43s,77.923
08/03/19 01H17min43s,77.923
08/03/19 01H47min43s,77.574
08/03/19 02H17min43s,77.4
08/03/19 02H47min43s,76.876
08/03/19 03H17min43s,76.876
08/03/19 03H47min43s,76.703
08/03/19 04H17min43s,76.354
08/03/19 04H47min43s,76.006
08/03/19 05H17min43s,75.832
08/03/19 05H47min43s,75.484
08/03/19 06H17min43s,75.312
08/03/19 06H47min43s,75.139
08/03/19 07H17min43s,74.964
08/03/19 07H47min43s,74.964
08/03/19 08H17min43s,75.139
08/03/19 08H47min43s,75.312
08/03/19 09H17min43s,75.832
08/03/19 09H47min43s,75.659
08/03/19 10H17min43s,76.876
08/03/19 10H47min43s,77.574
08/03/19 11H17min43s,77.923
08/03/19 11H47min43s,78.274
08/03/19 12H17min43s,78.274
08/03/19 12H47min43s,78.624
08/03/19 13H17min43s,78.975
08/03/19 13H47min43s,78.975
08/03/19 14H17min43s,78.975
08/03/19 14H47min43s,78.624
08/03/19 15H17min43s,78.975
08/03/19 15H47min43s,78.975
08/03/19 16H17min43s,79.326
08/03/19 16H47min43s,79.326
08/03/19 17H17min43s,79.326
08/03/19 17H47min43s,79.326
08/03/19 18H17min43s,79.502
08/03/19 18H47min43s,79.678
08/03/19 19H17min43s,79.678
08/03/19 19H47min43s,79.502
08/03/19 20H17min43s,79.326
08/03/19 20H47min43s,78.975
08/03/19 21H17min43s,78.8
08/03/19 21H47min43s,78.624
08/03/19 22H17min43s,78.274
08/03/19 22H47min43s,78.274
08/03/19 23H17min43s,78.098
08/03/19 23H47min43s,77.923
08/04/19 00H17min43s,77.574
08/04/19 00H47min43s,76.876
08/04/19 01H17min43s,76.876
08/04/19 01H47min43s,76.703
08/04/19 02H17min43s,76.528
08/04/19 02H47min43s,76.181
08/04/19 03H17min43s,76.006
08/04/19 03H47min43s,75.832
08/04/19 04H17min43s,75.484
08/04/19 04H47min43s,75.139
08/04/19 05H17min43s,74.791
08/04/19 05H47min43s,74.791
08/04/19 06H17min43s,74.446
08/04/19 06H47min43s,74.098
08/04/19 07H17min43s,73.926
08/04/19 07H47min43s,73.926
08/04/19 08H17min43s,74.098
08/04/19 08H47min43s,74.446
08/04/19 09H17min43s,74.619
08/04/19 09H47min43s,75.484
08/04/19 10H17min43s,75.832
08/04/19 10H47min43s,76.354
08/04/19 11H17min43s,76.703
08/04/19 11H47min43s,76.876
08/04/19 12H17min43s,77.574
08/04/19 12H47min43s,77.749
08/04/19 13H17min43s,78.098
08/04/19 13H47min43s,78.274
08/04/19 14H17min43s,77.923
08/04/19 14H47min43s,77.574
08/04/19 15H17min43s,77.923
08/04/19 15H47min43s,78.098
08/04/19 16H17min43s,78.274
08/04/19 16H47min43s,78.624
08/04/19 17H17min43s,78.624
08/04/19 17H47min43s,78.624
08/04/19 18H17min43s,78.624
08/04/19 18H47min43s,78.975
08/04/19 19H17min43s,78.624
08/04/19 19H47min43s,78.274
08/04/19 20H17min43s,78.274
08/04/19 20H47min43s,78.098
08/04/19 21H17min43s,77.923
08/04/19 21H47min43s,77.923
08/04/19 22H17min43s,77.574
08/04/19 22H47min43s,77.574
08/04/19 23H17min43s,77.4
08/04/19 23H47min43s,77.225
08/05/19 00H17min43s,76.876
08/05/19 00H47min43s,76.876
08/05/19 01H17min43s,76.703
08/05/19 01H47min43s,76.528
08/05/19 02H17min43s,76.181
08/05/19 02H47min43s,75.832
08/05/19 03H17min43s,75.659
08/05/19 03H47min43s,75.484
08/05/19 04H17min43s,75.312
08/05/19 04H47min43s,75.139
08/05/19 05H17min43s,74.791
08/05/19 05H47min43s,74.619
08/05/19 06H17min43s,74.446
08/05/19 06H47min43s,74.098
08/05/19 07H17min43s,74.098
08/05/19 07H47min43s,74.098
08/05/19 08H17min43s,74.098
08/05/19 08H47min43s,74.446
08/05/19 09H17min43s,75.312
08/05/19 09H47min43s,76.006
08/05/19 10H17min43s,76.528
08/05/19 10H47min43s,76.876
08/05/19 11H17min43s,76.876
08/05/19 11H47min43s,77.574
08/05/19 12H17min43s,77.923
08/05/19 12H47min43s,78.098
08/05/19 13H17min43s,78.274
08/05/19 13H47min43s,78.975
08/05/19 14H17min43s,78.975
08/05/19 14H47min43s,78.274
08/05/19 15H17min43s,78.624
08/05/19 15H47min43s,78.975
08/05/19 16H17min43s,78.975
08/05/19 16H47min43s,79.151
08/05/19 17H17min43s,79.326
08/05/19 17H47min43s,79.502
08/05/19 18H17min43s,79.502
08/05/19 18H47min43s,79.678
08/05/19 19H17min43s,79.502
08/05/19 19H47min43s,79.326
08/05/19 20H17min43s,79.151
08/05/19 20H47min43s,78.975
08/05/19 21H17min43s,78.8
08/05/19 21H47min43s,78.624
08/05/19 22H17min43s,78.449
08/05/19 22H47min43s,78.274
08/05/19 23H17min43s,78.274
08/05/19 23H47min43s,77.923
08/06/19 00H17min43s,77.923
08/06/19 00H47min43s,77.574
08/06/19 01H17min43s,77.4
08/06/19 01H47min43s,76.876
08/06/19 02H17min43s,76.876
08/06/19 02H47min43s,76.703
08/06/19 03H17min43s,76.528
08/06/19 03H47min43s,76.181
08/06/19 04H17min43s,76.006
08/06/19 04H47min43s,75.832
08/06/19 05H17min43s,75.484
08/06/19 05H47min43s,75.312
08/06/19 06H17min43s,75.139
08/06/19 06H47min43s,74.791
08/06/19 07H17min43s,74.791
08/06/19 07H47min43s,74.791
08/06/19 08H17min43s,75.312
08/06/19 08H47min43s,76.006
08/06/19 09H17min43s,76.876
08/06/19 09H47min43s,77.4
08/06/19 10H17min43s,77.4
08/06/19 10H47min43s,78.274
08/06/19 11H17min43s,78.098
08/06/19 11H47min43s,78.274
08/06/19 12H17min43s,78.624
08/06/19 12H47min43s,78.975
08/06/19 13H17min43s,78.975
08/06/19 13H47min43s,78.098
08/06/19 14H17min43s,78.274
08/06/19 14H47min43s,78.8
08/06/19 15H17min43s,79.326
08/06/19 15H47min43s,79.678
08/06/19 16H17min43s,79.678
08/06/19 16H47min43s,80.029
08/06/19 17H17min43s,80.206
08/06/19 17H47min43s,80.206
08/06/19 18H17min43s,80.206
08/06/19 18H47min43s,80.382
08/06/19 19H17min43s,80.382
08/06/19 19H47min43s,80.382
08/06/19 20H17min43s,80.029
08/06/19 20H47min43s,79.678
08/06/19 21H17min43s,79.678
08/06/19 21H47min43s,79.326
08/06/19 22H17min43s,78.975
08/06/19 22H47min43s,78.975
08/06/19 23H17min43s,78.8
08/06/19 23H47min43s,78.624
08/07/19 00H17min43s,78.274
08/07/19 00H47min43s,78.098
08/07/19 01H17min43s,77.923
08/07/19 01H47min43s,77.749
08/07/19 02H17min43s,77.574
08/07/19 02H47min43s,76.876
08/07/19 03H17min43s,76.876
08/07/19 03H47min43s,76.876
08/07/19 04H17min43s,76.703
08/07/19 04H47min43s,76.354
08/07/19 05H17min43s,76.181
08/07/19 05H47min43s,75.832
08/07/19 06H17min43s,75.484
08/07/19 06H47min43s,75.484
08/07/19 07H17min43s,75.139
08/07/19 07H47min43s,75.139
08/07/19 08H17min43s,75.659
08/07/19 08H47min43s,76.354
08/07/19 09H17min43s,76.876
08/07/19 09H47min43s,77.4
08/07/19 10H17min43s,77.923
08/07/19 10H47min43s,78.8
08/07/19 11H17min43s,78.624
08/07/19 11H47min43s,78.624
08/07/19 12H17min43s,78.8
08/07/19 12H47min43s,78.975
08/07/19 13H17min43s,78.975
08/07/19 13H47min43s,78.274
08/07/19 14H17min43s,78.624
08/07/19 14H47min43s,78.975
08/07/19 15H17min43s,79.326
08/07/19 15H47min43s,79.678
08/07/19 16H17min43s,80.029
08/07/19 16H47min43s,80.029
08/07/19 17H17min43s,80.206
08/07/19 17H47min43s,80.382
08/07/19 18H17min43s,80.382
08/07/19 18H47min43s,80.206
08/07/19 19H17min43s,80.029
08/07/19 19H47min43s,79.678
08/07/19 20H17min43s,79.326
08/07/19 20H47min43s,79.151
08/07/19 21H17min43s,78.975
08/07/19 21H47min43s,78.8
08/07/19 22H17min43s,78.624
08/07/19 22H47min43s,78.449
08/07/19 23H17min43s,78.274
08/07/19 23H47min43s,77.923
08/08/19 00H17min43s,77.574
08/08/19 00H47min43s,76.876
08/08/19 01H17min43s,76.876
08/08/19 01H47min43s,76.703
08/08/19 02H17min43s,76.528
08/08/19 02H47min43s,76.181
08/08/19 03H17min43s,75.832
08/08/19 03H47min43s,75.484
08/08/19 04H17min43s,75.312
08/08/19 04H47min43s,74.964
08/08/19 05H17min43s,74.791
08/08/19 05H47min43s,74.446
08/08/19 06H17min43s,74.098
08/08/19 06H47min43s,73.753
08/08/19 07H17min43s,73.58
08/08/19 07H47min43s,73.753
08/08/19 08H17min43s,74.098
08/08/19 08H47min43s,74.446
08/08/19 09H17min43s,74.791
08/08/19 09H47min43s,75.139
08/08/19 10H17min43s,75.832
08/08/19 10H47min43s,76.528
08/08/19 11H17min43s,76.876
08/08/19 11H47min43s,76.876
08/08/19 12H17min43s,76.876
08/08/19 12H47min43s,77.574
08/08/19 13H17min43s,77.574
08/08/19 13H47min43s,76.876
08/08/19 14H17min43s,76.876
08/08/19 14H47min43s,77.574
08/08/19 15H17min43s,77.923
08/08/19 15H47min43s,78.274
