   2022      7     28   12.00      4992.00   0.12746E+02   0.00000E+00   0.12746E+02   0.12879E+02   0.12933E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.31894E+02   0.44337E+02  -0.12620E+03  -0.64282E+02   0.45880E-02   0.29973E-04   0.27466E-02       0.17     152.55     0.0000  0.00   0.16405E+00  -0.57639E+01    12.8572    12.8890    12.8948    12.9012    12.9312
   2022      7     29   12.00      5016.00   0.12846E+02   0.00000E+00   0.12846E+02   0.12949E+02   0.12998E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.33032E+02   0.34204E+02  -0.10416E+03  -0.60889E+02   0.51831E-02   0.33905E-04   0.40759E-02       0.17     149.79     0.0000  0.00   0.30256E+00  -0.46050E+01    12.9312    12.9568    12.9618    12.9677    12.9968
   2022      7     30   12.00      5040.00   0.13268E+02   0.00000E+00   0.13268E+02   0.13315E+02   0.13368E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.27759E+02   0.19574E+02  -0.69018E+02  -0.54759E+02   0.46238E-02   0.24167E-04   0.26403E-02       0.17     147.82     0.0000  0.00   0.28323E+00  -0.22879E+00    13.3062    13.3185    13.3217    13.3261    13.3682
   2022      7     31   12.00      5064.00   0.13965E+02   0.00000E+00   0.13965E+02   0.13988E+02   0.14041E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.24252E+02   0.16651E+02  -0.58662E+02  -0.53217E+02   0.35103E-02   0.14259E-04   0.10261E-02       0.17     157.37     0.0000  0.00   0.11402E+00   0.30977E+01    13.9833    13.9891    13.9913    13.9952    14.0412
   2022      8      1   12.00      5088.00   0.14696E+02   0.00000E+00   0.14696E+02   0.14725E+02   0.14777E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.23734E+02   0.19909E+02  -0.65283E+02  -0.52103E+02   0.22949E-02   0.98583E-05   0.64238E-03       0.17     162.36     0.0000  0.00  -0.32300E-01  -0.75711E+00    14.7204    14.7255    14.7277    14.7316    14.7767
   2022      8      2   12.00      5112.00   0.14942E+02   0.00000E+00   0.14942E+02   0.15054E+02   0.15099E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.44185E+02   0.40263E+02  -0.10793E+03  -0.52373E+02   0.48720E-02   0.38799E-04   0.40937E-02       0.18     152.61     0.0000  0.00  -0.93892E-01  -0.82493E+01    15.0370    15.0625    15.0672    15.0724    15.0965
   2022      8      3   12.00      5136.00   0.15032E+02   0.00000E+00   0.15032E+02   0.15136E+02   0.15184E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.43174E+02   0.40775E+02  -0.11043E+03  -0.53395E+02   0.43960E-02   0.28042E-04   0.29796E-02       0.18     151.60     0.0000  0.00   0.20607E+00  -0.19128E+01    15.1195    15.1440    15.1484    15.1534    15.1825
   2022      8      4   12.00      5160.00   0.14871E+02   0.00000E+00   0.14871E+02   0.15023E+02   0.15072E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.55912E+02   0.55524E+02  -0.13853E+03  -0.57712E+02   0.58634E-02   0.82106E-04   0.91768E-02       0.18     152.37     0.0000  0.00   0.14030E+00   0.97023E+01    15.0015    15.0337    15.0397    15.0459    15.0673
   2022      8      5   12.00      5184.00   0.14686E+02   0.00000E+00   0.14686E+02   0.14810E+02   0.14857E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.37595E+02   0.48071E+02  -0.12015E+03  -0.51085E+02   0.46069E-02   0.91160E-04   0.96103E-02       0.18     132.76     0.0000  0.00   0.87693E-01  -0.92446E+00    14.7946    14.8178    14.8230    14.8278    14.8546
   2022      8      6   12.00      5208.00   0.14009E+02   0.00000E+00   0.14009E+02   0.14206E+02   0.14260E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.32964E+02   0.81081E+02  -0.15392E+03  -0.45822E+02   0.91091E-02   0.41985E-03   0.44808E-01       0.18      99.26     0.0000  0.00  -0.51738E-01  -0.26151E+02    14.1851    14.2167    14.2243    14.2306    14.2452
   2022      8      7   12.00      5232.00   0.13464E+02   0.00000E+00   0.13464E+02   0.13581E+02   0.13624E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.55312E+01   0.46084E+02  -0.98665E+02  -0.40859E+02   0.53132E-02   0.15501E-03   0.16623E-01       0.18      88.26     0.0000  0.00  -0.10004E+00   0.92533E+00    13.5660    13.5887    13.5937    13.5979    13.6215
   2022      8      8   12.00      5256.00   0.13143E+02   0.00000E+00   0.13143E+02   0.13269E+02   0.13316E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.52406E+00   0.57144E+02  -0.11571E+03  -0.45917E+02   0.53238E-02   0.13767E-03   0.13324E-01       0.18     100.74     0.0000  0.00  -0.41146E-01   0.65867E+01    13.2510    13.2775    13.2830    13.2876    13.3135
   2022      8      9   12.00      5280.00   0.12654E+02   0.00000E+00   0.12654E+02   0.12796E+02   0.12851E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.13180E+01   0.57280E+02  -0.12557E+03  -0.52291E+02   0.42821E-02   0.51968E-04   0.46181E-02       0.18     111.51     0.0000  0.00  -0.12142E+00  -0.51076E+01    12.7763    12.8065    12.8123    12.8173    12.8492
   2022      8     10   12.00      5304.00   0.12362E+02   0.00000E+00   0.12362E+02   0.12493E+02   0.12548E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.20593E+01   0.42561E+02  -0.11845E+03  -0.52170E+02   0.39131E-02   0.22734E-04   0.15401E-02       0.18     113.05     0.0000  0.00   0.12703E+00  -0.36867E+01    12.4704    12.5029    12.5086    12.5139    12.5481
   2022      8     11   12.00      5328.00   0.12125E+02   0.00000E+00   0.12125E+02   0.12251E+02   0.12306E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.22094E+01   0.37178E+02  -0.10432E+03  -0.49883E+02   0.40630E-02   0.26520E-04   0.19527E-02       0.18     109.32     0.0000  0.00  -0.68383E-01  -0.56716E+01    12.2297    12.2610    12.2663    12.2713    12.3060
   2022      8     12   12.00      5352.00   0.12127E+02   0.00000E+00   0.12127E+02   0.12208E+02   0.12260E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.61886E+00   0.27644E+02  -0.75261E+02  -0.44224E+02   0.41126E-02   0.25159E-04   0.19781E-02       0.18     102.69     0.0000  0.00  -0.12499E+00  -0.53207E+01    12.1923    12.2145    12.2185    12.2227    12.2595
   2022      8     13   12.00      5376.00   0.12341E+02   0.00000E+00   0.12341E+02   0.12391E+02   0.12433E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.26077E+00   0.26815E+02  -0.54218E+02  -0.36814E+02   0.48959E-02   0.45151E-04   0.42978E-02       0.19      92.37     0.0000  0.00  -0.18543E+00  -0.74525E+01    12.3814    12.3945    12.3983    12.4013    12.4330
   2022      8     14   12.00      5400.00   0.12489E+02   0.00000E+00   0.12489E+02   0.12553E+02   0.12591E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.17234E+01   0.37918E+02  -0.64695E+02  -0.35766E+02   0.59230E-02   0.99408E-04   0.86002E-02       0.19      91.17     0.0000  0.00  -0.15391E+00  -0.11888E+02    12.5431    12.5571    12.5618    12.5648    12.5910
   2022      8     15   12.00      5424.00   0.12401E+02   0.00000E+00   0.12401E+02   0.12511E+02   0.12554E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.51491E+01   0.57782E+02  -0.89516E+02  -0.41512E+02   0.67425E-02   0.16520E-03   0.14553E-01       0.19     100.96     0.0000  0.00  -0.21970E-01  -0.16041E+02    12.4972    12.5174    12.5234    12.5280    12.5524
   2022      8     16   12.00      5448.00   0.12337E+02   0.00000E+00   0.12337E+02   0.12429E+02   0.12474E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.40389E+01   0.55042E+02  -0.85221E+02  -0.45231E+02   0.66073E-02   0.12992E-03   0.12202E-01       0.19     111.20     0.0000  0.00   0.26911E+00  -0.12272E+02    12.4156    12.4347    12.4404    12.4440    12.4730
   2022      8     17   12.00      5472.00   0.12431E+02   0.00000E+00   0.12431E+02   0.12517E+02   0.12563E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.30049E+00   0.47046E+02  -0.81303E+02  -0.43227E+02   0.57489E-02   0.82304E-04   0.75329E-02       0.19     109.76     0.0000  0.00   0.13580E+00  -0.95333E+01    12.5030    12.5226    12.5276    12.5310    12.5623
   2022      8     18   12.00      5496.00   0.12474E+02   0.00000E+00   0.12474E+02   0.12544E+02   0.12590E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.17847E+01   0.35750E+02  -0.76774E+02  -0.39912E+02   0.30535E-02   0.32315E-04   0.22116E-02       0.19     102.00     0.0000  0.00  -0.14968E-01  -0.12205E+01    12.5329    12.5492    12.5529    12.5565    12.5900
   2022      8     19   12.00      5520.00   0.12409E+02   0.00000E+00   0.12409E+02   0.12480E+02   0.12525E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.16279E+01   0.33031E+02  -0.68996E+02  -0.37047E+02   0.28565E-02   0.24343E-04   0.16149E-02       0.19      93.16     0.0000  0.00   0.84972E-01   0.35660E+01    12.4688    12.4853    12.4887    12.4922    12.5251
   2022      8     20   12.00      5544.00   0.12743E+02   0.00000E+00   0.12743E+02   0.12755E+02   0.12791E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.23749E+00   0.10593E+02  -0.29573E+02  -0.28126E+02   0.28495E-02   0.92135E-05   0.13830E-02       0.19      82.38     0.0000  0.00   0.13273E+00  -0.13059E+01    12.7529    12.7555    12.7569    12.7595    12.7908
   2022      8     21   12.00      5568.00   0.13224E+02   0.00000E+00   0.13224E+02   0.13215E+02   0.13245E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.10238E+00   0.59403E+01  -0.22245E+02  -0.30627E+02   0.51397E-02   0.29129E-04   0.42774E-02       0.19      99.38     0.0000  0.00   0.30934E+00  -0.45336E+01    13.2176    13.2121    13.2127    13.2148    13.2447
   2022      8     22   12.00      5592.00   0.13800E+02   0.00000E+00   0.13800E+02   0.13818E+02   0.13860E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.33446E+01   0.15275E+02  -0.45502E+02  -0.37918E+02   0.40266E-02   0.15387E-04   0.16779E-02       0.19     124.65     0.0000  0.00   0.12701E+00  -0.44456E+01    13.8151    13.8183    13.8201    13.8231    13.8595
   2022      8     23   12.00      5616.00   0.14186E+02   0.00000E+00   0.14186E+02   0.14236E+02   0.14283E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.88589E+01   0.23909E+02  -0.65931E+02  -0.42455E+02   0.41969E-02   0.20220E-04   0.18824E-02       0.20     135.56     0.0000  0.00   0.17003E+00  -0.38102E+01    14.2265    14.2396    14.2423    14.2459    14.2829
   2022      8     24   12.00      5640.00   0.14519E+02   0.00000E+00   0.14519E+02   0.14574E+02   0.14616E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.11606E+02   0.24022E+02  -0.68964E+02  -0.35893E+02   0.36215E-02   0.26231E-04   0.20236E-02       0.20     117.11     0.0000  0.00   0.63364E-01   0.30630E+01    14.5641    14.5781    14.5810    14.5840    14.6154
   2022      8     25   12.00      5664.00   0.14226E+02   0.00000E+00   0.14226E+02   0.14343E+02   0.14377E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.25556E+02   0.47383E+02  -0.10072E+03  -0.29619E+02   0.81480E-02   0.30025E-03   0.29176E-01       0.20      81.33     0.0000  0.00  -0.34359E+00   0.20509E+02    14.3297    14.3496    14.3551    14.3591    14.3718
   2022      8     26   12.00      5688.00   0.13633E+02   0.00000E+00   0.13633E+02   0.13789E+02   0.13822E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.27833E+02   0.44022E+02  -0.94119E+02  -0.25866E+02   0.91124E-02   0.36030E-03   0.41732E-01       0.20      60.06     0.0000  0.00  -0.62949E+00   0.22255E+02    13.7754    13.7969    13.8019    13.8057    13.8162
   2022      8     27   12.00      5712.00   0.13348E+02   0.00000E+00   0.13348E+02   0.13411E+02   0.13448E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.13968E+02   0.24387E+02  -0.60240E+02  -0.28467E+02   0.40956E-02   0.51692E-04   0.45409E-02       0.20      70.88     0.0000  0.00   0.39463E-03   0.30809E+01    13.3995    13.4154    13.4188    13.4218    13.4472
   2022      8     28   12.00      5736.00   0.13291E+02   0.00000E+00   0.13291E+02   0.13386E+02   0.13430E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.18558E+02   0.35598E+02  -0.85371E+02  -0.42281E+02   0.55267E-02   0.66093E-04   0.62964E-02       0.20     109.60     0.0000  0.00   0.18968E+00  -0.80112E+01    13.3712    13.3925    13.3973    13.4008    13.4296
   2022      8     29   12.00      5760.00   0.13107E+02   0.00000E+00   0.13107E+02   0.13260E+02   0.13308E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.24753E+02   0.58840E+02  -0.12043E+03  -0.48202E+02   0.67304E-02   0.15993E-03   0.14299E-01       0.20     118.98     0.0000  0.00  -0.36016E-01  -0.15777E+02    13.2414    13.2692    13.2763    13.2804    13.3050
   2022      8     30   12.00      5784.00   0.12920E+02   0.00000E+00   0.12920E+02   0.13002E+02   0.13046E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.15446E+02   0.32315E+02  -0.79459E+02  -0.38380E+02   0.34440E-02   0.40223E-04   0.35520E-02       0.20      94.81     0.0000  0.00   0.12724E-01  -0.41111E+00    12.9891    13.0076    13.0117    13.0153    13.0455
   2022      8     31   12.00      5808.00   0.12669E+02   0.00000E+00   0.12669E+02   0.12779E+02   0.12815E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.25397E+02   0.33572E+02  -0.81691E+02  -0.29155E+02   0.70371E-02   0.17670E-03   0.16148E-01       0.20      65.31     0.0000  0.00  -0.21297E+00   0.15881E+02    12.7645    12.7858    12.7916    12.7959    12.8137
   2022      9      1   12.00      5832.00   0.12392E+02   0.00000E+00   0.12392E+02   0.12481E+02   0.12521E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.19295E+02   0.28334E+02  -0.72032E+02  -0.31808E+02   0.56480E-02   0.86664E-04   0.72251E-02       0.21      72.32     0.0000  0.00  -0.67755E-01   0.10694E+02    12.4674    12.4874    12.4926    12.4957    12.5202
   2022      9      2   12.00      5856.00   0.12420E+02   0.00000E+00   0.12420E+02   0.12480E+02   0.12530E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.11982E+02   0.21584E+02  -0.70992E+02  -0.42952E+02   0.34150E-02   0.21244E-04   0.13527E-02       0.21     109.40     0.0000  0.00   0.11317E+00   0.71445E+00    12.4686    12.4851    12.4886    12.4923    12.5298
   2022      9      3   12.00      5880.00   0.12462E+02   0.00000E+00   0.12462E+02   0.12568E+02   0.12615E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.18426E+02   0.32371E+02  -0.95591E+02  -0.47086E+02   0.46150E-02   0.35635E-04   0.31991E-02       0.21     120.00     0.0000  0.00   0.40084E-02  -0.72646E+01    12.5501    12.5768    12.5817    12.5863    12.6142
   2022      9      4   12.00      5904.00   0.12337E+02   0.00000E+00   0.12337E+02   0.12440E+02   0.12487E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.18931E+02   0.31684E+02  -0.90655E+02  -0.38095E+02   0.37753E-02   0.21948E-04   0.15174E-02       0.21      92.61     0.0000  0.00   0.34855E-01  -0.41715E+01    12.4216    12.4488    12.4533    12.4573    12.4868
   2022      9      5   12.00      5928.00   0.12118E+02   0.00000E+00   0.12118E+02   0.12189E+02   0.12232E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.15345E+02   0.23281E+02  -0.73142E+02  -0.32317E+02   0.25910E-02   0.12677E-04   0.54229E-03       0.21      74.93     0.0000  0.00   0.45717E-01   0.59930E+00    12.1778    12.1947    12.1981    12.2014    12.2318
   2022      9      6   12.00      5952.00   0.11820E+02   0.00000E+00   0.11820E+02   0.11942E+02   0.11994E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.22774E+02   0.36552E+02  -0.94089E+02  -0.37800E+02   0.46055E-02   0.36841E-04   0.30987E-02       0.21      84.75     0.0000  0.00  -0.72552E-01   0.71518E+01    11.9217    11.9524    11.9575    11.9615    11.9931
   2022      9      7   12.00      5976.00   0.11613E+02   0.00000E+00   0.11613E+02   0.11711E+02   0.11762E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.17294E+02   0.29665E+02  -0.82653E+02  -0.38393E+02   0.40605E-02   0.24066E-04   0.19517E-02       0.21      87.40     0.0000  0.00   0.13610E+00   0.38968E+01    11.6931    11.7201    11.7245    11.7285    11.7616
   2022      9      8   12.00      6000.00   0.11379E+02   0.00000E+00   0.11379E+02   0.11483E+02   0.11528E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.20134E+02   0.30350E+02  -0.81155E+02  -0.32589E+02   0.58877E-02   0.68613E-04   0.77074E-02       0.21      68.98     0.0000  0.00   0.37310E+00  -0.57367E+01    11.4650    11.4915    11.4970    11.5006    11.5275
   2022      9      9   12.00      6024.00   0.11051E+02   0.00000E+00   0.11051E+02   0.11147E+02   0.11186E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.19906E+02   0.32334E+02  -0.80221E+02  -0.32493E+02   0.68639E-02   0.17532E-03   0.14931E-01       0.22      65.39     0.0000  0.00   0.54847E-01  -0.15649E+02    11.1326    11.1530    11.1590    11.1638    11.1840
   2022      9     10   12.00      6048.00   0.10930E+02   0.00000E+00   0.10930E+02   0.10992E+02   0.11036E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.10092E+02   0.22067E+02  -0.60419E+02  -0.34324E+02   0.33847E-02   0.41512E-04   0.30565E-02       0.22      76.93     0.0000  0.00  -0.26991E-02  -0.18081E+01    10.9811    10.9965    11.0003    11.0039    11.0362
   2022      9     11   12.00      6072.00   0.10900E+02   0.00000E+00   0.10900E+02   0.10966E+02   0.11004E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.12693E+02   0.24058E+02  -0.60151E+02  -0.33291E+02   0.62966E-02   0.12316E-03   0.10908E-01       0.22      76.10     0.0000  0.00   0.20490E+00   0.13175E+02    10.9553    10.9698    10.9747    10.9789    11.0034
   2022      9     12   12.00      6096.00   0.11041E+02   0.00000E+00   0.11041E+02   0.11080E+02   0.11111E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.93402E+01   0.11309E+02  -0.41585E+02  -0.27431E+02   0.60257E-02   0.94114E-04   0.89237E-02       0.22      67.85     0.0000  0.00   0.24840E+00   0.11109E+02    11.0732    11.0821    11.0855    11.0891    11.1114
   2022      9     13   12.00      6120.00   0.11102E+02   0.00000E+00   0.11102E+02   0.11152E+02   0.11190E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.83878E+01   0.14132E+02  -0.46573E+02  -0.26718E+02   0.43372E-02   0.27451E-04   0.26748E-02       0.22      66.98     0.0000  0.00   0.21830E+00  -0.10191E+00    11.1408    11.1560    11.1592    11.1620    11.1896
   2022      9     14   12.00      6144.00   0.11071E+02   0.00000E+00   0.11071E+02   0.11144E+02   0.11188E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.12300E+02   0.22328E+02  -0.61674E+02  -0.30809E+02   0.48369E-02   0.32496E-04   0.33848E-02       0.22      75.74     0.0000  0.00   0.20540E+00  -0.57672E+01    11.1298    11.1508    11.1551    11.1581    11.1875
   2022      9     15   12.00      6168.00   0.11090E+02   0.00000E+00   0.11090E+02   0.11147E+02   0.11184E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.11754E+02   0.21110E+02  -0.55773E+02  -0.29994E+02   0.56164E-02   0.14320E-03   0.20275E-01       0.22      74.52     0.0000  0.00   0.23562E-01   0.11493E+02    11.1367    11.1513    11.1547    11.1580    11.1825
   2022      9     16   12.00      6192.00   0.10945E+02   0.00000E+00   0.10945E+02   0.11048E+02   0.11082E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.16099E+02   0.27357E+02  -0.60455E+02  -0.26109E+02   0.15422E-01   0.12396E-02   0.45298E+00       0.22      60.40     0.0000  0.00  -0.85764E+00   0.80604E+02    11.0379    11.0537    11.0575    11.0606    11.0737
   2022      9     17   12.00      6216.00   0.10678E+02   0.00000E+00   0.10678E+02   0.10802E+02   0.10848E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.15937E+02   0.35550E+02  -0.71322E+02  -0.25930E+02   0.18743E-01   0.14402E-02   0.85344E+00       0.22      54.39     0.0000  0.00  -0.21605E+01   0.11144E+03    10.7846    10.8091    10.8171    10.8238    10.8375
   2022      9     18   12.00      6240.00   0.10156E+02   0.00000E+00   0.10156E+02   0.10356E+02   0.10411E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.19301E+02   0.51619E+02  -0.10127E+03  -0.35564E+02   0.13995E-01   0.89954E-03   0.31405E+00       0.23      69.18     0.0000  0.00  -0.15443E+01   0.58444E+02    10.3386    10.3655    10.3746    10.3798    10.3957
   2022      9     19   12.00      6264.00   0.98949E+01   0.00000E+00   0.98949E+01   0.99829E+01   0.10038E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.12637E+02   0.27376E+02  -0.83381E+02  -0.45226E+02   0.35979E-02   0.68501E-04   0.57391E-02       0.23      99.73     0.0000  0.00  -0.13344E+00   0.56564E+01     9.9697     9.9886     9.9934     9.9980    10.0368
   2022      9     20   12.00      6288.00   0.99985E+01   0.00000E+00   0.99985E+01   0.10068E+02   0.10125E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.14127E+02   0.21125E+02  -0.84739E+02  -0.45405E+02   0.24740E-02   0.11003E-04   0.18021E-03       0.23     107.67     0.0000  0.00   0.29081E-01  -0.18775E+01    10.0547    10.0734    10.0775    10.0818    10.1254
   2022      9     21   12.00      6312.00   0.99128E+01   0.00000E+00   0.99128E+01   0.99836E+01   0.10035E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.14798E+02   0.19754E+02  -0.77446E+02  -0.37581E+02   0.21989E-02   0.93940E-05   0.30168E-03       0.23      85.30     0.0000  0.00   0.38289E-01   0.84679E+00     9.9717     9.9888     9.9926     9.9965    10.0345
   2022      9     22   12.00      6336.00   0.96154E+01   0.00000E+00   0.96154E+01   0.97282E+01   0.97785E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.21910E+02   0.26877E+02  -0.82098E+02  -0.33043E+02   0.47347E-02   0.42235E-04   0.36274E-02       0.23      66.57     0.0000  0.00   0.58183E-01   0.79665E+01     9.7080     9.7377     9.7439     9.7474     9.7780
   2022      9     23   12.00      6360.00   0.93353E+01   0.00000E+00   0.93353E+01   0.94405E+01   0.94943E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.18220E+02   0.27326E+02  -0.82630E+02  -0.38454E+02   0.48767E-02   0.46501E-04   0.39538E-02       0.23      80.60     0.0000  0.00  -0.33192E-01   0.83999E+01     9.4213     9.4490     9.4555     9.4593     9.4938
   2022      9     24   12.00      6384.00   0.92444E+01   0.00000E+00   0.92444E+01   0.93301E+01   0.93913E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.12179E+02   0.20160E+02  -0.87378E+02  -0.46957E+02   0.22169E-02   0.11689E-04   0.56423E-03       0.23     107.23     0.0000  0.00  -0.29066E-01   0.22476E+01     9.3164     9.3361     9.3406     9.3452     9.3912
   2022      9     25   12.00      6408.00   0.91592E+01   0.00000E+00   0.91592E+01   0.92387E+01   0.92976E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.13428E+02   0.19396E+02  -0.98470E+02  -0.46250E+02   0.13011E-02   0.50172E-05   0.29894E-04       0.23     103.85     0.0000  0.00   0.27189E-01  -0.14514E+00     9.2290     9.2428     9.2471     9.2518     9.2976
   2022      9     26   12.00      6432.00   0.88119E+01   0.00000E+00   0.88119E+01   0.89125E+01   0.89760E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.20743E+02   0.24916E+02  -0.11602E+03  -0.47389E+02   0.28585E-02   0.13256E-04   0.26851E-03       0.24      99.03     0.0000  0.00   0.10599E+00  -0.82472E+00     8.8935     8.9206     8.9264     8.9314     8.9760
   2022      9     27   12.00      6456.00   0.82486E+01   0.00000E+00   0.82486E+01   0.84116E+01   0.84866E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.26187E+02   0.35774E+02  -0.12830E+03  -0.49899E+02   0.42479E-02   0.21863E-04   0.19444E-02       0.24      97.44     0.0000  0.00   0.23341E+00  -0.15183E+01     8.3809     8.4261     8.4333     8.4392     8.4864
   2022      9     28   12.00      6480.00   0.77886E+01   0.00000E+00   0.77886E+01   0.79104E+01   0.79728E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.21024E+02   0.30070E+02  -0.94898E+02  -0.44205E+02   0.63859E-02   0.70253E-04   0.95893E-02       0.24      81.36     0.0000  0.00   0.54254E+00  -0.64207E+00     7.8871     7.9203     7.9286     7.9341     7.9722
   2022      9     29   12.00      6504.00   0.78552E+01   0.00000E+00   0.78552E+01   0.78867E+01   0.79269E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.73798E+01   0.72934E+01  -0.31714E+02  -0.28848E+02   0.53585E-02   0.45316E-04   0.55206E-02       0.24      55.64     0.0000  0.00   0.28672E+00  -0.49061E+01     7.8792     7.8885     7.8927     7.8965     7.9268
   2022      9     30   12.00      6528.00   0.80516E+01   0.00000E+00   0.80516E+01   0.80850E+01   0.81260E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.67137E+01   0.78101E+01  -0.32053E+02  -0.25711E+02   0.43872E-02   0.22607E-04   0.26628E-02       0.24      55.53     0.0000  0.00   0.13928E+00  -0.46610E+01     8.0762     8.0879     8.0913     8.0945     8.1260
   2022     10      1   12.00      6552.00   0.79877E+01   0.00000E+00   0.79877E+01   0.80851E+01   0.81439E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.14604E+02   0.23785E+02  -0.78922E+02  -0.38334E+02   0.51397E-02   0.31499E-04   0.39054E-02       0.24      84.50     0.0000  0.00   0.35105E+00   0.19121E+01     8.0643     8.0940     8.1008     8.1048     8.1438
   2022     10      2   12.00      6576.00   0.77178E+01   0.00000E+00   0.77178E+01   0.78430E+01   0.79071E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.18660E+02   0.29477E+02  -0.10019E+03  -0.44252E+02   0.58253E-02   0.54554E-04   0.64304E-02       0.24      93.01     0.0000  0.00   0.45193E+00   0.23430E+01     7.8189     7.8532     7.8621     7.8668     7.9066
   2022     10      3   12.00      6600.00   0.74610E+01   0.00000E+00   0.74610E+01   0.75631E+01   0.76214E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.14226E+02   0.22546E+02  -0.80257E+02  -0.38679E+02   0.63900E-02   0.64779E-04   0.93884E-02       0.24      76.86     0.0000  0.00   0.54554E+00   0.15448E+01     7.5426     7.5708     7.5793     7.5854     7.6208
   2022     10      4   12.00      6624.00   0.73884E+01   0.00000E+00   0.73884E+01   0.74678E+01   0.75250E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.95738E+01   0.11965E+02  -0.63072E+02  -0.37437E+02   0.51587E-02   0.33176E-04   0.41827E-02       0.25      79.51     0.0000  0.00   0.32530E+00  -0.25161E+01     7.4510     7.4741     7.4810     7.4852     7.5250
   2022     10      5   12.00      6648.00   0.73566E+01   0.00000E+00   0.73566E+01   0.74612E+01   0.75260E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.12993E+02   0.19914E+02  -0.82333E+02  -0.42158E+02   0.49916E-02   0.31300E-04   0.35896E-02       0.25      93.25     0.0000  0.00   0.26663E+00  -0.46430E+01     7.4396     7.4702     7.4778     7.4822     7.5258
