   2024      1     21   12.00     22416.00  -0.14705E+02   0.00000E+00   0.00000E+00   0.15078E+01   0.40701E+01   0.00000E+00   0.98390E-05  -0.14705E+02  -0.55817E+02   0.12452E+01   0.15251E+02  -0.56293E+01   0.19475E-01   0.00000E+00  -0.88932-322       0.85      20.95     0.0000  0.00   0.81817-320   0.16776-318     1.2603     2.3569     3.8109     4.0194     4.0701
   2024      1     22   12.00     22440.00  -0.19935E+02   0.00000E+00   0.00000E+00   0.15048E+01   0.40700E+01   0.00000E+00   0.97324E-05  -0.19935E+02  -0.54427E+02   0.13540E+01   0.13752E+02  -0.56130E+01   0.17800E-01   0.00000E+00  -0.88932-322       0.85      22.51     0.0000  0.00   0.81817-320   0.16776-318     1.2573     2.3508     3.8071     4.0198     4.0700
   2024      1     23   12.00     22464.00  -0.22509E+02   0.00000E+00   0.00000E+00   0.15026E+01   0.40699E+01   0.00000E+00  -0.30704E-02  -0.22509E+02  -0.33921E+02  -0.11049E+01  -0.42959E+01  -0.55997E+01   0.11015E-01   0.00000E+00  -0.88932-322       0.85      23.14     0.0000  0.00   0.81817-320   0.16776-318     1.2551     2.3455     3.8038     4.0198     4.0699
   2024      1     24   12.00     22488.00  -0.24022E+02   0.00000E+00   0.00000E+00   0.15057E+01   0.40699E+01   0.00000E+00  -0.90154E-02  -0.24022E+02  -0.21411E+02  -0.20759E+01  -0.15835E+02  -0.55871E+01   0.68297E-02   0.00000E+00  -0.88932-322       0.85      22.82     0.0000  0.00   0.81817-320   0.16776-318     1.2596     2.3456     3.8042     4.0196     4.0699
   2024      1     25   12.00     22512.00  -0.23591E+02   0.00000E+00   0.00000E+00   0.15092E+01   0.40698E+01   0.00000E+00  -0.99165E-02  -0.23591E+02  -0.21104E+02  -0.32790E+01  -0.14938E+02  -0.55739E+01   0.72573E-02   0.00000E+00  -0.88932-322       0.85      22.71     0.0000  0.00   0.81817-320   0.16776-318     1.2648     2.3469     3.8049     4.0195     4.0698
   2024      1     26   12.00     22536.00  -0.24315E+02   0.00000E+00   0.00000E+00   0.15114E+01   0.40698E+01   0.00000E+00  -0.96958E-02  -0.24315E+02  -0.31963E+02  -0.43255E+01  -0.30331E+01  -0.55609E+01   0.10990E-01   0.00000E+00  -0.88932-322       0.85      24.89     0.0000  0.00   0.81817-320   0.16776-318     1.2683     2.3476     3.8049     4.0195     4.0698
   2024      1     27   12.00     22560.00  -0.27942E+02   0.00000E+00   0.00000E+00   0.15127E+01   0.40697E+01   0.00000E+00  -0.10284E-01  -0.27942E+02  -0.43113E+02  -0.41822E+01   0.79736E+01  -0.55482E+01   0.12816E-01   0.00000E+00  -0.88932-322       0.85      27.85     0.0000  0.00   0.81817-320   0.16776-318     1.2706     2.3477     3.8044     4.0194     4.0697
   2024      1     28   12.00     22584.00  -0.31309E+02   0.00000E+00   0.00000E+00   0.15143E+01   0.40696E+01   0.00000E+00  -0.11471E-01  -0.31309E+02  -0.36816E+02  -0.31551E+01   0.64942E+00  -0.55358E+01   0.10229E-01   0.00000E+00  -0.88932-322       0.85      29.41     0.0000  0.00   0.81817-320   0.16776-318     1.2730     2.3482     3.8042     4.0192     4.0696
   2024      1     29   12.00     22608.00  -0.32426E+02   0.00000E+00   0.00000E+00   0.15162E+01   0.40696E+01   0.00000E+00  -0.12631E-01  -0.32426E+02  -0.36630E+02  -0.28901E+01   0.19870E+00  -0.55235E+01   0.96974E-02   0.00000E+00  -0.88932-322       0.85      30.40     0.0000  0.00   0.81817-320   0.16776-318     1.2760     2.3492     3.8043     4.0191     4.0696
   2024      1     30   12.00     22632.00  -0.32490E+02   0.00000E+00   0.00000E+00   0.15180E+01   0.40695E+01   0.00000E+00  -0.12763E-01  -0.32490E+02  -0.36222E+02  -0.27883E+01  -0.31124E+00  -0.55113E+01   0.80311E-02   0.00000E+00  -0.88932-322       0.85      31.57     0.0000  0.00   0.81817-320   0.16776-318     1.2787     2.3502     3.8044     4.0190     4.0695
   2024      1     31   12.00     22656.00  -0.29974E+02   0.00000E+00   0.00000E+00   0.15192E+01   0.40695E+01   0.00000E+00  -0.12696E-01  -0.29974E+02  -0.11082E+02  -0.11351E+01  -0.27105E+02  -0.54992E+01   0.31613E-02   0.00000E+00  -0.88932-322       0.85      29.04     0.0000  0.00   0.81817-320   0.16776-318     1.2805     2.3507     3.8041     4.0189     4.0695
   2024      2      1   12.00     22680.00  -0.26656E+02   0.00000E+00   0.00000E+00   0.15188E+01   0.40694E+01   0.00000E+00  -0.10242E-01  -0.26656E+02  -0.69723E+01  -0.72779E+00  -0.31621E+02  -0.54872E+01   0.30096E-02   0.00000E+00  -0.88932-322       0.85      28.34     0.0000  0.00   0.81817-320   0.16776-318     1.2805     2.3498     3.8029     4.0188     4.0694
   2024      2      2   12.00     22704.00  -0.26805E+02   0.00000E+00   0.00000E+00   0.15163E+01   0.40692E+01   0.00000E+00  -0.91433E-02  -0.26805E+02  -0.32123E+02  -0.15485E+01  -0.56502E+01  -0.54756E+01   0.10822E-01   0.00000E+00  -0.88932-322       0.85      32.51     0.0000  0.00   0.81817-320   0.16776-318     1.2777     2.3466     3.8003     4.0184     4.0692
   2024      2      3   12.00     22728.00  -0.23709E+02   0.00000E+00   0.00000E+00   0.15137E+01   0.40691E+01   0.00000E+00  -0.84678E-02  -0.23704E+02  -0.24991E+02   0.42690E+01  -0.18599E+02  -0.54642E+01   0.21354E-01   0.00000E+00  -0.88932-322       0.85      29.30     0.0000  0.00   0.81817-320   0.16776-318     1.2748     2.3430     3.7975     4.0179     4.0691
   2024      2      4   12.00     22752.00  -0.19024E+02   0.00000E+00   0.00000E+00   0.15105E+01   0.40689E+01   0.00000E+00  -0.73720E-02  -0.19020E+02  -0.55035E+00   0.52163E+01  -0.43988E+02  -0.54530E+01   0.20953E-01   0.00000E+00  -0.88932-322       0.85      19.26     0.0000  0.00   0.81817-320   0.16776-318     1.2711     2.3386     3.7943     4.0171     4.0689
   2024      2      5   12.00     22776.00  -0.11110E+02   0.00000E+00   0.00000E+00   0.15062E+01   0.40687E+01   0.00000E+00  -0.54246E-02  -0.11108E+02   0.18856E+01  -0.96827E+00  -0.40239E+02  -0.54416E+01   0.15343E-01   0.00000E+00  -0.88932-322       0.85      17.62     0.0000  0.00   0.81817-320   0.16776-318     1.2662     2.3329     3.7902     4.0161     4.0687
   2024      2      6   12.00     22800.00  -0.57317E+01   0.00000E+00   0.00000E+00   0.15004E+01   0.40686E+01   0.00000E+00  -0.31505E-02  -0.57316E+01  -0.22627E+02  -0.64494E+01  -0.10245E+02  -0.54285E+01   0.12802E-01   0.00000E+00  -0.88932-322       0.85      26.43     0.0000  0.00   0.81817-320   0.16776-318     1.2593     2.3254     3.7850     4.0146     4.0686
   2024      2      7   12.00     22824.00  -0.22159E+01   0.00000E+00   0.00000E+00   0.14936E+01   0.40688E+01   0.00000E+00  -0.15835E-02  -0.22167E+01  -0.21234E+02  -0.44199E+01  -0.13668E+02  -0.54118E+01   0.15362E-01   0.00000E+00  -0.88932-322       0.85      26.93     0.0000  0.00   0.81817-320   0.16776-318     1.2511     2.3166     3.7789     4.0127     4.0688
   2024      2      8   12.00     22848.00  -0.12120E+01   0.00000E+00   0.00000E+00   0.14867E+01   0.40696E+01   0.00000E+00  -0.48596E-03  -0.12120E+01  -0.16453E+02   0.29714E+01  -0.25840E+02  -0.53894E+01   0.15896E-01   0.00000E+00  -0.88932-322       0.85      29.27     0.0000  0.00   0.81817-320   0.16776-318     1.2429     2.3073     3.7725     4.0104     4.0696
   2024      2      9   12.00     22872.00  -0.33345E+01   0.00000E+00   0.00000E+00   0.14799E+01   0.40712E+01   0.00000E+00   0.72342E-05  -0.33342E+01  -0.22080E+02   0.46432E+01  -0.21885E+02  -0.53582E+01   0.13108E-01   0.00000E+00  -0.88932-322       0.85      35.41     0.0000  0.00   0.81817-320   0.16776-318     1.2348     2.2977     3.7657     4.0082     4.0712
   2024      2     10   12.00     22896.00  -0.51747E+01   0.00000E+00   0.00000E+00   0.14738E+01   0.40742E+01   0.00000E+00   0.40273E-05  -0.51744E+01  -0.11993E+02   0.70424E+01  -0.34371E+02  -0.53226E+01   0.11483E-01   0.00000E+00  -0.88932-322       0.85      32.35     0.0000  0.00   0.81817-320   0.16776-318     1.2278     2.2886     3.7587     4.0070     4.0742
   2024      2     11   12.00     22920.00  -0.57731E+01   0.00000E+00   0.00000E+00   0.14685E+01   0.40764E+01   0.00000E+00  -0.41913E-03  -0.57731E+01  -0.76564E+01   0.19413E+01  -0.33606E+02  -0.53479E+01   0.69794E-02   0.00000E+00  -0.88932-322       0.85      40.72     0.0000  0.00   0.81817-320   0.16776-318     1.2218     2.2802     3.7509     4.0095     4.0764
   2024      2     12   12.00     22944.00  -0.61354E+01   0.00000E+00   0.00000E+00   0.14637E+01   0.40731E+01   0.00000E+00  -0.50935E-03  -0.61354E+01  -0.15302E+02  -0.38274E+01  -0.20193E+02  -0.53461E+01   0.75315E-02   0.00000E+00  -0.88932-322       0.85      42.69     0.0000  0.00   0.81817-320   0.16776-318     1.2166     2.2721     3.7446     4.0100     4.0731
   2024      2     13   12.00     22968.00  -0.55605E+01   0.00000E+00   0.00000E+00   0.14594E+01   0.40740E+01   0.00000E+00  -0.98392E-03  -0.55597E+01  -0.13129E+02  -0.56983E+01  -0.20494E+02  -0.53230E+01   0.56604E-02   0.00000E+00  -0.88932-322       0.85      31.38     0.0000  0.00   0.81817-320   0.16776-318     1.2121     2.2644     3.7382     4.0131     4.0740
   2024      2     14   12.00     22992.00  -0.79529E+01   0.00000E+00   0.00000E+00   0.14555E+01   0.40713E+01   0.00000E+00  -0.97389E-03  -0.79546E+01  -0.49143E+01  -0.16905E+01  -0.32717E+02  -0.53694E+01   0.29915E-02   0.00000E+00  -0.88932-322       0.85      29.68     0.0000  0.00   0.81817-320   0.16776-318     1.2081     2.2572     3.7317     4.0174     4.0713
   2024      2     15   12.00     23016.00  -0.11458E+02   0.00000E+00   0.00000E+00   0.14515E+01   0.40709E+01   0.00000E+00  -0.90828E-03  -0.11453E+02  -0.94131E+01   0.82187E+00  -0.30730E+02  -0.53328E+01   0.11718E-01   0.00000E+00  -0.88932-322       0.85      34.53     0.0000  0.00   0.81817-320   0.16776-318     1.2039     2.2498     3.7265     4.0182     4.0709
   2024      2     16   12.00     23040.00  -0.79803E+01   0.00000E+00   0.00000E+00   0.14478E+01   0.40709E+01   0.00000E+00  -0.12754E-02  -0.79763E+01  -0.40884E+01   0.75435E-01  -0.35309E+02  -0.53193E+01   0.12855E-01   0.00000E+00  -0.88932-322       0.85      33.44     0.0000  0.00   0.81817-320   0.16776-318     1.2001     2.2430     3.7214     4.0188     4.0709
   2024      2     17   12.00     23064.00  -0.25094E+01   0.00000E+00   0.00000E+00   0.14443E+01   0.40707E+01   0.00000E+00  -0.12504E-02  -0.25086E+01  -0.89371E+01   0.27695E+01  -0.33154E+02  -0.53087E+01   0.92967E-02   0.00000E+00  -0.88932-322       0.85      28.98     0.0000  0.00   0.81817-320   0.16776-318     1.1966     2.2365     3.7167     4.0189     4.0707
   2024      2     18   12.00     23088.00  -0.89392E+00   0.00000E+00   0.00000E+00   0.14405E+01   0.40706E+01   0.00000E+00  -0.53021E-03  -0.89334E+00  -0.12156E+02   0.20487E+01  -0.29214E+02  -0.52991E+01   0.91734E-02   0.00000E+00  -0.88932-322       0.85      34.92     0.0000  0.00   0.81817-320   0.16776-318     1.1925     2.2298     3.7116     4.0187     4.0706
   2024      2     19   12.00     23112.00  -0.28090E+01   0.00000E+00   0.00000E+00   0.14361E+01   0.40704E+01   0.00000E+00   0.63883E-05  -0.28077E+01  -0.10859E+02  -0.44212E+01  -0.24041E+02  -0.52898E+01   0.63839E-02   0.00000E+00  -0.88932-322       0.85      42.76     0.0000  0.00   0.81817-320   0.16776-318     1.1878     2.2226     3.7061     4.0180     4.0704
   2024      2     20   12.00     23136.00  -0.53214E+01   0.00000E+00   0.00000E+00   0.14319E+01   0.40702E+01   0.00000E+00   0.88934E-05  -0.53214E+01  -0.73320E+01  -0.37392E+01  -0.28250E+02  -0.52802E+01   0.38909E-02   0.00000E+00  -0.88932-322       0.85      45.03     0.0000  0.00   0.81817-320   0.16776-318     1.1832     2.2156     3.7007     4.0170     4.0702
   2024      2     21   12.00     23160.00  -0.50062E+01   0.00000E+00   0.00000E+00   0.14279E+01   0.40701E+01   0.00000E+00   0.96149E-05  -0.50055E+01  -0.96576E+01   0.36083E+00  -0.30025E+02  -0.52697E+01   0.10239E-01   0.00000E+00  -0.88932-322       0.85      42.19     0.0000  0.00   0.81817-320   0.16776-318     1.1789     2.2087     3.6954     4.0157     4.0701
   2024      2     22   12.00     23184.00  -0.63301E+01   0.00000E+00   0.00000E+00   0.14239E+01   0.40702E+01   0.00000E+00   0.97885E-05  -0.63292E+01  -0.27835E+02  -0.54253E+01  -0.60615E+01  -0.52576E+01   0.13891E-01   0.00000E+00  -0.88932-322       0.85      51.95     0.0000  0.00   0.81817-320   0.16776-318     1.1746     2.2019     3.6900     4.0141     4.0702
   2024      2     23   12.00     23208.00  -0.75299E+01   0.00000E+00   0.00000E+00   0.14189E+01   0.40705E+01   0.00000E+00   0.87761E-05  -0.75295E+01  -0.38469E+02  -0.12462E+02   0.11609E+02  -0.52433E+01   0.12897E-01   0.00000E+00  -0.88932-322       0.85      62.03     0.0000  0.00   0.81817-320   0.16776-318     1.1692     2.1943     3.6839     4.0123     4.0705
   2024      2     24   12.00     23232.00  -0.76433E+01   0.00000E+00   0.00000E+00   0.14147E+01   0.40712E+01   0.00000E+00   0.46399E-05  -0.76433E+01  -0.26449E+02  -0.87724E+01  -0.41000E+01  -0.52249E+01   0.10088E-01   0.00000E+00  -0.88932-322       0.85      58.70     0.0000  0.00   0.81817-320   0.16776-318     1.1646     2.1872     3.6781     4.0104     4.0712
   2024      2     25   12.00     23256.00  -0.96107E+01   0.00000E+00   0.00000E+00   0.14110E+01   0.40726E+01   0.00000E+00   0.10339E-05  -0.96107E+01  -0.11643E+02  -0.24132E+01  -0.25265E+02  -0.52029E+01   0.74771E-02   0.00000E+00  -0.88932-322       0.85      57.19     0.0000  0.00   0.81817-320   0.16776-318     1.1607     2.1807     3.6726     4.0089     4.0726
   2024      2     26   12.00     23280.00  -0.12624E+02   0.00000E+00   0.00000E+00   0.14075E+01   0.40744E+01   0.00000E+00  -0.31924E-05  -0.12624E+02  -0.11055E+02   0.19720E+00  -0.28464E+02  -0.51810E+01   0.80055E-02   0.00000E+00  -0.88932-322       0.85      59.62     0.0000  0.00   0.81817-320   0.16776-318     1.1572     2.1746     3.6671     4.0076     4.0744
   2024      2     27   12.00     23304.00  -0.15308E+02   0.00000E+00   0.00000E+00   0.14042E+01   0.40765E+01   0.00000E+00  -0.89506E-05  -0.15306E+02  -0.32256E+02  -0.19834E+01  -0.50823E+01  -0.51606E+01   0.15546E-01   0.00000E+00  -0.88932-322       0.85      71.02     0.0000  0.00   0.81817-320   0.16776-318     1.1539     2.1686     3.6615     4.0067     4.0765
   2024      2     28   12.00     23328.00  -0.18449E+02   0.00000E+00   0.00000E+00   0.14008E+01   0.40769E+01   0.00000E+00  -0.14988E-04  -0.18449E+02  -0.39498E+02  -0.50566E+01   0.52330E+01  -0.52004E+01   0.14196E-01   0.00000E+00  -0.88932-322       0.85      82.06     0.0000  0.00   0.81817-320   0.16776-318     1.1505     2.1627     3.6548     4.0091     4.0769
   2024      2     29   12.00     23352.00  -0.21963E+02   0.00000E+00   0.00000E+00   0.13976E+01   0.40759E+01   0.00000E+00  -0.21192E-04  -0.21963E+02  -0.38144E+02  -0.56012E+01   0.44237E+01  -0.51462E+01   0.13253E-01   0.00000E+00  -0.88932-322       0.85      89.94     0.0000  0.00   0.81817-320   0.16776-318     1.1474     2.1570     3.6490     4.0101     4.0759
   2024      3      1   12.00     23376.00  -0.25717E+02   0.00000E+00   0.00000E+00   0.13946E+01   0.40745E+01   0.00000E+00  -0.28958E-04  -0.25717E+02  -0.40657E+02  -0.44412E+01   0.57771E+01  -0.52257E+01   0.10737E-01   0.00000E+00  -0.88932-322       0.85      98.22     0.0000  0.00   0.81817-320   0.16776-318     1.1445     2.1513     3.6428     4.0134     4.0745
   2024      3      2   12.00     23400.00  -0.23695E+02   0.00000E+00   0.00000E+00   0.13916E+01   0.40741E+01   0.00000E+00  -0.18072E-03  -0.23695E+02  -0.31881E+02   0.79389E-01  -0.75202E+01  -0.51587E+01   0.14325E-01   0.00000E+00  -0.88932-322       0.85      91.01     0.0000  0.00   0.81817-320   0.16776-318     1.1416     2.1457     3.6375     4.0140     4.0741
   2024      3      3   12.00     23424.00  -0.14170E+02   0.00000E+00   0.00000E+00   0.13899E+01   0.40729E+01   0.00000E+00  -0.29152E-02  -0.14167E+02  -0.11790E+02   0.16271E+01  -0.29159E+02  -0.51763E+01   0.17043E-01   0.00000E+00  -0.88932-322       0.85      62.01     0.0000  0.00   0.81817-320   0.16776-318     1.1403     2.1414     3.6329     4.0168     4.0729
   2024      3      4   12.00     23448.00  -0.55481E+01   0.00000E+00   0.00000E+00   0.13892E+01   0.40726E+01   0.00000E+00  -0.30923E-02  -0.55458E+01  -0.11712E+02   0.21150E+01  -0.29724E+02  -0.51621E+01   0.15927E-01   0.00000E+00  -0.88932-322       0.85      60.06     0.0000  0.00   0.81817-320   0.16776-318     1.1402     2.1383     3.6302     4.0173     4.0726
   2024      3      5   12.00     23472.00  -0.33965E+01   0.00000E+00   0.00000E+00   0.13873E+01   0.40726E+01   0.00000E+00  -0.17980E-02  -0.33965E+01  -0.18948E+02  -0.48390E+01  -0.15535E+02  -0.51516E+01   0.13784E-01   0.00000E+00  -0.88932-322       0.85      77.88     0.0000  0.00   0.81817-320   0.16776-318     1.1386     2.1343     3.6263     4.0179     4.0726
   2024      3      6   12.00     23496.00  -0.42810E+01   0.00000E+00   0.00000E+00   0.13840E+01   0.40725E+01   0.00000E+00  -0.31819E-03  -0.42797E+01  -0.17788E+02  -0.71911E+01  -0.14342E+02  -0.51425E+01   0.10720E-01   0.00000E+00  -0.88932-322       0.85      85.25     0.0000  0.00   0.81817-320   0.16776-318     1.1352     2.1290     3.6212     4.0184     4.0725
   2024      3      7   12.00     23520.00  -0.62958E+01   0.00000E+00   0.00000E+00   0.13801E+01   0.40724E+01   0.00000E+00  -0.24343E-05  -0.62958E+01  -0.14180E+02  -0.63857E+01  -0.18756E+02  -0.51346E+01   0.55619E-02   0.00000E+00  -0.88932-322       0.85      93.48     0.0000  0.00   0.81817-320   0.16776-318     1.1311     2.1230     3.6157     4.0184     4.0724
   2024      3      8   12.00     23544.00  -0.92712E+01   0.00000E+00   0.00000E+00   0.13764E+01   0.40723E+01   0.00000E+00   0.73665E-06  -0.92703E+01  -0.17315E+02  -0.56072E+01  -0.16399E+02  -0.51271E+01   0.10108E-01   0.00000E+00  -0.88932-322       0.85      98.78     0.0000  0.00   0.81817-320   0.16776-318     1.1271     2.1171     3.6104     4.0180     4.0723
   2024      3      9   12.00     23568.00  -0.15439E+02   0.00000E+00   0.00000E+00   0.13717E+01   0.40721E+01   0.00000E+00  -0.21347E-05  -0.15439E+02  -0.31416E+02  -0.60183E+01  -0.18873E+01  -0.51193E+01   0.13400E-01   0.00000E+00  -0.88932-322       0.85     110.45     0.0000  0.00   0.81817-320   0.16776-318     1.1220     2.1102     3.6041     4.0173     4.0721
   2024      3     10   12.00     23592.00  -0.20771E+02   0.00000E+00   0.00000E+00   0.13672E+01   0.40720E+01   0.00000E+00  -0.13661E-04  -0.20771E+02  -0.47364E+02  -0.58355E+01   0.13878E+02  -0.51117E+01   0.15601E-01   0.00000E+00  -0.88932-322       0.85     124.29     0.0000  0.00   0.81817-320   0.16776-318     1.1170     2.1033     3.5979     4.0162     4.0720
   2024      3     11   12.00     23616.00  -0.23721E+02   0.00000E+00   0.00000E+00   0.13633E+01   0.40720E+01   0.00000E+00  -0.34430E-04  -0.23721E+02  -0.51652E+02  -0.51327E+01   0.17463E+02  -0.51018E+01   0.16136E-01   0.00000E+00  -0.88932-322       0.85     131.82     0.0000  0.00   0.81817-320   0.16776-318     1.1128     2.0968     3.5923     4.0149     4.0720
   2024      3     12   12.00     23640.00  -0.25056E+02   0.00000E+00   0.00000E+00   0.13599E+01   0.40721E+01   0.00000E+00  -0.59558E-04  -0.25056E+02  -0.51647E+02  -0.46232E+01   0.16948E+02  -0.50911E+01   0.15355E-01   0.00000E+00  -0.88932-322       0.85     135.60     0.0000  0.00   0.81817-320   0.16776-318     1.1093     2.0909     3.5871     4.0135     4.0721
   2024      3     13   12.00     23664.00  -0.24748E+02   0.00000E+00   0.00000E+00   0.13569E+01   0.40725E+01   0.00000E+00  -0.84082E-04  -0.24748E+02  -0.48451E+02  -0.44895E+01   0.13619E+02  -0.50793E+01   0.14786E-01   0.00000E+00  -0.88932-322       0.85     138.00     0.0000  0.00   0.81817-320   0.16776-318     1.1063     2.0855     3.5821     4.0121     4.0725
   2024      3     14   12.00     23688.00  -0.23335E+02   0.00000E+00   0.00000E+00   0.13541E+01   0.40731E+01   0.00000E+00  -0.10427E-03  -0.23335E+02  -0.45024E+02  -0.44724E+01   0.10175E+02  -0.50656E+01   0.14252E-01   0.00000E+00  -0.88932-322       0.85     140.04     0.0000  0.00   0.81817-320   0.16776-318     1.1035     2.0803     3.5772     4.0108     4.0731
   2024      3     15   12.00     23712.00  -0.22785E+02   0.00000E+00   0.00000E+00   0.13512E+01   0.40740E+01   0.00000E+00  -0.11989E-03  -0.22784E+02  -0.45487E+02  -0.45030E+01   0.10669E+02  -0.50513E+01   0.12372E-01   0.00000E+00  -0.88932-322       0.85     143.75     0.0000  0.00   0.81817-320   0.16776-318     1.1007     2.0752     3.5723     4.0094     4.0740
   2024      3     16   12.00     23736.00  -0.21786E+02   0.00000E+00   0.00000E+00   0.13482E+01   0.40752E+01   0.00000E+00  -0.13759E-03  -0.21786E+02  -0.50911E+02  -0.45499E+01   0.16139E+02  -0.50343E+01   0.12987E-01   0.00000E+00  -0.88932-322       0.85     147.04     0.0000  0.00   0.81817-320   0.16776-318     1.0977     2.0700     3.5672     4.0081     4.0752
   2024      3     17   12.00     23760.00  -0.21287E+02   0.00000E+00   0.00000E+00   0.13452E+01   0.40769E+01   0.00000E+00  -0.16342E-03  -0.21287E+02  -0.44409E+02  -0.45612E+01   0.96486E+01  -0.50163E+01   0.11105E-01   0.00000E+00  -0.88932-322       0.85     147.86     0.0000  0.00   0.81817-320   0.16776-318     1.0946     2.0648     3.5618     4.0070     4.0769
   2024      3     18   12.00     23784.00  -0.24703E+02   0.00000E+00   0.00000E+00   0.13420E+01   0.40785E+01   0.00000E+00  -0.20544E-03  -0.24703E+02  -0.17466E+02  -0.25650E+01  -0.19291E+02  -0.50049E+01   0.32642E-02   0.00000E+00  -0.88932-322       0.85     136.79     0.0000  0.00   0.81817-320   0.16776-318     1.0914     2.0595     3.5561     4.0064     4.0785
   2024      3     19   12.00     23808.00  -0.12027E+02   0.00000E+00   0.00000E+00   0.13389E+01   0.40781E+01   0.00000E+00  -0.29433E-03  -0.12027E+02  -0.17923E+02  -0.46852E+01  -0.16714E+02  -0.50168E+01   0.13633E-01   0.00000E+00  -0.88932-322       0.85     101.90     0.0000  0.00   0.81817-320   0.16776-318     1.0884     2.0543     3.5493     4.0096     4.0781
   2024      3     20   12.00     23832.00  -0.23185E+01   0.00000E+00   0.00000E+00   0.13356E+01   0.40763E+01   0.00000E+00  -0.45120E-03  -0.23185E+01  -0.25074E+02   0.12256E+02  -0.26504E+02  -0.50440E+01   0.21503E-01   0.00000E+00  -0.88932-322       0.85      81.94     0.0000  0.00   0.81817-320   0.16776-318     1.0852     2.0489     3.5429     4.0107     4.0763
   2024      3     21   12.00     23856.00   0.24193E+00   0.00000E+00   0.00000E+00   0.13327E+01   0.40769E+01   0.00000E+00  -0.83988E-03   0.24189E+00  -0.22026E+02   0.11314E+02  -0.28609E+02  -0.50232E+01   0.23996E-01   0.00000E+00  -0.88932-322       0.85      67.64     0.0000  0.00   0.81817-320   0.16776-318     1.0823     2.0438     3.5366     4.0138     4.0769
   2024      3     22   12.00     23880.00   0.50486E-01   0.00000E+00   0.00000E+00   0.13310E+01   0.40756E+01   0.00000E+00  -0.43602E-04   0.50408E-01  -0.14669E+02   0.76111E+01  -0.32264E+02  -0.50214E+01   0.18693E-01   0.00000E+00  -0.88932-322       0.85      62.14     0.0000  0.00   0.81817-320   0.16776-318     1.0809     2.0397     3.5322     4.0140     4.0756
   2024      3     23   12.00     23904.00  -0.25704E+01   0.00000E+00   0.00000E+00   0.13283E+01   0.40748E+01   0.00000E+00   0.95822E-05  -0.25704E+01  -0.15244E+02  -0.22871E-01  -0.24055E+02  -0.50163E+01   0.80737E-02   0.00000E+00  -0.88932-322       0.85      97.73     0.0000  0.00   0.81817-320   0.16776-318     1.0785     2.0350     3.5263     4.0168     4.0748
   2024      3     24   12.00     23928.00  -0.19993E+01   0.00000E+00   0.00000E+00   0.13232E+01   0.40747E+01   0.00000E+00   0.98256E-05  -0.19985E+01  -0.17511E+02  -0.14034E+01  -0.20407E+02  -0.50058E+01   0.12177E-01   0.00000E+00  -0.88932-322       0.85     103.54     0.0000  0.00   0.81817-320   0.16776-318     1.0731     2.0280     3.5186     4.0178     4.0747
   2024      3     25   12.00     23952.00  -0.12950E+01   0.00000E+00   0.00000E+00   0.13196E+01   0.40746E+01   0.00000E+00   0.98110E-05  -0.12944E+01  -0.46728E+01   0.48156E+00  -0.35130E+02  -0.49983E+01   0.60256E-02   0.00000E+00  -0.88932-322       0.85      86.95     0.0000  0.00   0.81817-320   0.16776-318     1.0692     2.0221     3.5124     4.0182     4.0746
   2024      3     26   12.00     23976.00  -0.66594E+01   0.00000E+00   0.00000E+00   0.13160E+01   0.40744E+01   0.00000E+00   0.97912E-05  -0.66594E+01   0.71495E+00   0.27467E+01  -0.42783E+02  -0.49914E+01   0.82366E-02   0.00000E+00  -0.88932-322       0.85      98.35     0.0000  0.00   0.81817-320   0.16776-318     1.0655     2.0161     3.5064     4.0181     4.0744
   2024      3     27   12.00     24000.00  -0.13615E+02   0.00000E+00   0.00000E+00   0.13120E+01   0.40743E+01   0.00000E+00   0.97555E-05  -0.13615E+02  -0.10907E+02  -0.61015E-02  -0.28409E+02  -0.49847E+01   0.53098E-02   0.00000E+00  -0.88932-322       0.85     134.79     0.0000  0.00   0.81817-320   0.16776-318     1.0613     2.0098     3.5000     4.0177     4.0743
   2024      3     28   12.00     24024.00  -0.11146E+02   0.00000E+00   0.00000E+00   0.13072E+01   0.40742E+01   0.00000E+00   0.96638E-05  -0.11146E+02  -0.34817E+02  -0.54171E+01   0.91302E+00  -0.49783E+01   0.10623E-01   0.00000E+00  -0.88932-322       0.85     164.36     0.0000  0.00   0.81817-320   0.16776-318     1.0562     2.0027     3.4928     4.0168     4.0742
   2024      3     29   12.00     24048.00  -0.64091E+01   0.00000E+00   0.00000E+00   0.13028E+01   0.40741E+01   0.00000E+00   0.93778E-05  -0.64111E+01  -0.29631E+02  -0.75805E+00  -0.89326E+01  -0.49703E+01   0.13870E-01   0.00000E+00  -0.88932-322       0.85     149.98     0.0000  0.00   0.81817-320   0.16776-318     1.0515     1.9959     3.4859     4.0157     4.0741
   2024      3     30   12.00     24072.00  -0.34037E+01   0.00000E+00   0.00000E+00   0.13000E+01   0.40742E+01   0.00000E+00   0.84213E-05  -0.34030E+01  -0.14650E+02   0.16422E+01  -0.26314E+02  -0.49622E+01   0.10103E-01   0.00000E+00  -0.88932-322       0.85     127.19     0.0000  0.00   0.81817-320   0.16776-318     1.0487     1.9905     3.4807     4.0145     4.0742
