   2024      5     10   12.00     25056.00  -0.46959E+01   0.00000E+00   0.00000E+00   0.83673E+00   0.33477E+01   0.00000E+00   0.64166E-05  -0.46959E+01  -0.35904E+02   0.22103E+01  -0.36719E+01  -0.22642E+01   0.66229E-02   0.00000E+00   0.00000E+00       0.85     243.80     0.0000  0.00   0.30138-321   0.81570-320     0.6815     1.3084     2.1219     2.8270     3.3477
   2024      5     11   12.00     25080.00  -0.90916E+00   0.00000E+00   0.00000E+00   0.83959E+00   0.33412E+01   0.00000E+00   0.70839E-05  -0.90916E+00  -0.47672E+02   0.92845E+01   0.10217E+01  -0.22548E+01   0.10745E-01   0.00000E+00   0.00000E+00       0.85     245.75     0.0000  0.00   0.30138-321   0.81570-320     0.6859     1.3112     2.1220     2.8234     3.3412
   2024      5     12   12.00     25104.00  -0.87566E+00   0.00000E+00   0.00000E+00   0.84122E+00   0.33348E+01   0.00000E+00   0.98244E-05  -0.87566E+00  -0.42157E+02   0.69078E+01  -0.21173E+01  -0.22476E+01   0.12447E-01   0.00000E+00   0.00000E+00       0.85     268.47     0.0000  0.00   0.30138-321   0.81570-320     0.6887     1.3129     2.1211     2.8193     3.3348
   2024      5     13   12.00     25128.00  -0.23755E+01   0.00000E+00   0.00000E+00   0.84161E+00   0.33283E+01   0.00000E+00   0.98268E-05  -0.23755E+01  -0.21192E+02   0.13941E+02  -0.30116E+02  -0.22409E+01   0.11032E-01   0.00000E+00   0.00000E+00       0.85     246.89     0.0000  0.00   0.30138-321   0.81570-320     0.6898     1.3133     2.1191     2.8147     3.3283
   2024      5     14   12.00     25152.00  -0.15824E+01   0.00000E+00   0.00000E+00   0.84199E+00   0.33220E+01   0.00000E+00   0.98198E-05  -0.15824E+01  -0.63389E+01   0.10328E+02  -0.41355E+02  -0.22342E+01   0.60850E-02   0.00000E+00   0.00000E+00       0.85     155.88     0.0000  0.00   0.30138-321   0.81570-320     0.6909     1.3136     2.1172     2.8102     3.3220
   2024      5     15   12.00     25176.00   0.23130E-02   0.00000E+00   0.00000E+00   0.84228E+00   0.33157E+01   0.00000E+00   0.98143E-05   0.24019E-02  -0.16266E+02   0.10241E+02  -0.31341E+02  -0.22281E+01   0.15569E-01   0.00000E+00   0.00000E+00       0.85     108.67     0.0000  0.00   0.30138-321   0.81570-320     0.6918     1.3136     2.1154     2.8058     3.3157
   2024      5     16   12.00     25200.00   0.72504E+00   0.00000E+00   0.00000E+00   0.83482E+00   0.33073E+01   0.00000E+00   0.98052E-05   0.72504E+00  -0.21242E+02   0.41243E+01  -0.20249E+02  -0.22433E+01   0.13003E-01   0.00000E+00   0.00000E+00       0.85     133.18     0.0000  0.00   0.30138-321   0.81570-320     0.6837     1.3068     2.1058     2.7962     3.3073
   2024      5     17   12.00     25224.00  -0.18760E+00   0.00000E+00   0.00000E+00   0.82236E+00   0.32985E+01   0.00000E+00   0.97930E-05  -0.18760E+00  -0.17999E+02   0.63446E+01  -0.25712E+02  -0.22416E+01   0.76571E-02   0.00000E+00   0.00000E+00       0.85     154.66     0.0000  0.00   0.30138-321   0.81570-320     0.6687     1.2942     2.0903     2.7836     3.2985
   2024      5     18   12.00     25248.00   0.20394E+00   0.00000E+00   0.00000E+00   0.82059E+00   0.32917E+01   0.00000E+00   0.97778E-05   0.20394E+00  -0.24651E+02   0.90060E+01  -0.21721E+02  -0.22413E+01   0.73674E-02   0.00000E+00   0.00000E+00       0.85     142.31     0.0000  0.00   0.30138-321   0.81570-320     0.6670     1.2901     2.0853     2.7774     3.2917
   2024      5     19   12.00     25272.00   0.90432E+00   0.00000E+00   0.00000E+00   0.80592E+00   0.32807E+01   0.00000E+00   0.97613E-05   0.90409E+00  -0.36496E+02   0.32302E+01  -0.41007E+01  -0.22666E+01   0.72960E-02   0.00000E+00   0.00000E+00       0.85     183.43     0.0000  0.00   0.30138-321   0.81570-320     0.6504     1.2745     2.0671     2.7620     3.2807
   2024      5     20   12.00     25296.00   0.90072E+00   0.00000E+00   0.00000E+00   0.78981E+00   0.32699E+01   0.00000E+00   0.97482E-05   0.90048E+00  -0.30319E+02   0.48748E+00  -0.75343E+01  -0.22793E+01   0.65144E-02   0.00000E+00   0.00000E+00       0.85     186.19     0.0000  0.00   0.30138-321   0.81570-320     0.6314     1.2561     2.0462     2.7455     3.2699
   2024      5     21   12.00     25320.00   0.18208E+01   0.00000E+00   0.00000E+00   0.76528E+00   0.32554E+01   0.00000E+00   0.98873E-05   0.18203E+01  -0.26933E+02   0.23627E+01  -0.12796E+02  -0.23264E+01   0.89443E-02   0.00000E+00   0.00000E+00       0.85     132.91     0.0000  0.00   0.30138-321   0.81570-320     0.6028     1.2285     2.0156     2.7215     3.2554
   2024      5     22   12.00     25344.00   0.16153E+01   0.00000E+00   0.00000E+00   0.73650E+00   0.32405E+01   0.00000E+00   0.14421E-04   0.16150E+01  -0.17783E+02  -0.24238E+01  -0.17160E+02  -0.23551E+01   0.54852E-02   0.00000E+00   0.00000E+00       0.85     148.97     0.0000  0.00   0.30138-321   0.81570-320     0.5686     1.1945     1.9782     2.6938     3.2405
   2024      5     23   12.00     25368.00   0.11600E+01   0.00000E+00   0.00000E+00   0.72785E+00   0.32387E+01   0.00000E+00   0.57545E-04   0.11600E+01  -0.13125E+02  -0.23099E+01  -0.21931E+02  -0.23851E+01   0.54154E-02   0.00000E+00   0.00000E+00       0.85     152.95     0.0000  0.00   0.30138-321   0.81570-320     0.5587     1.1806     1.9610     2.6831     3.2387
   2024      5     24   12.00     25392.00   0.12030E+01   0.00000E+00   0.00000E+00   0.74578E+00   0.33081E+01   0.00000E+00   0.51395E-01   0.12456E+01  -0.94192E+01  -0.24553E+01  -0.25492E+02  -0.25538E+01   0.34172E-02   0.00000E+00   0.00000E+00       0.85     128.06     0.0000  0.00   0.30138-321   0.81620-320     0.5772     1.2122     1.9738     2.7183     3.3081
   2024      5     25   12.00     25416.00   0.36461E+00   0.00000E+00   0.00000E+00   0.13757E+01   0.40886E+01   0.00000E+00   0.86551E-01   0.21045E+01  -0.60415E+02  -0.32220E+02   0.55269E+02  -0.38634E+02   0.65841E-02   0.00000E+00   0.00000E+00       0.46     191.63     0.0000  0.00   0.26185-321   0.73665-320     1.1752     2.2996     2.8116     3.6519     4.0886
   2024      5     26   12.00     25440.00   0.10749E+00   0.00000E+00   0.00000E+00   0.33378E+01   0.43722E+01   0.00000E+00   0.10749E+00   0.21155E+01  -0.89365E+02  -0.31381E+02   0.83379E+02  -0.84562E+02   0.10756E-01   0.00000E+00   0.00000E+00       0.40     295.37     0.0000  0.00   0.10869-321   0.42786-320     3.6006     4.2605     4.2872     4.2931     4.3704
   2024      5     27   12.00     25464.00  -0.11375E+00   0.00000E+00   0.00000E+00   0.43344E+01   0.46180E+01   0.00000E+00  -0.11375E+00   0.21155E+01  -0.53990E+02  -0.24531E+01   0.19077E+02  -0.97633E+02   0.81243E-02   0.00000E+00   0.00000E+00       0.40     331.86     0.0000  0.00   0.00000E+00   0.00000E+00     4.4766     4.4962     4.5144     4.5300     4.6180
   2024      5     28   12.00     25488.00  -0.12427E+00   0.00000E+00   0.00000E+00   0.31486E+01   0.44099E+01   0.00000E+00  -0.12427E+00   0.21155E+01  -0.39795E+02  -0.64353E+01   0.88643E+01  -0.10290E+03   0.45035E-02   0.11703E-07   0.62974E-03       0.40     314.17     0.0000  0.00   0.23610E-01  -0.19357E+00     3.4645     4.1989     4.2646     4.2907     4.4099
   2024      5     29   12.00     25512.00   0.40574E+01   0.00000E+00   0.40027E+01   0.41006E+01   0.51603E+01   0.00000E+00   0.54682E-01   0.21155E+01  -0.41068E+02   0.44211E+01   0.23018E+01  -0.10453E+03   0.54363E-02   0.16390E-05   0.56074E-02       0.21     285.65     0.0000  0.00   0.10956E+00   0.13315E+01     3.9348     4.2388     4.8586     4.9905     5.1237
   2024      5     30   12.00     25536.00   0.94263E+01   0.00000E+00   0.94263E+01   0.94757E+01   0.95404E+01   0.00000E+00   0.00000E+00   0.21155E+01  -0.47337E+01   0.45785E+02  -0.98878E+02  -0.69492E+02   0.53366E-02   0.51253E-05   0.59627E-02       0.16     277.96     0.0000  0.00   0.10011E+00   0.20017E+01     9.4753     9.4871     9.4914     9.4986     9.5294
   2024      5     31   12.00     25560.00   0.11301E+02   0.00000E+00   0.11301E+02   0.11429E+02   0.11510E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.14749E+02   0.61225E+02  -0.14547E+03  -0.70372E+02   0.48932E-02   0.34373E-05   0.34184E-02       0.16     249.62     0.0000  0.00   0.96730E-01   0.95011E+00    11.4335    11.4532    11.4630    11.4721    11.5002
   2024      6      1   12.00     25584.00   0.12034E+02   0.00000E+00   0.12034E+02   0.12129E+02   0.12190E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.11687E+02   0.48877E+02  -0.11787E+03  -0.59253E+02   0.38774E-02   0.22772E-05   0.14149E-02       0.16     210.43     0.0000  0.00   0.63170E-01  -0.25176E+00    12.1326    12.1479    12.1550    12.1620    12.1845
   2024      6      2   12.00     25608.00   0.13016E+02   0.00000E+00   0.13016E+02   0.13179E+02   0.13260E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.13075E+02   0.67330E+02  -0.14468E+03  -0.74272E+02   0.55330E-02   0.20773E-04   0.11436E-01       0.16     246.50     0.0000  0.00   0.15991E-01  -0.36419E+01    13.1854    13.2044    13.2124    13.2213    13.2492
   2024      6      3   12.00     25632.00   0.13075E+02   0.00000E+00   0.13075E+02   0.13482E+02   0.13645E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.45862E+02   0.12196E+03  -0.25960E+03  -0.12265E+03   0.11403E-01   0.38998E-03   0.15635E+00       0.16     316.11     0.0000  0.00   0.35729E-01  -0.14706E+02    13.5060    13.5355    13.5434    13.5618    13.6128
   2024      6      4   12.00     25656.00   0.11059E+02   0.00000E+00   0.11059E+02   0.11579E+02   0.11798E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.81534E+02   0.13488E+03  -0.30058E+03  -0.13851E+03   0.12049E-01   0.41807E-03   0.18953E+00       0.16     277.36     0.0000  0.00   0.31384E-03  -0.16906E+02    11.6096    11.6532    11.6636    11.6893    11.7529
   2024      6      5   12.00     25680.00   0.94092E+01   0.00000E+00   0.94092E+01   0.96306E+01   0.97464E+01   0.00000E+00   0.00000E+00   0.21155E+01   0.45297E+02   0.72722E+02  -0.17728E+03  -0.10848E+03   0.51403E-02   0.39641E-04   0.14364E-01       0.16     218.45     0.0000  0.00  -0.90262E-02  -0.35256E+01     9.6403     9.6635     9.6767     9.6904     9.7295
   2024      6      6   12.00     25704.00   0.11056E+02   0.00000E+00   0.11056E+02   0.11137E+02   0.11207E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.17781E+02   0.49146E+02  -0.12666E+03  -0.83273E+02   0.32894E-02   0.18329E-05   0.72540E-03       0.16     232.55     0.0000  0.00   0.47783E-01   0.25712E+00    11.1410    11.1549    11.1625    11.1708    11.2004
   2024      6      7   12.00     25728.00   0.12532E+02   0.00000E+00   0.12532E+02   0.12676E+02   0.12766E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.16719E+02   0.71574E+02  -0.14763E+03  -0.83151E+02   0.47788E-02   0.34793E-05   0.34049E-02       0.16     246.64     0.0000  0.00   0.87086E-01   0.12708E+01    12.6814    12.7027    12.7126    12.7228    12.7545
   2024      6      8   12.00     25752.00   0.13582E+02   0.00000E+00   0.13582E+02   0.13722E+02   0.13802E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.16630E+02   0.69199E+02  -0.13743E+03  -0.73308E+02   0.42865E-02   0.27738E-05   0.22330E-02       0.16     226.84     0.0000  0.00   0.76468E-01   0.59117E+00    13.7289    13.7473    13.7559    13.7649    13.7927
   2024      6      9   12.00     25776.00   0.14387E+02   0.00000E+00   0.14387E+02   0.14523E+02   0.14602E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.88577E+01   0.83130E+02  -0.13751E+03  -0.70287E+02   0.52644E-02   0.48196E-05   0.50529E-02       0.16     218.82     0.0000  0.00   0.11818E+00  -0.44031E+00    14.5289    14.5464    14.5550    14.5640    14.5909
   2024      6     10   12.00     25800.00   0.15350E+02   0.00000E+00   0.15350E+02   0.15453E+02   0.15518E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.25213E+01   0.68427E+02  -0.12177E+03  -0.64374E+02   0.41592E-02   0.31423E-05   0.25245E-02       0.16     216.54     0.0000  0.00   0.63991E-01  -0.89465E+00    15.4567    15.4708    15.4778    15.4853    15.5092
   2024      6     11   12.00     25824.00   0.15859E+02   0.00000E+00   0.15859E+02   0.16085E+02   0.16188E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.27082E+02   0.83991E+02  -0.17997E+03  -0.83046E+02   0.48081E-02   0.58587E-05   0.51640E-02       0.16     239.67     0.0000  0.00  -0.50130E-01  -0.23477E+01    16.0963    16.1178    16.1284    16.1400    16.1708
   2024      6     12   12.00     25848.00   0.14968E+02   0.00000E+00   0.14968E+02   0.15249E+02   0.15381E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.50389E+02   0.96151E+02  -0.21748E+03  -0.10337E+03   0.53280E-02   0.67782E-05   0.67960E-02       0.16     243.32     0.0000  0.00  -0.93985E-01  -0.22449E+01    15.2638    15.2903    15.3034    15.3185    15.3568
   2024      6     13   12.00     25872.00   0.15039E+02   0.00000E+00   0.15039E+02   0.15122E+02   0.15205E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.27091E+02   0.53407E+02  -0.14836E+03  -0.85914E+02   0.22099E-02   0.13761E-05   0.22258E-03       0.16     228.66     0.0000  0.00  -0.31951E-02  -0.33009E+00    15.1261    15.1366    15.1433    15.1543    15.1892
   2024      6     14   12.00     25896.00   0.16076E+02   0.00000E+00   0.16076E+02   0.16166E+02   0.16253E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.22487E+02   0.60273E+02  -0.16287E+03  -0.91127E+02   0.28043E-02   0.18623E-05   0.26796E-03       0.16     261.56     0.0000  0.00   0.28637E-01  -0.42031E+00    16.1711    16.1830    16.1902    16.2012    16.2366
   2024      6     15   12.00     25920.00   0.17091E+02   0.00000E+00   0.17091E+02   0.17254E+02   0.17360E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.18486E+02   0.82819E+02  -0.19172E+03  -0.98524E+02   0.36876E-02   0.29774E-05   0.14876E-02       0.16     282.70     0.0000  0.00   0.25025E-01  -0.14097E+01    17.2628    17.2809    17.2908    17.3036    17.3419
   2024      6     16   12.00     25944.00   0.17658E+02   0.00000E+00   0.17658E+02   0.17891E+02   0.18018E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.14966E+02   0.10200E+03  -0.21009E+03  -0.11521E+03   0.47058E-02   0.47848E-05   0.40601E-02       0.16     320.36     0.0000  0.00   0.17429E-01  -0.25170E+01    17.9033    17.9271    17.9387    17.9530    17.9963
   2024      6     17   12.00     25968.00   0.18708E+02   0.00000E+00   0.18708E+02   0.19022E+02   0.19166E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.19493E+02   0.12802E+03  -0.23947E+03  -0.12297E+03   0.55135E-02   0.84027E-05   0.81850E-02       0.16     341.99     0.0000  0.00  -0.38344E-02  -0.35649E+01    19.0406    19.0676    19.0799    19.0954    19.1386
   2024      6     18   12.00     25992.00   0.19768E+02   0.00000E+00   0.19768E+02   0.19918E+02   0.20022E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.21367E+02   0.87847E+02  -0.19266E+03  -0.10139E+03   0.26724E-02   0.23828E-05   0.17443E-02       0.16     306.49     0.0000  0.00  -0.15435E-02  -0.46638E+00    19.9266    19.9413    19.9496    19.9624    20.0024
   2024      6     19   12.00     26016.00   0.19143E+02   0.00000E+00   0.19143E+02   0.19400E+02   0.19512E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.39721E+02   0.10885E+03  -0.20892E+03  -0.83771E+02   0.41790E-02   0.42396E-05   0.24323E-02       0.16     208.09     0.0000  0.00   0.57908E-02   0.19833E+01    19.4136    19.4340    19.4460    19.4592    19.4906
   2024      6     20   12.00     26040.00   0.18166E+02   0.00000E+00   0.18166E+02   0.18238E+02   0.18299E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.15623E+02   0.52951E+02  -0.12075E+03  -0.61579E+02   0.16698E-02   0.10886E-05   0.15112E-03       0.16     161.89     0.0000  0.00   0.21059E-03   0.87518E-01    18.2413    18.2497    18.2555    18.2636    18.2880
   2024      6     21   12.00     26064.00   0.18152E+02   0.00000E+00   0.18152E+02   0.18316E+02   0.18406E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.17834E+02   0.83752E+02  -0.15479E+03  -0.77356E+02   0.43505E-02   0.44882E-05   0.32476E-02       0.16     201.82     0.0000  0.00  -0.35437E-02  -0.21691E+01    18.3238    18.3413    18.3507    18.3611    18.3905
   2024      6     22   12.00     26088.00   0.17725E+02   0.00000E+00   0.17725E+02   0.18014E+02   0.18136E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.37379E+02   0.11057E+03  -0.20682E+03  -0.10079E+03   0.64226E-02   0.19909E-04   0.14230E-01       0.16     237.18     0.0000  0.00  -0.39298E-01  -0.44969E+01    18.0283    18.0520    18.0631    18.0760    18.1100
   2024      6     23   12.00     26112.00   0.16599E+02   0.00000E+00   0.16599E+02   0.16961E+02   0.17112E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.47919E+02   0.13253E+03  -0.25061E+03  -0.13188E+03   0.88473E-02   0.12233E-03   0.51836E-01       0.16     282.88     0.0000  0.00  -0.86820E-01  -0.84321E+01    16.9811    17.0100    17.0191    17.0349    17.0806
   2024      6     24   12.00     26136.00   0.16711E+02   0.00000E+00   0.16711E+02   0.17046E+02   0.17193E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.35765E+02   0.11390E+03  -0.22401E+03  -0.13453E+03   0.75513E-02   0.67819E-04   0.35066E-01       0.16     319.07     0.0000  0.00  -0.24800E-01  -0.68521E+01    17.0626    17.0930    17.1025    17.1187    17.1666
   2024      6     25   12.00     26160.00   0.18933E+02   0.00000E+00   0.18933E+02   0.19061E+02   0.19156E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.18876E+02   0.72801E+02  -0.17204E+03  -0.98898E+02   0.33157E-02   0.37697E-05   0.24266E-02       0.16     292.84     0.0000  0.00   0.26211E-01   0.43617E+00    19.0668    19.0803    19.0881    19.0999    19.1390
   2024      6     26   12.00     26184.00   0.17903E+02   0.00000E+00   0.17903E+02   0.18312E+02   0.18446E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.32584E+02   0.13110E+03  -0.22944E+03  -0.94384E+02   0.86163E-02   0.93779E-04   0.48182E-01       0.16     203.02     0.0000  0.00   0.16833E+00   0.72699E+01    18.3359    18.3611    18.3723    18.3857    18.4186
   2024      6     27   12.00     26208.00   0.15236E+02   0.00000E+00   0.15236E+02   0.15543E+02   0.15657E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.34330E+02   0.98583E+02  -0.17554E+03  -0.79145E+02   0.87564E-02   0.12722E-03   0.49723E-01       0.16     119.65     0.0000  0.00   0.13280E+00   0.78303E+01    15.5608    15.5825    15.5926    15.6045    15.6322
   2024      6     28   12.00     26232.00   0.13397E+02   0.00000E+00   0.13397E+02   0.13590E+02   0.13680E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.28593E+02   0.67202E+02  -0.12647E+03  -0.68088E+02   0.67744E-02   0.31354E-04   0.17648E-01       0.16      96.17     0.0000  0.00   0.58857E-02   0.51738E+01    13.5987    13.6180    13.6291    13.6392    13.6640
   2024      6     29   12.00     26256.00   0.13365E+02   0.00000E+00   0.13365E+02   0.13428E+02   0.13481E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.97132E+01   0.31525E+02  -0.72724E+02  -0.60466E+02   0.32474E-02   0.31181E-05   0.19491E-02       0.16     128.82     0.0000  0.00   0.87181E-02   0.12742E+01    13.4305    13.4414    13.4475    13.4539    13.4760
   2024      6     30   12.00     26280.00   0.15352E+02   0.00000E+00   0.15352E+02   0.15402E+02   0.15449E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.41601E+01   0.41990E+02  -0.87187E+02  -0.64456E+02   0.31816E-02   0.18407E-05   0.71676E-03       0.16     194.72     0.0000  0.00   0.39279E-01   0.55692E+00    15.4035    15.4127    15.4174    15.4231    15.4450
   2024      7      1   12.00     26304.00   0.17321E+02   0.00000E+00   0.17321E+02   0.17439E+02   0.17519E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.77249E+01   0.71196E+02  -0.13846E+03  -0.84093E+02   0.42445E-02   0.31379E-05   0.24582E-02       0.16     259.52     0.0000  0.00   0.41240E-01   0.17799E+01    17.4431    17.4597    17.4675    17.4768    17.5080
   2024      7      2   12.00     26328.00   0.18478E+02   0.00000E+00   0.18478E+02   0.18744E+02   0.18855E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.26712E+02   0.10446E+03  -0.19648E+03  -0.95226E+02   0.59504E-02   0.19117E-04   0.13089E-01       0.16     267.82     0.0000  0.00  -0.73782E-01   0.34882E+01    18.7587    18.7797    18.7890    18.8011    18.8351
   2024      7      3   12.00     26352.00   0.17087E+02   0.00000E+00   0.17087E+02   0.17410E+02   0.17528E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.45682E+02   0.12280E+03  -0.21464E+03  -0.91273E+02   0.10025E-01   0.17719E-03   0.66862E-01       0.16     187.24     0.0000  0.00  -0.27781E+00   0.76649E+01    17.4281    17.4511    17.4616    17.4737    17.5044
   2024      7      4   12.00     26376.00   0.14582E+02   0.00000E+00   0.14582E+02   0.14881E+02   0.14994E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.41293E+02   0.85965E+02  -0.15510E+03  -0.70635E+02   0.11339E-01   0.26917E-03   0.12423E+00       0.16     103.38     0.0000  0.00  -0.35449E+00   0.10830E+02    14.8981    14.9214    14.9295    14.9430    14.9735
   2024      7      5   12.00     26400.00   0.13252E+02   0.00000E+00   0.13252E+02   0.13411E+02   0.13483E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.29555E+02   0.57737E+02  -0.10528E+03  -0.65013E+02   0.98828E-02   0.19026E-03   0.75697E-01       0.16     105.46     0.0000  0.00  -0.22664E+00   0.89024E+01    13.4193    13.4326    13.4382    13.4481    13.4728
   2024      7      6   12.00     26424.00   0.13209E+02   0.00000E+00   0.13209E+02   0.13397E+02   0.13475E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.31915E+02   0.64221E+02  -0.11865E+03  -0.65999E+02   0.77973E-02   0.45245E-04   0.26146E-01       0.16     126.81     0.0000  0.00  -0.18214E+00   0.42204E+01    13.4060    13.4226    13.4309    13.4403    13.4647
   2024      7      7   12.00     26448.00   0.13118E+02   0.00000E+00   0.13118E+02   0.13206E+02   0.13262E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.19890E+02   0.40327E+02  -0.85104E+02  -0.60361E+02   0.38199E-02   0.74366E-05   0.52485E-02       0.16     130.35     0.0000  0.00  -0.68646E-01   0.19311E+00    13.2093    13.2206    13.2272    13.2339    13.2560
   2024      7      8   12.00     26472.00   0.14328E+02   0.00000E+00   0.14328E+02   0.14370E+02   0.14408E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.10886E+02   0.30425E+02  -0.66266E+02  -0.45386E+02   0.27262E-02   0.12112E-05   0.39185E-03       0.16     130.00     0.0000  0.00   0.29717E-01  -0.21470E+00    14.3722    14.3802    14.3845    14.3891    14.4053
   2024      7      9   12.00     26496.00   0.14554E+02   0.00000E+00   0.14554E+02   0.14685E+02   0.14742E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.19162E+02   0.49407E+02  -0.96556E+02  -0.35846E+02   0.43136E-02   0.42050E-05   0.34307E-02       0.16      83.08     0.0000  0.00   0.38769E-01   0.19607E+01    14.6909    14.7058    14.7137    14.7198    14.7342
   2024      7     10   12.00     26520.00   0.12828E+02   0.00000E+00   0.12828E+02   0.12944E+02   0.12995E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.14196E+02   0.29978E+02  -0.66487E+02  -0.32569E+02   0.33668E-02   0.29632E-05   0.25617E-02       0.16      39.07     0.0000  0.00   0.16646E-01   0.15867E+01    12.9510    12.9648    12.9722    12.9775    12.9911
   2024      7     11   12.00     26544.00   0.12532E+02   0.00000E+00   0.12532E+02   0.12598E+02   0.12640E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.91991E+01   0.26630E+02  -0.57934E+02  -0.36191E+02   0.41239E-02   0.81023E-05   0.48841E-02       0.16      66.62     0.0000  0.00  -0.24693E-01   0.21326E+01    12.6004    12.6103    12.6165    12.6216    12.6363
   2024      7     12   12.00     26568.00   0.12363E+02   0.00000E+00   0.12363E+02   0.12505E+02   0.12567E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.10488E+02   0.42084E+02  -0.78243E+02  -0.43431E+02   0.66451E-02   0.22035E-04   0.15705E-01       0.16      84.18     0.0000  0.00  -0.98512E-01   0.42563E+01    12.5118    12.5254    12.5337    12.5411    12.5600
   2024      7     13   12.00     26592.00   0.11986E+02   0.00000E+00   0.11986E+02   0.12096E+02   0.12156E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.11804E+02   0.37910E+02  -0.80548E+02  -0.45531E+02   0.46439E-02   0.43842E-05   0.38702E-02       0.16      83.70     0.0000  0.00  -0.24328E-01   0.21244E+01    12.0992    12.1150    12.1238    12.1306    12.1499
   2024      7     14   12.00     26616.00   0.11408E+02   0.00000E+00   0.11408E+02   0.11543E+02   0.11618E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.18430E+02   0.48283E+02  -0.10196E+03  -0.53344E+02   0.52275E-02   0.49660E-05   0.47861E-02       0.16      88.12     0.0000  0.00   0.10375E+00   0.11073E+01    11.5485    11.5665    11.5771    11.5855    11.6077
   2024      7     15   12.00     26640.00   0.10239E+02   0.00000E+00   0.10239E+02   0.10397E+02   0.10468E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.19725E+02   0.48458E+02  -0.96311E+02  -0.50719E+02   0.71515E-02   0.22414E-04   0.16040E-01       0.16      63.81     0.0000  0.00   0.20843E+00   0.95410E+00    10.4043    10.4196    10.4307    10.4392    10.4594
   2024      7     16   12.00     26664.00   0.94628E+01   0.00000E+00   0.94628E+01   0.95515E+01   0.96076E+01   0.00000E+00   0.00000E+00   0.21155E+01   0.10738E+02   0.33983E+02  -0.66185E+02  -0.46302E+02   0.62003E-02   0.13969E-04   0.10265E-01       0.16      62.59     0.0000  0.00   0.16049E+00   0.10718E+01     9.5542     9.5666     9.5763     9.5835     9.6031
   2024      7     17   12.00     26688.00   0.99045E+01   0.00000E+00   0.99045E+01   0.99668E+01   0.10020E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.65127E+01   0.33646E+02  -0.62297E+02  -0.48511E+02   0.47683E-02   0.31047E-05   0.31240E-02       0.16      98.64     0.0000  0.00   0.91294E-01  -0.77207E+00     9.9675     9.9806     9.9891     9.9953    10.0173
   2024      7     18   12.00     26712.00   0.10726E+02   0.00000E+00   0.10726E+02   0.10811E+02   0.10873E+02   0.00000E+00   0.00000E+00   0.21155E+01   0.83049E+01   0.42704E+02  -0.79075E+02  -0.54232E+02   0.52991E-02   0.45027E-05   0.50423E-02       0.16     129.20     0.0000  0.00   0.10505E+00  -0.14955E+01    10.8125    10.8272    10.8364    10.8434    10.8677
