   2022     12     26   12.00     39336.00  -0.16114E+02   0.00000E+00   0.00000E+00   0.28128E+01   0.40409E+01   0.00000E+00  -0.90548E-02  -0.16114E+02  -0.20938E+02  -0.86871E+00  -0.39916E+02  -0.58978E+01   0.74740E-02   0.00000E+00   0.39525-322       0.85      25.78     0.0000  0.00   0.25593-320   0.34456-319     1.2574     3.5232     4.0107     4.0140     4.0409
   2022     12     27   12.00     39360.00  -0.14284E+02   0.00000E+00   0.00000E+00   0.28160E+01   0.40414E+01   0.00000E+00  -0.74816E-02  -0.14284E+02  -0.22597E+02  -0.48085E+01  -0.34317E+02  -0.58577E+01   0.98354E-02   0.00000E+00   0.39525-322       0.85      29.66     0.0000  0.00   0.25593-320   0.34456-319     1.2617     3.5274     4.0116     4.0149     4.0414
   2022     12     28   12.00     39384.00  -0.16632E+02   0.00000E+00   0.00000E+00   0.28187E+01   0.40417E+01   0.00000E+00  -0.81659E-02  -0.16632E+02  -0.32694E+02  -0.48502E+01  -0.24178E+02  -0.58184E+01   0.11594E-01   0.00000E+00   0.39525-322       0.85      26.81     0.0000  0.00   0.25593-320   0.34456-319     1.2652     3.5310     4.0123     4.0156     4.0417
   2022     12     29   12.00     39408.00  -0.20590E+02   0.00000E+00   0.00000E+00   0.28224E+01   0.40421E+01   0.00000E+00  -0.10656E-01  -0.20590E+02  -0.52355E+02   0.50522E+01  -0.14420E+02  -0.57777E+01   0.14533E-01   0.00000E+00   0.39525-322       0.85      20.93     0.0000  0.00   0.25593-320   0.34456-319     1.2706     3.5357     4.0130     4.0162     4.0421
   2022     12     30   12.00     39432.00  -0.21880E+02   0.00000E+00   0.00000E+00   0.28273E+01   0.40425E+01   0.00000E+00  -0.11999E-01  -0.21880E+02  -0.57415E+02   0.54164E+01  -0.97241E+01  -0.57364E+01   0.16063E-01   0.00000E+00   0.39525-322       0.85      18.80     0.0000  0.00   0.25593-320   0.34456-319     1.2781     3.5415     4.0138     4.0170     4.0425
   2022     12     31   12.00     39456.00  -0.21110E+02   0.00000E+00   0.00000E+00   0.28320E+01   0.40430E+01   0.00000E+00  -0.11612E-01  -0.21110E+02  -0.56330E+02   0.75852E+01  -0.12978E+02  -0.56971E+01   0.15997E-01   0.00000E+00   0.39525-322       0.85      19.97     0.0000  0.00   0.25593-320   0.34456-319     1.2853     3.5472     4.0146     4.0177     4.0430
   2023      1      1   12.00     39480.00  -0.20920E+02   0.00000E+00   0.00000E+00   0.28361E+01   0.40434E+01   0.00000E+00  -0.11301E-01  -0.20920E+02  -0.46786E+02   0.56894E+01  -0.20626E+02  -0.56601E+01   0.13415E-01   0.00000E+00   0.39525-322       0.85      20.40     0.0000  0.00   0.25593-320   0.34456-319     1.2914     3.5523     4.0153     4.0184     4.0434
   2023      1      2   12.00     39504.00  -0.20793E+02   0.00000E+00   0.00000E+00   0.28400E+01   0.40437E+01   0.00000E+00  -0.11267E-01  -0.20793E+02  -0.35841E+02   0.32140E+01  -0.29096E+02  -0.56239E+01   0.92293E-02   0.00000E+00   0.39525-322       0.85      21.11     0.0000  0.00   0.25593-320   0.34456-319     1.2971     3.5571     4.0160     4.0190     4.0437
   2023      1      3   12.00     39528.00  -0.19799E+02   0.00000E+00   0.00000E+00   0.28433E+01   0.40440E+01   0.00000E+00  -0.10651E-01  -0.19799E+02  -0.38463E+02   0.26453E+01  -0.25905E+02  -0.55894E+01   0.10105E-01   0.00000E+00   0.39525-322       0.85      22.34     0.0000  0.00   0.25593-320   0.34456-319     1.3020     3.5614     4.0165     4.0195     4.0440
   2023      1      4   12.00     39552.00  -0.19075E+02   0.00000E+00   0.00000E+00   0.28460E+01   0.40441E+01   0.00000E+00  -0.10099E-01  -0.19075E+02  -0.50418E+02   0.72863E+01  -0.18591E+02  -0.55559E+01   0.15571E-01   0.00000E+00   0.39525-322       0.85      21.27     0.0000  0.00   0.25593-320   0.34456-319     1.3059     3.5650     4.0169     4.0198     4.0441
   2023      1      5   12.00     39576.00  -0.19769E+02   0.00000E+00   0.00000E+00   0.28484E+01   0.40442E+01   0.00000E+00  -0.10298E-01  -0.19769E+02  -0.52683E+02   0.10752E+02  -0.19791E+02  -0.55235E+01   0.18643E-01   0.00000E+00   0.39525-322       0.85      20.00     0.0000  0.00   0.25593-320   0.34456-319     1.3094     3.5682     4.0171     4.0201     4.0442
   2023      1      6   12.00     39600.00  -0.20237E+02   0.00000E+00   0.00000E+00   0.28511E+01   0.40443E+01   0.00000E+00  -0.10831E-01  -0.20237E+02  -0.37705E+02   0.78326E+01  -0.31850E+02  -0.54909E+01   0.15144E-01   0.00000E+00   0.39525-322       0.85      19.59     0.0000  0.00   0.25593-320   0.34456-319     1.3135     3.5717     4.0173     4.0203     4.0443
   2023      1      7   12.00     39624.00  -0.18044E+02   0.00000E+00   0.00000E+00   0.28535E+01   0.40443E+01   0.00000E+00  -0.10045E-01  -0.18044E+02  -0.14100E+02   0.55440E+01  -0.53166E+02  -0.54593E+01   0.99688E-02   0.00000E+00   0.39525-322       0.85      17.51     0.0000  0.00   0.25593-320   0.34456-319     1.3172     3.5748     4.0175     4.0204     4.0443
   2023      1      8   12.00     39648.00  -0.14562E+02   0.00000E+00   0.00000E+00   0.28547E+01   0.40442E+01   0.00000E+00  -0.81693E-02  -0.14562E+02   0.19463E+01   0.54054E+01  -0.69074E+02  -0.54290E+01   0.86394E-02   0.00000E+00   0.39525-322       0.85      15.23     0.0000  0.00   0.25593-320   0.34456-319     1.3188     3.5766     4.0175     4.0204     4.0442
   2023      1      9   12.00     39672.00  -0.12774E+02   0.00000E+00   0.00000E+00   0.28544E+01   0.40440E+01   0.00000E+00  -0.68336E-02  -0.12774E+02   0.36885E+01   0.74106E+01  -0.72822E+02  -0.53998E+01   0.10005E-01   0.00000E+00   0.39525-322       0.85      16.59     0.0000  0.00   0.25593-320   0.34456-319     1.3182     3.5768     4.0174     4.0203     4.0440
   2023      1     10   12.00     39696.00  -0.12463E+02   0.00000E+00   0.00000E+00   0.28537E+01   0.40437E+01   0.00000E+00  -0.65186E-02  -0.12463E+02   0.33866E+01   0.79153E+01  -0.73024E+02  -0.53713E+01   0.10390E-01   0.00000E+00   0.39525-322       0.85      19.81     0.0000  0.00   0.25593-320   0.34456-319     1.3169     3.5762     4.0172     4.0201     4.0437
   2023      1     11   12.00     39720.00  -0.12754E+02   0.00000E+00   0.00000E+00   0.28529E+01   0.40434E+01   0.00000E+00  -0.66421E-02  -0.12754E+02   0.99137E+01   0.87825E+01  -0.80419E+02  -0.53425E+01   0.10127E-01   0.00000E+00   0.39525-322       0.85      19.30     0.0000  0.00   0.25593-320   0.34456-319     1.3158     3.5753     4.0169     4.0198     4.0434
   2023      1     12   12.00     39744.00  -0.14068E+02   0.00000E+00   0.00000E+00   0.28524E+01   0.40431E+01   0.00000E+00  -0.67959E-02  -0.14068E+02   0.11011E+02   0.82065E+01  -0.80940E+02  -0.53137E+01   0.10214E-01   0.00000E+00   0.39525-322       0.85      18.96     0.0000  0.00   0.25593-320   0.34456-319     1.3153     3.5746     4.0166     4.0194     4.0431
   2023      1     13   12.00     39768.00  -0.15571E+02   0.00000E+00   0.00000E+00   0.28514E+01   0.40427E+01   0.00000E+00  -0.59100E-02  -0.15571E+02   0.77749E+01   0.81691E+01  -0.77666E+02  -0.52861E+01   0.11402E-01   0.00000E+00   0.39525-322       0.85      20.75     0.0000  0.00   0.25593-320   0.34456-319     1.3141     3.5732     4.0162     4.0190     4.0427
   2023      1     14   12.00     39792.00  -0.17489E+02   0.00000E+00   0.00000E+00   0.28502E+01   0.40422E+01   0.00000E+00  -0.62553E-02  -0.17489E+02  -0.14257E+01   0.72235E+01  -0.67520E+02  -0.52593E+01   0.12503E-01   0.00000E+00   0.39525-322       0.85      24.87     0.0000  0.00   0.25593-320   0.34456-319     1.3127     3.5716     4.0157     4.0186     4.0422
   2023      1     15   12.00     39816.00  -0.20327E+02   0.00000E+00   0.00000E+00   0.28493E+01   0.40417E+01   0.00000E+00  -0.66469E-02  -0.20327E+02  -0.18552E+02   0.41275E+01  -0.47298E+02  -0.52320E+01   0.12892E-01   0.00000E+00   0.39525-322       0.85      29.74     0.0000  0.00   0.25593-320   0.34456-319     1.3119     3.5701     4.0151     4.0180     4.0417
   2023      1     16   12.00     39840.00  -0.21214E+02   0.00000E+00   0.00000E+00   0.28488E+01   0.40412E+01   0.00000E+00  -0.68705E-02  -0.21213E+02  -0.22566E+02   0.41897E+01  -0.43346E+02  -0.52045E+01   0.13817E-01   0.00000E+00   0.39525-322       0.85      31.27     0.0000  0.00   0.25593-320   0.34456-319     1.3120     3.5690     4.0145     4.0174     4.0412
   2023      1     17   12.00     39864.00  -0.18635E+02   0.00000E+00   0.00000E+00   0.28473E+01   0.40406E+01   0.00000E+00  -0.48612E-02  -0.18635E+02   0.19638E+01   0.36911E+01  -0.67377E+02  -0.51789E+01   0.12415E-01   0.00000E+00   0.39525-322       0.85      28.17     0.0000  0.00   0.25593-320   0.34456-319     1.3104     3.5668     4.0138     4.0168     4.0406
   2023      1     18   12.00     39888.00  -0.16478E+02   0.00000E+00   0.00000E+00   0.28445E+01   0.40399E+01   0.00000E+00  -0.36656E-02  -0.16470E+02   0.89679E+01   0.49277E+01  -0.75618E+02  -0.51557E+01   0.95489E-02   0.00000E+00   0.39525-322       0.85      25.38     0.0000  0.00   0.25593-320   0.34456-319     1.3065     3.5632     4.0129     4.0159     4.0399
   2023      1     19   12.00     39912.00  -0.17167E+02   0.00000E+00   0.00000E+00   0.28409E+01   0.40390E+01   0.00000E+00  -0.28111E-02  -0.17163E+02  -0.12936E+02   0.18077E+01  -0.50594E+02  -0.51340E+01   0.69470E-02   0.00000E+00   0.39525-322       0.85      28.25     0.0000  0.00   0.25593-320   0.34456-319     1.3017     3.5588     4.0118     4.0148     4.0390
   2023      1     20   12.00     39936.00  -0.16833E+02   0.00000E+00   0.00000E+00   0.28370E+01   0.40380E+01   0.00000E+00  -0.24934E-02  -0.16829E+02  -0.27945E+02  -0.63165E+00  -0.33146E+02  -0.51124E+01   0.84461E-02   0.00000E+00   0.39525-322       0.85      29.47     0.0000  0.00   0.25593-320   0.34456-319     1.2965     3.5540     4.0105     4.0135     4.0380
   2023      1     21   12.00     39960.00  -0.16103E+02   0.00000E+00   0.00000E+00   0.28331E+01   0.40369E+01   0.00000E+00  -0.21060E-02  -0.16100E+02  -0.22681E+02  -0.26503E+01  -0.36391E+02  -0.50911E+01   0.94413E-02   0.00000E+00   0.39525-322       0.85      32.66     0.0000  0.00   0.25593-320   0.34456-319     1.2913     3.5490     4.0089     4.0121     4.0369
   2023      1     22   12.00     39984.00  -0.20765E+02   0.00000E+00   0.00000E+00   0.28289E+01   0.40357E+01   0.00000E+00  -0.19898E-02  -0.20764E+02  -0.16118E+02  -0.16553E+01  -0.43949E+02  -0.50698E+01   0.55155E-02   0.00000E+00   0.39525-322       0.85      45.97     0.0000  0.00   0.25593-320   0.34456-319     1.2861     3.5438     4.0072     4.0104     4.0357
   2023      1     23   12.00     40008.00  -0.22436E+02   0.00000E+00   0.00000E+00   0.28252E+01   0.40344E+01   0.00000E+00  -0.24119E-02  -0.22436E+02  -0.41766E+02   0.23746E+01  -0.22331E+02  -0.50472E+01   0.13558E-01   0.00000E+00   0.39525-322       0.85      60.82     0.0000  0.00   0.25593-320   0.34456-319     1.2817     3.5388     4.0053     4.0087     4.0344
   2023      1     24   12.00     40032.00  -0.23645E+02   0.00000E+00   0.00000E+00   0.28217E+01   0.40332E+01   0.00000E+00  -0.26900E-02  -0.23643E+02  -0.50252E+02  -0.19858E+00  -0.11271E+02  -0.50229E+01   0.15648E-01   0.00000E+00   0.39525-322       0.85      62.17     0.0000  0.00   0.25593-320   0.34456-319     1.2780     3.5342     4.0033     4.0069     4.0332
   2023      1     25   12.00     40056.00  -0.23289E+02   0.00000E+00   0.00000E+00   0.28186E+01   0.40322E+01   0.00000E+00  -0.30550E-02  -0.23289E+02  -0.48740E+02   0.89728E+00  -0.13880E+02  -0.49913E+01   0.13846E-01   0.00000E+00   0.39525-322       0.85      54.68     0.0000  0.00   0.25593-320   0.34456-319     1.2749     3.5299     4.0012     4.0050     4.0322
   2023      1     26   12.00     40080.00  -0.22110E+02   0.00000E+00   0.00000E+00   0.28156E+01   0.40319E+01   0.00000E+00  -0.30399E-02  -0.22109E+02  -0.48356E+02   0.20592E+01  -0.15425E+02  -0.49414E+01   0.12256E-01   0.00000E+00   0.39525-322       0.85      50.56     0.0000  0.00   0.25593-320   0.34456-319     1.2722     3.5257     3.9991     4.0031     4.0319
   2023      1     27   12.00     40104.00  -0.18424E+02   0.00000E+00   0.00000E+00   0.28125E+01   0.40322E+01   0.00000E+00  -0.29054E-02  -0.18424E+02  -0.44999E+02   0.71068E+01  -0.23830E+02  -0.48920E+01   0.17082E-01   0.00000E+00   0.39525-322       0.85      44.88     0.0000  0.00   0.25593-320   0.34456-319     1.2694     3.5213     3.9968     4.0013     4.0322
   2023      1     28   12.00     40128.00  -0.14638E+02   0.00000E+00   0.00000E+00   0.28092E+01   0.40333E+01   0.00000E+00  -0.25524E-02  -0.14638E+02  -0.28881E+02   0.12715E+02  -0.45557E+02  -0.48278E+01   0.23423E-01   0.00000E+00   0.39525-322       0.85      37.10     0.0000  0.00   0.25593-320   0.34456-319     1.2663     3.5166     3.9945     3.9997     4.0333
   2023      1     29   12.00     40152.00  -0.13045E+02   0.00000E+00   0.00000E+00   0.28056E+01   0.40358E+01   0.00000E+00  -0.22950E-02  -0.13045E+02  -0.12721E+02   0.16857E+02  -0.65858E+02  -0.47271E+01   0.26831E-01   0.00000E+00   0.39525-322       0.85      33.70     0.0000  0.00   0.25593-320   0.34456-319     1.2628     3.5102     3.9932     3.9994     4.0358
   2023      1     30   12.00     40176.00  -0.13162E+02   0.00000E+00   0.00000E+00   0.28015E+01   0.40361E+01   0.00000E+00  -0.23774E-02  -0.13162E+02  -0.45081E+01   0.16457E+02  -0.73671E+02  -0.48272E+01   0.25530E-01   0.00000E+00   0.39525-322       0.85      34.47     0.0000  0.00   0.25593-320   0.34456-319     1.2594     3.4917     4.0030     4.0068     4.0361
   2023      1     31   12.00     40200.00  -0.13737E+02   0.00000E+00   0.00000E+00   0.27975E+01   0.40356E+01   0.00000E+00  -0.26216E-02  -0.13736E+02   0.72129E+01   0.10351E+02  -0.79287E+02  -0.47281E+01   0.19459E-01   0.00000E+00   0.39525-322       0.85      33.44     0.0000  0.00   0.25593-320   0.34456-319     1.2561     3.4775     4.0079     4.0110     4.0356
   2023      2      1   12.00     40224.00  -0.15705E+02   0.00000E+00   0.00000E+00   0.27938E+01   0.40363E+01   0.00000E+00  -0.28854E-02  -0.15705E+02   0.77388E+01   0.60007E+01  -0.75462E+02  -0.47035E+01   0.12490E-01   0.00000E+00   0.39525-322       0.85      38.07     0.0000  0.00   0.25593-320   0.34456-319     1.2526     3.4678     4.0094     4.0125     4.0363
   2023      2      2   12.00     40248.00  -0.20592E+02   0.00000E+00   0.00000E+00   0.27904E+01   0.40364E+01   0.00000E+00  -0.32710E-02  -0.20590E+02  -0.14554E+02   0.15708E+01  -0.48739E+02  -0.46872E+01   0.10120E-01   0.00000E+00   0.39525-322       0.85      58.77     0.0000  0.00   0.25593-320   0.34456-319     1.2491     3.4605     4.0097     4.0127     4.0364
   2023      2      3   12.00     40272.00  -0.26119E+02   0.00000E+00   0.00000E+00   0.27870E+01   0.40361E+01   0.00000E+00  -0.30471E-02  -0.26119E+02  -0.37155E+02  -0.66470E+00  -0.23903E+02  -0.46697E+01   0.91731E-02   0.00000E+00   0.39525-322       0.85      87.80     0.0000  0.00   0.25593-320   0.34456-319     1.2456     3.4541     4.0093     4.0124     4.0361
   2023      2      4   12.00     40296.00  -0.36647E+02   0.00000E+00   0.00000E+00   0.27837E+01   0.40354E+01   0.00000E+00  -0.38070E-02  -0.36647E+02  -0.13894E+02  -0.47693E+00  -0.47352E+02  -0.46523E+01   0.18901E-02   0.00000E+00   0.39525-322       0.85     102.28     0.0000  0.00   0.25593-320   0.34456-319     1.2419     3.4484     4.0085     4.0116     4.0354
   2023      2      5   12.00     40320.00  -0.26984E+02   0.00000E+00   0.00000E+00   0.27816E+01   0.40347E+01   0.00000E+00  -0.50703E-02  -0.26984E+02  -0.37620E+02  -0.13798E+01  -0.22722E+02  -0.46323E+01   0.74474E-02   0.00000E+00   0.39525-322       0.85      87.92     0.0000  0.00   0.25593-320   0.34456-319     1.2405     3.4444     4.0075     4.0107     4.0347
   2023      2      6   12.00     40344.00  -0.22398E+02   0.00000E+00   0.00000E+00   0.27792E+01   0.40339E+01   0.00000E+00  -0.40286E-02  -0.22398E+02  -0.19390E+02   0.10366E+01  -0.43369E+02  -0.46134E+01   0.78755E-02   0.00000E+00   0.39525-322       0.85      58.53     0.0000  0.00   0.25593-320   0.34456-319     1.2384     3.4402     4.0064     4.0096     4.0339
   2023      2      7   12.00     40368.00  -0.17714E+02   0.00000E+00   0.00000E+00   0.27761E+01   0.40329E+01   0.00000E+00  -0.33768E-02  -0.17714E+02   0.13878E+01   0.70836E+01  -0.70194E+02  -0.45947E+01   0.15146E-01   0.00000E+00   0.39525-322       0.85      39.67     0.0000  0.00   0.25593-320   0.34456-319     1.2351     3.4354     4.0050     4.0083     4.0329
   2023      2      8   12.00     40392.00  -0.16670E+02   0.00000E+00   0.00000E+00   0.27723E+01   0.40320E+01   0.00000E+00  -0.25074E-02  -0.16669E+02   0.94619E+01   0.62344E+01  -0.77419E+02  -0.45699E+01   0.12706E-01   0.00000E+00   0.39525-322       0.85      50.07     0.0000  0.00   0.25593-320   0.34456-319     1.2308     3.4300     4.0033     4.0067     4.0320
   2023      2      9   12.00     40416.00  -0.17964E+02   0.00000E+00   0.00000E+00   0.27680E+01   0.40315E+01   0.00000E+00  -0.20515E-02  -0.17964E+02  -0.60790E+01   0.64084E+01  -0.62052E+02  -0.45379E+01   0.10316E-01   0.00000E+00   0.39525-322       0.85      69.18     0.0000  0.00   0.25593-320   0.34456-319     1.2258     3.4239     4.0014     4.0050     4.0315
   2023      2     10   12.00     40440.00  -0.17654E+02   0.00000E+00   0.00000E+00   0.27636E+01   0.40312E+01   0.00000E+00  -0.20823E-02  -0.17654E+02  -0.13072E+02   0.42738E+01  -0.52925E+02  -0.45045E+01   0.11994E-01   0.00000E+00   0.39525-322       0.85      71.35     0.0000  0.00   0.25593-320   0.34456-319     1.2209     3.4179     3.9993     4.0032     4.0312
   2023      2     11   12.00     40464.00  -0.15360E+02   0.00000E+00   0.00000E+00   0.27593E+01   0.40314E+01   0.00000E+00  -0.18362E-02  -0.15360E+02  -0.94457E+01   0.64499E+01  -0.58727E+02  -0.44626E+01   0.14391E-01   0.00000E+00   0.39525-322       0.85      63.84     0.0000  0.00   0.25593-320   0.34456-319     1.2162     3.4119     3.9970     4.0013     4.0314
   2023      2     12   12.00     40488.00  -0.13640E+02   0.00000E+00   0.00000E+00   0.27547E+01   0.40323E+01   0.00000E+00  -0.14872E-02  -0.13640E+02  -0.98304E+01   0.11435E+02  -0.63327E+02  -0.44053E+01   0.14653E-01   0.00000E+00   0.39525-322       0.85      60.80     0.0000  0.00   0.25593-320   0.34456-319     1.2113     3.4054     3.9945     3.9996     4.0323
   2023      2     13   12.00     40512.00  -0.13064E+02   0.00000E+00   0.00000E+00   0.27499E+01   0.40346E+01   0.00000E+00  -0.12395E-02  -0.13065E+02  -0.89808E+01   0.49297E+01  -0.57671E+02  -0.43120E+01   0.14996E-01   0.00000E+00   0.39525-322       0.85      61.99     0.0000  0.00   0.25593-320   0.34456-319     1.2062     3.3980     3.9925     3.9986     4.0346
   2023      2     14   12.00     40536.00  -0.13180E+02   0.00000E+00   0.00000E+00   0.27447E+01   0.40355E+01   0.00000E+00  -0.11447E-02  -0.13184E+02  -0.11053E+02   0.20682E+01  -0.52738E+02  -0.43975E+01   0.14781E-01   0.00000E+00   0.39525-322       0.85      59.05     0.0000  0.00   0.25593-320   0.34456-319     1.2012     3.3792     4.0011     4.0050     4.0355
   2023      2     15   12.00     40560.00  -0.12104E+02   0.00000E+00   0.00000E+00   0.27393E+01   0.40338E+01   0.00000E+00  -0.86301E-03  -0.12104E+02  -0.26914E+02   0.17351E+02  -0.52159E+02  -0.43541E+01   0.15191E-01   0.00000E+00   0.39525-322       0.85      57.86     0.0000  0.00   0.25593-320   0.34456-319     1.1963     3.3632     4.0057     4.0090     4.0338
   2023      2     16   12.00     40584.00  -0.68826E+01   0.00000E+00   0.00000E+00   0.27338E+01   0.40336E+01   0.00000E+00  -0.46876E-03  -0.68826E+01  -0.16724E+02   0.61229E+01  -0.51121E+02  -0.43206E+01   0.11703E-01   0.00000E+00   0.39525-322       0.85      57.16     0.0000  0.00   0.25593-320   0.34456-319     1.1907     3.3507     4.0069     4.0100     4.0336
   2023      2     17   12.00     40608.00  -0.14393E+01   0.00000E+00   0.00000E+00   0.27280E+01   0.40333E+01   0.00000E+00  -0.47121E-04  -0.14389E+01  -0.79416E+01  -0.54082E+01  -0.48373E+02  -0.43050E+01   0.15369E-01   0.00000E+00   0.39525-322       0.85      57.82     0.0000  0.00   0.25593-320   0.34456-319     1.1845     3.3397     4.0066     4.0098     4.0333
   2023      2     18   12.00     40632.00   0.54644E-01   0.00000E+00   0.00000E+00   0.27222E+01   0.40327E+01   0.00000E+00   0.84626E-05   0.54610E-01  -0.12354E+02  -0.18812E+01  -0.47487E+02  -0.42883E+01   0.14743E-01   0.00000E+00   0.39525-322       0.85      57.61     0.0000  0.00   0.25593-320   0.34456-319     1.1781     3.3295     4.0057     4.0089     4.0327
   2023      2     19   12.00     40656.00   0.23218E+00   0.00000E+00   0.00000E+00   0.27165E+01   0.40321E+01   0.00000E+00   0.99225E-05   0.23214E+00  -0.11489E+02   0.32808E+01  -0.53514E+02  -0.42679E+01   0.12564E-01   0.00000E+00   0.39525-322       0.85      51.86     0.0000  0.00   0.25593-320   0.34456-319     1.1718     3.3200     4.0042     4.0076     4.0321
   2023      2     20   12.00     40680.00   0.67136E+00   0.00000E+00   0.00000E+00   0.27094E+01   0.40315E+01   0.00000E+00   0.99248E-05   0.67125E+00  -0.18698E+02   0.10874E+02  -0.53898E+02  -0.42497E+01   0.16571E-01   0.00000E+00   0.39525-322       0.85      53.85     0.0000  0.00   0.25593-320   0.34456-319     1.1633     3.3092     4.0023     4.0059     4.0315
   2023      2     21   12.00     40704.00   0.72845E+00   0.00000E+00   0.00000E+00   0.26958E+01   0.40308E+01   0.00000E+00   0.99194E-05   0.72827E+00  -0.25902E+02   0.93156E+01  -0.45136E+02  -0.42220E+01   0.16875E-01   0.00000E+00   0.39525-322       0.85      62.93     0.0000  0.00   0.25593-320   0.34456-319     1.1449     3.2909     3.9993     4.0033     4.0308
   2023      2     22   12.00     40728.00   0.15781E+00   0.00000E+00   0.00000E+00   0.26828E+01   0.40310E+01   0.00000E+00   0.99121E-05   0.15781E+00  -0.24095E+02   0.18315E+01  -0.39459E+02  -0.41622E+01   0.13395E-01   0.00000E+00   0.39525-322       0.85      71.17     0.0000  0.00   0.25593-320   0.34456-319     1.1282     3.2731     3.9955     4.0003     4.0310
   2023      2     23   12.00     40752.00  -0.67642E+00   0.00000E+00   0.00000E+00   0.26725E+01   0.40337E+01   0.00000E+00   0.99021E-05  -0.67624E+00  -0.16184E+02  -0.33851E+01  -0.42153E+02  -0.40400E+01   0.10846E-01   0.00000E+00   0.39525-322       0.85      72.95     0.0000  0.00   0.25593-320   0.34456-319     1.1162     3.2571     3.9925     3.9985     4.0337
   2023      2     24   12.00     40776.00  -0.31579E+01   0.00000E+00   0.00000E+00   0.26646E+01   0.40347E+01   0.00000E+00   0.98886E-05  -0.31579E+01  -0.92649E+01  -0.58431E+01  -0.46614E+02  -0.41542E+01   0.73515E-02   0.00000E+00   0.39525-322       0.85      85.94     0.0000  0.00   0.25593-320   0.34456-319     1.1090     3.2329     4.0005     4.0045     4.0347
   2023      2     25   12.00     40800.00  -0.71238E+01   0.00000E+00   0.00000E+00   0.26579E+01   0.40329E+01   0.00000E+00   0.98616E-05  -0.71238E+01  -0.14361E+02  -0.22642E+01  -0.45097E+02  -0.41136E+01   0.61167E-02   0.00000E+00   0.39525-322       0.85     107.61     0.0000  0.00   0.25593-320   0.34456-319     1.1036     3.2146     4.0037     4.0071     4.0329
   2023      2     26   12.00     40824.00  -0.87487E+01   0.00000E+00   0.00000E+00   0.26512E+01   0.40324E+01   0.00000E+00   0.98031E-05  -0.87487E+01  -0.22660E+02  -0.26352E+01  -0.36427E+02  -0.40870E+01   0.67361E-02   0.00000E+00   0.39525-322       0.85     109.38     0.0000  0.00   0.25593-320   0.34456-319     1.0981     3.1996     4.0038     4.0072     4.0324
   2023      2     27   12.00     40848.00  -0.53546E+01   0.00000E+00   0.00000E+00   0.26450E+01   0.40318E+01   0.00000E+00   0.96490E-05  -0.53546E+01  -0.18816E+02  -0.25415E+01  -0.40365E+02  -0.40689E+01   0.10867E-01   0.00000E+00   0.39525-322       0.85      91.85     0.0000  0.00   0.25593-320   0.34456-319     1.0928     3.1866     4.0027     4.0062     4.0318
   2023      2     28   12.00     40872.00  -0.22306E+01   0.00000E+00   0.00000E+00   0.26393E+01   0.40313E+01   0.00000E+00   0.90060E-05  -0.22303E+01  -0.89993E+01  -0.25664E+01  -0.50157E+02  -0.40475E+01   0.12013E-01   0.00000E+00   0.39525-322       0.85      81.49     0.0000  0.00   0.25593-320   0.34456-319     1.0883     3.1753     4.0010     4.0047     4.0313
   2023      3      1   12.00     40896.00  -0.32083E+01   0.00000E+00   0.00000E+00   0.26339E+01   0.40310E+01   0.00000E+00   0.98999E-05  -0.32083E+01  -0.50053E+01  -0.78400E+01  -0.48877E+02  -0.40205E+01   0.12216E-01   0.00000E+00   0.39525-322       0.85      86.73     0.0000  0.00   0.25593-320   0.34456-319     1.0839     3.1650     3.9989     4.0029     4.0310
   2023      3      2   12.00     40920.00  -0.72763E+01   0.00000E+00   0.00000E+00   0.26283E+01   0.40311E+01   0.00000E+00   0.98391E-05  -0.72749E+01  -0.15943E+02  -0.41310E+01  -0.41649E+02  -0.39838E+01   0.71504E-02   0.00000E+00   0.39525-322       0.85      89.75     0.0000  0.00   0.25593-320   0.34456-319     1.0791     3.1549     3.9964     4.0010     4.0311
   2023      3      3   12.00     40944.00  -0.73673E+01   0.00000E+00   0.00000E+00   0.26231E+01   0.40320E+01   0.00000E+00  -0.81136E-05  -0.73673E+01  -0.24239E+02   0.94015E+00  -0.38423E+02  -0.39290E+01   0.11256E-01   0.00000E+00   0.39525-322       0.85      89.15     0.0000  0.00   0.25593-320   0.34456-319     1.0750     3.1458     3.9937     3.9991     4.0320
   2023      3      4   12.00     40968.00  -0.34517E+01   0.00000E+00   0.00000E+00   0.26184E+01   0.40345E+01   0.00000E+00  -0.38408E-05  -0.34517E+01  -0.90404E+01  -0.41897E+01  -0.48492E+02  -0.38343E+01   0.13659E-01   0.00000E+00   0.39525-322       0.85      88.67     0.0000  0.00   0.25593-320   0.34456-319     1.0715     3.1360     3.9921     3.9984     4.0345
   2023      3      5   12.00     40992.00  -0.87986E+00   0.00000E+00   0.00000E+00   0.26126E+01   0.40346E+01   0.00000E+00   0.87229E-05  -0.87986E+00  -0.20378E+01   0.28290E+01  -0.62514E+02  -0.39522E+01   0.81941E-02   0.00000E+00   0.39525-322       0.85      84.51     0.0000  0.00   0.25593-320   0.34456-319     1.0671     3.1144     4.0005     4.0045     4.0346
