   2008      5      4   12.00     66528.00  -0.92166E+00   0.00000E+00  -0.83409E-09  -0.10156E-03  -0.83409E-09   0.00000E+00   0.96454E-05  -0.92166E+00  -0.22794E+02  -0.14629E+01  -0.27581E+02   0.29519E-02   0.51270E-02   0.00000E+00   0.49407-323       0.85     206.61     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5      5   12.00     66552.00  -0.84836E+00   0.00000E+00  -0.82803E-09  -0.10207E-03  -0.82803E-09   0.00000E+00   0.96498E-05  -0.84836E+00  -0.22849E+02  -0.14648E+01  -0.27523E+02   0.35542E-02   0.59503E-02   0.00000E+00   0.49407-323       0.85     201.93     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5      6   12.00     66576.00  -0.89901E+00   0.00000E+00  -0.82575E-09  -0.10136E-03  -0.82575E-09   0.00000E+00   0.96174E-05  -0.89901E+00  -0.21367E+02  -0.27003E+01  -0.27770E+02   0.42991E-02   0.65919E-02   0.00000E+00   0.49407-323       0.85     197.87     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5      7   12.00     66600.00  -0.93180E+00   0.00000E+00  -0.82550E-09  -0.10077E-03  -0.82550E-09   0.00000E+00   0.95886E-05  -0.93180E+00  -0.20672E+02  -0.38420E+01  -0.27323E+02   0.60467E-02   0.71794E-02   0.00000E+00   0.49407-323       0.85     199.33     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5      8   12.00     66624.00  -0.10090E+01   0.00000E+00  -0.82515E-09  -0.10895E-03  -0.82515E-09   0.00000E+00   0.95445E-05  -0.10090E+01  -0.21818E+02  -0.27675E+01  -0.27251E+02   0.60594E-02   0.76067E-02   0.00000E+00   0.49407-323       0.85     204.71     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5      9   12.00     66648.00  -0.10606E+01   0.00000E+00  -0.82299E-09  -0.10662E-03  -0.82299E-09   0.00000E+00   0.95042E-05  -0.10606E+01  -0.22475E+02  -0.87240E+00  -0.28490E+02   0.49729E-02   0.67660E-02   0.00000E+00   0.49407-323       0.85     210.28     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5     10   12.00     66672.00  -0.85181E+00   0.00000E+00  -0.81409E-09  -0.10174E-03  -0.81409E-09   0.00000E+00   0.95591E-05  -0.85181E+00  -0.24415E+02   0.18597E+01  -0.29282E+02   0.42777E-02   0.65312E-02   0.00000E+00   0.49407-323       0.85     215.33     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5     11   12.00     66696.00  -0.46592E+00   0.00000E+00  -0.79491E-09  -0.10207E-03  -0.79491E-09   0.00000E+00   0.96952E-05  -0.46592E+00  -0.26097E+02   0.37635E+01  -0.29504E+02   0.46941E-02   0.59846E-02   0.00000E+00   0.49407-323       0.85     220.46     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5     12   12.00     66720.00   0.55274E-01   0.00000E+00  -0.76603E-09  -0.98951E-04  -0.76603E-09   0.00000E+00   0.99412E-05   0.55274E-01  -0.30109E+02   0.59737E+01  -0.27701E+02   0.53319E-02   0.59665E-02   0.00000E+00   0.49407-323       0.85     228.06     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5     13   12.00     66744.00   0.55847E+00   0.00000E+00  -0.73250E-09  -0.10106E-03  -0.73250E-09   0.00000E+00   0.10299E-04   0.55847E+00  -0.34360E+02   0.62337E+01  -0.23710E+02   0.62695E-02   0.59580E-02   0.00000E+00   0.49407-323       0.85     238.35     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5     14   12.00     66768.00   0.93612E+00   0.00000E+00  -0.70316E-09  -0.10679E-03  -0.70316E-09   0.00000E+00   0.10857E-04   0.93612E+00  -0.39332E+02   0.67867E+01  -0.19292E+02   0.75480E-02   0.60790E-02   0.00000E+00   0.49407-323       0.85     251.41     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5     15   12.00     66792.00   0.99335E+00   0.00000E+00  -0.68329E-09  -0.10957E-03  -0.68329E-09   0.00000E+00   0.11947E-04   0.99335E+00  -0.40385E+02   0.49332E+01  -0.16385E+02   0.63475E-02   0.52059E-02   0.00000E+00   0.49407-323       0.85     267.45     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5     16   12.00     66816.00   0.11205E+01   0.00000E+00  -0.66701E-09  -0.10133E-03  -0.66701E-09   0.00000E+00   0.16610E-04   0.11205E+01  -0.43117E+02   0.40717E+01  -0.12792E+02   0.38739E-02   0.47376E-02   0.00000E+00   0.49407-323       0.85     285.24     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2008      5     17   12.00     66840.00   0.12917E+01   0.00000E+00  -0.65121E-09  -0.10069E-03   0.20303E-04   0.00000E+00   0.40680E-04   0.12917E+01  -0.45387E+02   0.36906E+01  -0.10140E+02  -0.18796E-02   0.43811E-02   0.00000E+00   0.49407-323       0.85     299.45     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2008      5     18   12.00     66864.00   0.11307E+01   0.00000E+00  -0.65629E-09  -0.97398E-04   0.64611E-03   0.00000E+00   0.16543E-03   0.11307E+01  -0.38141E+02   0.19782E+00  -0.13894E+02  -0.30722E-01   0.33900E-02   0.00000E+00   0.49407-323       0.85     305.00     0.0000  0.00  -0.33596-320  -0.49802-319    -0.0000     0.0000    -0.0000    -0.0000     0.0006
   2008      5     19   12.00     66888.00  -0.22487E+01   0.00000E+00  -0.74126E-09  -0.98516E-04   0.24954E-02   0.00000E+00   0.33824E-03  -0.22487E+01  -0.17870E+00  -0.53755E-01  -0.51605E+02  -0.79715E-01   0.13057E-03   0.00000E+00  -0.49407-323       0.85     306.20     0.0000  0.00  -0.32460-320  -0.37183-319    -0.0000     0.0000     0.0000    -0.0000     0.0025
   2008      5     20   12.00     66912.00  -0.18925E+01   0.00000E+00  -0.72742E-09  -0.79858E-04   0.65910E-02   0.00000E+00   0.68652E-03  -0.18925E+01  -0.18353E+00  -0.60244E-01  -0.51593E+02  -0.13164E+00   0.12624E-03   0.00000E+00   0.00000E+00       0.85     309.07     0.0000  0.00  -0.25197-320  -0.22673-319     0.0000     0.0000     0.0000     0.0000     0.0066
   2008      5     21   12.00     66936.00  -0.22406E+01   0.00000E+00  -0.80190E-09   0.14342E-02   0.31200E-02   0.00000E+00  -0.16687E+00  -0.22406E+01  -0.19847E+00  -0.72728E-01  -0.51566E+02  -0.74053E+00   0.12598E-03   0.00000E+00  -0.49407-323       0.85     310.13     0.0000  0.00  -0.15217-320  -0.30346-319     0.0027     0.0014     0.0006     0.0000     0.0020
   2008      5     22   12.00     66960.00  -0.15434E+01   0.00000E+00  -0.80089E-09   0.10543E-02   0.25059E-02   0.00000E+00  -0.14267E+00  -0.15434E+01  -0.19663E+00  -0.72857E-01  -0.51568E+02  -0.61058E+00   0.12615E-03   0.00000E+00  -0.49407-323       0.85     308.12     0.0000  0.00  -0.10919-320  -0.21773-319     0.0021     0.0010     0.0003     0.0000     0.0019
   2008      5     23   12.00     66984.00  -0.11060E+01   0.00000E+00  -0.79992E-09   0.88323E-03   0.22777E-02   0.00000E+00  -0.86600E-01  -0.11060E+01  -0.19712E+00  -0.75847E-01  -0.51564E+02  -0.54935E+00   0.12091E-03   0.00000E+00  -0.49407-323       0.85     304.90     0.0000  0.00  -0.72628-321  -0.14422-319     0.0019     0.0008     0.0002     0.0000     0.0020
   2008      5     24   12.00     67008.00  -0.94243E+00   0.00000E+00  -0.79900E-09   0.68591E-03   0.24946E-02   0.00000E+00  -0.74462E-01  -0.94243E+00  -0.20022E+00  -0.80115E-01  -0.51557E+02  -0.53053E+00   0.12296E-03   0.00000E+00  -0.49407-323       0.85     306.67     0.0000  0.00   0.00000E+00   0.00000E+00     0.0016     0.0006     0.0001     0.0000     0.0025
   2008      5     25   12.00     67032.00  -0.69756E+00   0.00000E+00  -0.79815E-09   0.38828E-03   0.26802E-02   0.00000E+00  -0.44030E-01  -0.69756E+00  -0.20057E+00  -0.83477E-01  -0.51553E+02  -0.44787E+00   0.11917E-03   0.00000E+00  -0.49407-323       0.85     307.60     0.0000  0.00   0.00000E+00   0.00000E+00     0.0011     0.0003     0.0000     0.0000     0.0027
   2008      5     26   12.00     67056.00  -0.25933E+00   0.00000E+00  -0.79727E-09   0.35764E-03   0.28524E-02   0.00000E+00   0.70466E-03  -0.25933E+00  -0.19631E+00  -0.88533E-01  -0.51552E+02  -0.43055E+00   0.11448E-03   0.00000E+00  -0.49407-323       0.85     305.54     0.0000  0.00   0.00000E+00   0.00000E+00     0.0010     0.0002     0.0000     0.0000     0.0029
   2008      5     27   12.00     67080.00   0.14383E+00   0.00000E+00  -0.79150E-09   0.83007E-03   0.21996E-02   0.00000E+00   0.28708E-02   0.14383E+00  -0.18987E+00  -0.96888E-01  -0.51550E+02  -0.56904E+00   0.91599E-04   0.00000E+00  -0.49407-323       0.85     302.97     0.0000  0.00   0.00000E+00   0.00000E+00     0.0018     0.0008     0.0002     0.0000     0.0021
   2008      5     28   12.00     67104.00   0.20293E-01   0.00000E+00  -0.76425E-09   0.36056E+00   0.37557E+00   0.00000E+00   0.20293E-01   0.12862E+00  -0.18827E+00  -0.11096E+00  -0.51538E+02   0.23209E+01   0.58189E-04   0.00000E+00   0.00000E+00       0.40     301.92     0.0000  0.00   0.00000E+00   0.00000E+00     0.3626     0.3720     0.3696     0.3667     0.3628
   2008      5     29   12.00     67128.00   0.20830E-01   0.00000E+00  -0.73285E-09   0.71575E+00   0.74542E+00   0.00000E+00   0.20830E-01   0.12862E+00  -0.18361E+00  -0.12286E+00  -0.51531E+02   0.16979E+01   0.33505E-04   0.00000E+00   0.00000E+00       0.40     299.35     0.0000  0.00   0.00000E+00   0.00000E+00     0.7120     0.7417     0.7388     0.7346     0.7311
   2008      5     30   12.00     67152.00   0.20065E-01   0.00000E+00  -0.71263E-09   0.91112E+00   0.94588E+00   0.00000E+00   0.20065E-01   0.12862E+00  -0.17936E+00  -0.12953E+00  -0.51528E+02   0.10707E+01   0.50807E-04   0.00000E+00   0.00000E+00       0.40     293.24     0.0000  0.00   0.00000E+00   0.00000E+00     0.9093     0.9421     0.9391     0.9347     0.9317
   2008      5     31   12.00     67176.00   0.19290E-01   0.00000E+00  -0.66986E-09   0.13304E+01   0.13724E+01   0.00000E+00   0.19290E-01   0.12862E+00  -0.17701E+00  -0.12903E+00  -0.51531E+02   0.64032E+01   0.41553E-04   0.50498E-10   0.17422E-11       0.40     288.33     0.0000  0.00   0.12777E-06  -0.15231E-04     1.3369     1.3690     1.3667     1.3637     1.3546
   2008      6      1   12.00     67200.00   0.17240E-01   0.00000E+00  -0.61354E-09   0.19085E+01   0.19655E+01   0.00000E+00   0.17240E-01   0.12862E+00  -0.17536E+00  -0.12239E+00  -0.51539E+02   0.90912E+01   0.62466E-04   0.94879E-09   0.66194E-10       0.40     287.46     0.0000  0.00   0.93714E-05  -0.21192E-03     1.9205     1.9619     1.9594     1.9560     1.9426
   2008      6      2   12.00     67224.00   0.12257E-01   0.00000E+00  -0.53627E-09   0.25244E+01   0.26000E+01   0.00000E+00   0.12257E-01   0.12862E+00  -0.17577E+00  -0.11695E+00  -0.51544E+02   0.11519E+02   0.86463E-04   0.18703E-08   0.42503E-09       0.40     288.29     0.0000  0.00   0.37362E-04  -0.26485E-03     2.5378     2.5962     2.5933     2.5896     2.5707
   2008      6      3   12.00     67248.00  -0.29632E-02   0.00000E+00  -0.43998E-09   0.31042E+01   0.31995E+01   0.00000E+00  -0.29632E-02   0.12862E+00  -0.17619E+00  -0.11248E+00  -0.51548E+02   0.12376E+02   0.97125E-04   0.39783E-08   0.13468E-08       0.40     287.11     0.0000  0.00   0.54247E-04  -0.22535E-02     3.1161     3.1952     3.1915     3.1866     3.1621
   2008      6      4   12.00     67272.00   0.51985E+01   0.00000E+00   0.51985E+01   0.39987E+01   0.51985E+01   0.00000E+00   0.00000E+00   0.12862E+00  -0.99761E-01  -0.31287E-01  -0.28202E+02   0.15461E+02   0.11180E-03   0.22812E-08   0.22844E-08       0.05     279.64     0.0000  0.00   0.13537E-03  -0.91235E-03     4.0229     3.9631     3.9459     3.9282     3.8572
   2008      6      5   12.00     67296.00   0.10240E+02   0.00000E+00   0.10240E+02   0.56816E+01   0.10240E+02   0.00000E+00   0.00000E+00   0.12862E+00  -0.52758E+01   0.99458E+01  -0.58159E+02   0.43624E+01   0.19536E-02   0.75142E-16   0.81633E-04       0.05     269.22     0.0000  0.00   0.43462E-01  -0.57337E-01     8.4937     4.4413     3.9751     3.9515     3.9030
   2008      6      6   12.00     67320.00   0.12311E+02   0.00000E+00   0.12311E+02   0.68192E+01   0.12313E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.20061E+00   0.21330E+02  -0.85329E+02   0.31522E+01   0.22078E-02   0.89481E-14   0.11754E-03       0.05     258.45     0.0000  0.00   0.58118E-01   0.19533E+00    11.1737     4.9039     3.9743     3.9553     3.9188
   2008      6      7   12.00     67344.00   0.13420E+02   0.00000E+00   0.13420E+02   0.76304E+01   0.13433E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.31357E+01   0.25986E+02  -0.98872E+02   0.20521E+01   0.21241E-02   0.25772E-13   0.97927E-04       0.05     255.89     0.0000  0.00   0.55150E-01   0.54315E-01    12.7901     5.4655     3.9455     3.9326     3.9108
   2008      6      8   12.00     67368.00   0.14437E+02   0.00000E+00   0.14437E+02   0.83428E+01   0.14462E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.47975E+01   0.27462E+02  -0.10851E+03   0.13134E+01   0.18537E-02   0.89415E-14   0.59489E-04       0.05     258.88     0.0000  0.00   0.42003E-01   0.12653E+00    14.0573     6.0299     3.9730     3.9556     3.9337
   2008      6      9   12.00     67392.00   0.15132E+02   0.00000E+00   0.15132E+02   0.89586E+01   0.15170E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.75574E+01   0.37488E+02  -0.12511E+03   0.51611E+00   0.22112E-02   0.37063E-13   0.10899E-03       0.05     258.89     0.0000  0.00   0.60851E-01   0.31952E+00    14.9853     6.7715     3.9436     3.9314     3.9194
   2008      6     10   12.00     67416.00   0.15385E+02   0.00000E+00   0.15385E+02   0.93944E+01   0.15437E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.10008E+02   0.45427E+02  -0.13563E+03   0.33165E+00   0.25394E-02   0.10901E-12   0.18885E-03       0.05     253.27     0.0000  0.00   0.83283E-01   0.61086E+00    15.3907     7.4463     3.9739     3.9565     3.9424
   2008      6     11   12.00     67440.00   0.15461E+02   0.00000E+00   0.15461E+02   0.97089E+01   0.15519E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.11991E+02   0.48902E+02  -0.14004E+03  -0.29395E+00   0.27021E-02   0.33761E-12   0.24197E-03       0.05     249.48     0.0000  0.00   0.95628E-01   0.87470E+00    15.5104     8.2945     3.9302     3.9192     3.9131
   2008      6     12   12.00     67464.00   0.15330E+02   0.00000E+00   0.15330E+02   0.99373E+01   0.15432E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.14681E+02   0.57276E+02  -0.14967E+03  -0.15271E+00   0.32035E-02   0.57076E-12   0.60866E-03       0.05     248.90     0.0000  0.00   0.13753E+00   0.10714E+01    15.4195     9.0690     3.9678     3.9527     3.9434
   2008      6     13   12.00     67488.00   0.15276E+02   0.00000E+00   0.15276E+02   0.10135E+02   0.15370E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.14600E+02   0.55984E+02  -0.14642E+03  -0.91376E+00   0.31503E-02   0.65084E-12   0.56995E-03       0.05     247.12     0.0000  0.00   0.13259E+00   0.12688E+01    15.3586     9.8790     3.9633     3.9150     3.9130
   2008      6     14   12.00     67512.00   0.15458E+02   0.00000E+00   0.15458E+02   0.10377E+02   0.15517E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.13628E+02   0.49191E+02  -0.13774E+03  -0.59041E+00   0.26942E-02   0.35745E-12   0.24666E-03       0.05     242.49     0.0000  0.00   0.90787E-01   0.13658E+01    15.5063    10.5203     4.0109     3.9457     3.9404
   2008      6     15   12.00     67536.00   0.15496E+02   0.00000E+00   0.15496E+02   0.10569E+02   0.15596E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.15865E+02   0.53586E+02  -0.14215E+03  -0.14537E+01   0.29352E-02   0.32687E-12   0.47307E-03       0.05     234.05     0.0000  0.00   0.99174E-01   0.19902E+01    15.5830    11.1109     4.0743     3.8875     3.8891
   2008      6     16   12.00     67560.00   0.15498E+02   0.00000E+00   0.15498E+02   0.10693E+02   0.15584E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.16242E+02   0.52576E+02  -0.13880E+03  -0.11129E+01   0.29220E-02   0.52728E-12   0.42043E-03       0.05     228.60     0.0000  0.00   0.96881E-01   0.20099E+01    15.5699    11.5863     4.1264     3.8897     3.8893
   2008      6     17   12.00     67584.00   0.15537E+02   0.00000E+00   0.15537E+02   0.10833E+02   0.15632E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.16590E+02   0.53167E+02  -0.13570E+03  -0.27867E+00   0.30150E-02   0.25190E-12   0.52543E-03       0.05     227.21     0.0000  0.00   0.10323E+00   0.21531E+01    15.6179    11.9695     4.2220     3.9464     3.9395
   2008      6     18   12.00     67608.00   0.15820E+02   0.00000E+00   0.15820E+02   0.11095E+02   0.15877E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.15412E+02   0.47826E+02  -0.12572E+03  -0.84953E+00   0.27061E-02   0.15775E-14   0.27205E-03       0.05     228.18     0.0000  0.00   0.79906E-01   0.18153E+01    15.8680    12.3722     4.4774     3.9655     3.9646
   2008      6     19   12.00     67632.00   0.16218E+02   0.00000E+00   0.16218E+02   0.11430E+02   0.16273E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.16321E+02   0.47949E+02  -0.12283E+03  -0.91330E+00   0.26983E-02   0.12937E-14   0.27182E-03       0.05     225.85     0.0000  0.00   0.79103E-01   0.17922E+01    16.2647    12.8201     4.7576     3.9634     3.9628
   2008      6     20   12.00     67656.00   0.16497E+02   0.00000E+00   0.16497E+02   0.11730E+02   0.16591E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.18841E+02   0.52206E+02  -0.12573E+03  -0.14402E+01   0.30560E-02   0.13210E-14   0.65545E-03       0.05     223.62     0.0000  0.00   0.10643E+00   0.22312E+01    16.5810    13.2649     5.0400     3.9254     3.9302
   2008      6     21   12.00     67680.00   0.16667E+02   0.00000E+00   0.16667E+02   0.11941E+02   0.16721E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.20984E+02   0.56614E+02  -0.12939E+03  -0.10398E+01   0.34245E-02   0.18378E-14   0.13251E-02       0.05     217.99     0.0000  0.00   0.13982E+00   0.27775E+01    16.7056    13.6792     5.2611     3.9487     3.9497
   2008      6     22   12.00     67704.00   0.16680E+02   0.00000E+00   0.16680E+02   0.12092E+02   0.16760E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.20195E+02   0.53786E+02  -0.12362E+03  -0.17782E+01   0.33880E-02   0.12702E-14   0.10839E-02       0.05     207.97     0.0000  0.00   0.12358E+00   0.31479E+01    16.7498    14.0369     5.4950     3.8919     3.8991
   2008      6     23   12.00     67728.00   0.16720E+02   0.00000E+00   0.16720E+02   0.12200E+02   0.16765E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.19916E+02   0.52833E+02  -0.12081E+03  -0.14422E+01   0.34149E-02   0.22174E-14   0.66855E-03       0.05     197.66     0.0000  0.00   0.96309E-01   0.37478E+01    16.7520    14.3202     5.6779     3.8688     3.8728
   2008      6     24   12.00     67752.00   0.16430E+02   0.00000E+00   0.16430E+02   0.12192E+02   0.16532E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.21580E+02   0.58369E+02  -0.12416E+03  -0.11788E+01   0.40493E-02   0.14520E-13   0.22381E-02       0.05     187.41     0.0000  0.00   0.10493E+00   0.58989E+01    16.5193    14.5995     5.8143     3.8583     3.8603
   2008      6     25   12.00     67776.00   0.15803E+02   0.00000E+00   0.15803E+02   0.12075E+02   0.15955E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.20919E+02   0.59036E+02  -0.11889E+03  -0.99583E+00   0.47041E-02   0.73496E-12   0.52441E-02       0.05     178.36     0.0000  0.00   0.13099E+00   0.86596E+01    15.9490    15.1117     5.9429     3.8493     3.8500
   2008      6     26   12.00     67800.00   0.15295E+02   0.00000E+00   0.15295E+02   0.11961E+02   0.15299E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.20018E+02   0.59822E+02  -0.11493E+03  -0.97818E+00   0.55091E-02   0.36889E-10   0.38008E-02       0.05     169.86     0.0000  0.00   0.14553E+00   0.10719E+02    15.2905    15.2734     6.5214     3.8323     3.8329
   2008      6     27   12.00     67824.00   0.14851E+02   0.00000E+00   0.14851E+02   0.11936E+02   0.14890E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.15296E+02   0.50887E+02  -0.98206E+02  -0.56544E+00   0.53087E-02   0.41221E-09   0.47739E-02       0.05     163.75     0.0000  0.00   0.14261E+00   0.99374E+01    14.8842    14.8780     7.4828     3.8251     3.8231
   2008      6     28   12.00     67848.00   0.14647E+02   0.00000E+00   0.14647E+02   0.11979E+02   0.14688E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.12366E+02   0.46343E+02  -0.87801E+02   0.90008E+00   0.53207E-02   0.70851E-09   0.53954E-02       0.05     157.71     0.0000  0.00   0.13795E+00   0.10292E+02    14.6850    14.6734     8.1579     3.9208     3.9062
   2008      6     29   12.00     67872.00   0.14764E+02   0.00000E+00   0.14764E+02   0.12128E+02   0.14800E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.92874E+01   0.38288E+02  -0.75588E+02  -0.40698E+00   0.45244E-02   0.29124E-10   0.38943E-02       0.05     158.73     0.0000  0.00   0.92748E-01   0.79145E+01    14.7973    14.7836     8.5150     3.8698     3.8662
   2008      6     30   12.00     67896.00   0.15332E+02   0.00000E+00   0.15332E+02   0.12413E+02   0.15346E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.73044E+01   0.31023E+02  -0.69114E+02   0.22572E+00   0.33112E-02   0.17111E-14   0.10894E-02       0.05     165.57     0.0000  0.00   0.48119E-01   0.40733E+01    15.3433    15.1827     8.3321     3.9432     3.9319
   2008      7      1   12.00     67920.00   0.16234E+02   0.00000E+00   0.16234E+02   0.12816E+02   0.16248E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.67295E+01   0.25843E+02  -0.69552E+02  -0.17515E+01   0.23404E-02   0.20659E-17   0.20006E-03       0.05     176.67     0.0000  0.00   0.20916E-01   0.18504E+01    16.2452    15.4425     8.2365     3.8381     3.8440
   2008      7      2   12.00     67944.00   0.17226E+02   0.00000E+00   0.17226E+02   0.13259E+02   0.17243E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.72825E+01   0.24792E+02  -0.75021E+02  -0.15344E+01   0.18538E-02   0.21302E-18   0.72444E-04       0.05     182.66     0.0000  0.00   0.58025E-02   0.11452E+01    17.2389    15.6748     8.1542     3.8318     3.8359
   2008      7      3   12.00     67968.00   0.17968E+02   0.00000E+00   0.17968E+02   0.13618E+02   0.18003E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.94015E+01   0.29896E+02  -0.84986E+02  -0.14419E+01   0.15272E-02   0.19043E-18   0.35536E-04       0.05     181.03     0.0000  0.00   0.70532E-03   0.80105E+00    17.9982    15.9197     8.0831     3.8368     3.8402
   2008      7      4   12.00     67992.00   0.18412E+02   0.00000E+00   0.18412E+02   0.13856E+02   0.18460E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.10698E+02   0.32634E+02  -0.90969E+02  -0.14479E+01   0.34549E-03   0.77476E-19   0.11384E-06       0.05     178.28     0.0000  0.00  -0.58188E-03   0.45716E-01    18.4569    16.1478     8.0176     3.8349     3.8384
   2008      7      5   12.00     68016.00   0.18700E+02   0.00000E+00   0.18700E+02   0.14023E+02   0.18748E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.11553E+02   0.34863E+02  -0.97584E+02  -0.15800E+01   0.95252E-03   0.31088E-18   0.52720E-05       0.05     182.43     0.0000  0.00   0.50810E-02  -0.28675E+00    18.7435    16.3584     7.9667     3.8322     3.8366
   2008      7      6   12.00     68040.00   0.18885E+02   0.00000E+00   0.18885E+02   0.14149E+02   0.18938E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.12255E+02   0.37051E+02  -0.10427E+03  -0.16970E+01   0.16076E-02   0.17834E-17   0.37444E-04       0.05     186.20     0.0000  0.00   0.13000E-01  -0.82769E+00    18.9295    16.5581     7.9391     3.8324     3.8376
   2008      7      7   12.00     68064.00   0.18951E+02   0.00000E+00   0.18951E+02   0.14219E+02   0.19005E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.12880E+02   0.37849E+02  -0.10800E+03  -0.17334E+01   0.18547E-02   0.57325E-17   0.64661E-04       0.05     184.41     0.0000  0.00   0.47262E-02  -0.12098E+01    18.9954    16.7280     7.9265     3.8302     3.8356
   2008      7      8   12.00     68088.00   0.18895E+02   0.00000E+00   0.18895E+02   0.14227E+02   0.18954E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.13680E+02   0.38858E+02  -0.11116E+03  -0.17604E+01   0.17589E-02   0.99121E-17   0.53276E-04       0.05     181.87     0.0000  0.00   0.25347E-02  -0.11174E+01    18.9446    16.8449     7.9189     3.8240     3.8296
   2008      7      9   12.00     68112.00   0.18767E+02   0.00000E+00   0.18767E+02   0.14189E+02   0.18828E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.14500E+02   0.39861E+02  -0.11418E+03  -0.18212E+01   0.16812E-02   0.17080E-16   0.45369E-04       0.05     182.59     0.0000  0.00  -0.79121E-02  -0.10344E+01    18.8191    16.9117     7.9171     3.8184     3.8243
   2008      7     10   12.00     68136.00   0.18614E+02   0.00000E+00   0.18614E+02   0.14135E+02   0.18678E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.15047E+02   0.41066E+02  -0.11791E+03  -0.19109E+01   0.13666E-02   0.17375E-16   0.20812E-04       0.05     186.42     0.0000  0.00  -0.93940E-02  -0.68700E+00    18.6698    16.9436     7.9278     3.8172     3.8237
   2008      7     11   12.00     68160.00   0.18437E+02   0.00000E+00   0.18437E+02   0.14067E+02   0.18503E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.15562E+02   0.42080E+02  -0.12186E+03  -0.19765E+01   0.15363E-02   0.28753E-16   0.31921E-04       0.05     189.21     0.0000  0.00  -0.10079E-01  -0.86329E+00    18.4943    16.9496     7.9515     3.8196     3.8266
   2008      7     12   12.00     68184.00   0.18227E+02   0.00000E+00   0.18227E+02   0.13978E+02   0.18295E+02   0.00000E+00   0.00000E+00   0.12862E+00   0.16239E+02   0.42489E+02  -0.12414E+03  -0.20060E+01   0.14162E-02   0.43061E-16   0.23130E-04       0.05     189.76     0.0000  0.00  -0.12790E-01  -0.71467E+00    18.2861    16.9237     7.9821     3.8227     3.8299
