   2007      8     13   12.00     60168.00   0.11686E+02   0.00000E+00   0.11686E+02   0.11154E+02   0.11705E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.77592E+01   0.21913E+02  -0.72736E+02  -0.18608E+02   0.27424E-02   0.63246E-24   0.20788E-03       0.06     154.60     0.0000  0.00  -0.20699E-01   0.43834E+00    11.7036    11.6975    10.3874     5.8347     3.7790
   2007      8     14   12.00     60192.00   0.12007E+02   0.00000E+00   0.12007E+02   0.11318E+02   0.12030E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.76377E+01   0.21045E+02  -0.70498E+02  -0.20047E+02   0.25974E-02   0.48396E-25   0.18830E-03       0.06     149.10     0.0000  0.00  -0.19320E-01   0.36872E+00    12.0283    11.9905    10.0795     5.5537     3.7728
   2007      8     15   12.00     60216.00   0.12499E+02   0.00000E+00   0.12499E+02   0.11547E+02   0.12527E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.56371E+01   0.14431E+02  -0.60263E+02  -0.21055E+02   0.13275E-02   0.38524E-29   0.18075E-04       0.06     139.63     0.0000  0.00  -0.55084E-02   0.88518E-01    12.5245    12.1935     9.7601     5.2639     3.6726
   2007      8     16   12.00     60240.00   0.12848E+02   0.00000E+00   0.12848E+02   0.11670E+02   0.12878E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.59073E+01   0.14184E+02  -0.57403E+02  -0.22487E+02   0.48763E-03   0.36662E-30   0.43321E-06       0.06     128.18     0.0000  0.00  -0.67904E-03  -0.15330E-01    12.8770    12.2801     9.4311     4.9474     3.4798
   2007      8     17   12.00     60264.00   0.13022E+02   0.00000E+00   0.13022E+02   0.11676E+02   0.13054E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.58349E+01   0.13669E+02  -0.54187E+02  -0.22830E+02   0.52719E-03   0.37862E-30   0.68962E-06       0.06     118.78     0.0000  0.00  -0.29604E-03  -0.26753E-01    13.0527    12.2677     9.1008     4.6239     3.2523
   2007      8     18   12.00     60288.00   0.13115E+02   0.00000E+00   0.13115E+02   0.11622E+02   0.13147E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.54607E+01   0.13123E+02  -0.50245E+02  -0.23475E+02   0.68352E-03   0.25706E-30   0.19892E-05       0.06     111.15     0.0000  0.00  -0.11365E-03  -0.46635E-01    13.1453    12.1816     8.7741     4.3021     3.0180
   2007      8     19   12.00     60312.00   0.13178E+02   0.00000E+00   0.13178E+02   0.11538E+02   0.13206E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.52220E+01   0.12000E+02  -0.46014E+02  -0.23517E+02   0.88805E-03   0.13336E-30   0.43341E-05       0.06     103.76     0.0000  0.00   0.23195E-02  -0.43448E-01    13.2029    12.0452     8.4501     3.9964     2.7724
   2007      8     20   12.00     60336.00   0.13168E+02   0.00000E+00   0.13168E+02   0.11402E+02   0.13191E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.50406E+01   0.11841E+02  -0.42543E+02  -0.23675E+02   0.12630E-02   0.25627E-30   0.14492E-04       0.06      94.78     0.0000  0.00   0.57464E-02  -0.24106E-01    13.1864    11.8601     8.1165     3.6824     2.5169
   2007      8     21   12.00     60360.00   0.13055E+02   0.00000E+00   0.13055E+02   0.11227E+02   0.13070E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.58497E+01   0.13596E+02  -0.43932E+02  -0.23522E+02   0.20890E-02   0.73170E-29   0.81201E-04       0.06      92.74     0.0000  0.00   0.15883E-01  -0.63748E-01    13.0686    11.6862     7.7937     3.4007     2.2896
   2007      8     22   12.00     60384.00   0.12788E+02   0.00000E+00   0.12788E+02   0.11025E+02   0.12799E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.60727E+01   0.15276E+02  -0.45614E+02  -0.23604E+02   0.26278E-02   0.14263E-27   0.18139E-03       0.06      96.81     0.0000  0.00   0.25063E-01  -0.11891E+00    12.7983    11.6335     7.5346     3.1830     2.1320
   2007      8     23   12.00     60408.00   0.12610E+02   0.00000E+00   0.12610E+02   0.10904E+02   0.12624E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.54382E+01   0.14937E+02  -0.45217E+02  -0.23438E+02   0.28200E-02   0.48180E-27   0.29648E-03       0.06     101.64     0.0000  0.00   0.29230E-01  -0.11147E+00    12.6229    11.6609     7.3723     3.0424     2.0329
   2007      8     24   12.00     60432.00   0.12519E+02   0.00000E+00   0.12519E+02   0.10841E+02   0.12530E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.50092E+01   0.14264E+02  -0.43760E+02  -0.23029E+02   0.29153E-02   0.10955E-26   0.34821E-03       0.06     101.15     0.0000  0.00   0.31623E-01  -0.70261E-01    12.5296    11.6979     7.2824     2.9262     1.9470
   2007      8     25   12.00     60456.00   0.12410E+02   0.00000E+00   0.12410E+02   0.10776E+02   0.12416E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.49047E+01   0.14305E+02  -0.42627E+02  -0.22901E+02   0.31505E-02   0.41840E-26   0.34093E-03       0.06      98.39     0.0000  0.00   0.36861E-01   0.79186E-01    12.4145    11.7536     7.2214     2.8112     1.8407
   2007      8     26   12.00     60480.00   0.12343E+02   0.00000E+00   0.12343E+02   0.10712E+02   0.12350E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.45673E+01   0.12621E+02  -0.41338E+02  -0.22679E+02   0.28000E-02   0.12695E-26   0.23844E-03       0.06      97.13     0.0000  0.00   0.28611E-01   0.13880E+00    12.3495    11.6796     7.1807     2.7093     1.7363
   2007      8     27   12.00     60504.00   0.12169E+02   0.00000E+00   0.12169E+02   0.10587E+02   0.12176E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.53462E+01   0.14416E+02  -0.44134E+02  -0.22427E+02   0.31857E-02   0.43001E-26   0.28240E-03       0.06      94.81     0.0000  0.00   0.36268E-01   0.20358E+00    12.1756    11.6161     7.1117     2.6197     1.6321
   2007      8     28   12.00     60528.00   0.11909E+02   0.00000E+00   0.11909E+02   0.10406E+02   0.11918E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.54517E+01   0.13096E+02  -0.42833E+02  -0.22098E+02   0.31334E-02   0.11416E-25   0.34753E-03       0.06      91.51     0.0000  0.00   0.35633E-01   0.21648E+00    11.9170    11.4863     7.0527     2.5312     1.5224
   2007      8     29   12.00     60552.00   0.11668E+02   0.00000E+00   0.11668E+02   0.10215E+02   0.11683E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.54158E+01   0.12191E+02  -0.42486E+02  -0.21596E+02   0.27577E-02   0.47213E-26   0.28328E-03       0.07      90.52     0.0000  0.00   0.25866E-01   0.29288E+00    11.6822    11.2653     6.9916     2.4364     1.4324
   2007      8     30   12.00     60576.00   0.11278E+02   0.00000E+00   0.11278E+02   0.99454E+01   0.11289E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.71881E+01   0.15799E+02  -0.48841E+02  -0.21435E+02   0.34039E-02   0.70751E-25   0.48389E-03       0.07      90.87     0.0000  0.00   0.36634E-01   0.55683E+00    11.2887    11.0707     6.9286     2.3623     1.3547
   2007      8     31   12.00     60600.00   0.10823E+02   0.00000E+00   0.10823E+02   0.96338E+01   0.10846E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.65041E+01   0.14934E+02  -0.47194E+02  -0.21124E+02   0.32431E-02   0.11496E-24   0.58694E-03       0.07      89.24     0.0000  0.00   0.33108E-01   0.50251E+00    10.8453    10.7401     6.9285     2.2959     1.2778
   2007      9      1   12.00     60624.00   0.10530E+02   0.00000E+00   0.10530E+02   0.93705E+01   0.10543E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.49475E+01   0.11380E+02  -0.41541E+02  -0.20851E+02   0.26603E-02   0.21107E-25   0.21267E-03       0.07      85.03     0.0000  0.00   0.24316E-01   0.26017E+00    10.5421    10.3920     6.8216     2.2235     1.1820
   2007      9      2   12.00     60648.00   0.10393E+02   0.00000E+00   0.10393E+02   0.91755E+01   0.10406E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.39377E+01   0.89811E+01  -0.38521E+02  -0.20578E+02   0.21925E-02   0.58269E-27   0.10858E-03       0.07      83.76     0.0000  0.00   0.17560E-01   0.10314E+00    10.4057    10.0593     6.5978     2.1542     1.0907
   2007      9      3   12.00     60672.00   0.10375E+02   0.00000E+00   0.10375E+02   0.90420E+01   0.10390E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.31444E+01   0.72725E+01  -0.37055E+02  -0.20210E+02   0.16607E-02   0.11003E-28   0.38274E-04       0.07      84.21     0.0000  0.00   0.10206E-01   0.35823E-01    10.3887     9.7531     6.3488     2.0965     1.0238
   2007      9      4   12.00     60696.00   0.10380E+02   0.00000E+00   0.10380E+02   0.89411E+01   0.10395E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.31783E+01   0.70689E+01  -0.37370E+02  -0.19369E+02   0.16406E-02   0.39346E-29   0.36440E-04       0.07      85.40     0.0000  0.00   0.98512E-02  -0.33946E-01    10.3940     9.5235     6.1331     2.0350     0.9932
   2007      9      5   12.00     60720.00   0.10300E+02   0.00000E+00   0.10300E+02   0.88253E+01   0.10312E+02   0.00000E+00   0.00000E+00   0.41407E+01   0.36404E+01   0.84132E+01  -0.37976E+02  -0.18685E+02   0.21322E-02   0.36305E-28   0.90895E-04       0.07      83.25     0.0000  0.00   0.16482E-01  -0.79114E-01    10.3109     9.3793     5.9341     1.9805     0.9694
   2007      9      6   12.00     60744.00   0.99805E+01   0.00000E+00   0.99805E+01   0.86404E+01   0.99867E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.36485E+01   0.10430E+02  -0.37085E+02  -0.18036E+02   0.32044E-02   0.86302E-26   0.33842E-03       0.07      78.52     0.0000  0.00   0.37583E-01  -0.85772E-01     9.9859     9.4635     5.7532     1.9113     0.9234
   2007      9      7   12.00     60768.00   0.95604E+01   0.00000E+00   0.95604E+01   0.84550E+01   0.95723E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.16934E+01   0.98083E+01  -0.31290E+02  -0.17138E+02   0.42337E-02   0.23536E-23   0.20837E-02       0.07      73.77     0.0000  0.00   0.66885E-01  -0.30618E-01     9.5694     9.5322     5.8630     1.8176     0.8705
   2007      9      8   12.00     60792.00   0.91785E+01   0.00000E+00   0.91785E+01   0.83539E+01   0.91887E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.86886E+00   0.76794E+01  -0.24481E+02  -0.16394E+02   0.47255E-02   0.13963E-20   0.53230E-02       0.07      72.08     0.0000  0.00   0.84684E-01  -0.12040E-01     9.1822     9.1650     6.8039     1.7280     0.8425
   2007      9      9   12.00     60816.00   0.89847E+01   0.00000E+00   0.89847E+01   0.83415E+01   0.89853E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.18169E+01   0.70471E+01  -0.22767E+02  -0.18800E+02   0.48407E-02   0.19139E-19   0.12087E-02       0.07      73.51     0.0000  0.00   0.82610E-01  -0.48702E-02     8.9812     8.9662     7.5717     1.8407     0.7448
   2007      9     10   12.00     60840.00   0.88852E+01   0.00000E+00   0.88852E+01   0.83275E+01   0.88853E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.17774E+01   0.81238E+01  -0.23520E+02  -0.19629E+02   0.48281E-02   0.34231E-19   0.14981E-02       0.07      72.75     0.0000  0.00   0.78539E-01   0.23757E+00     8.8805     8.8685     7.8546     2.0555     0.5934
   2007      9     11   12.00     60864.00   0.86675E+01   0.00000E+00   0.86675E+01   0.82209E+01   0.86739E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.30682E+01   0.70048E+01  -0.19121E+02   0.35597E+02   0.51473E-02   0.65963E-10   0.76181E-02       0.07      70.18     0.0000  0.00   0.97005E-01   0.46234E+00     8.6644     8.6455     7.7024     3.8828     3.8025
   2007      9     12   12.00     60888.00   0.83748E+01   0.00000E+00   0.83748E+01   0.81379E+01   0.83748E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.56727E+01   0.53023E+01  -0.12488E+02   0.13694E+02   0.62768E-02   0.10715E-09   0.62016E-02       0.07      66.60     0.0000  0.00   0.12857E+00   0.78762E+00     8.3628     8.3477     8.3141     4.6515     3.7705
   2007      9     13   12.00     60912.00   0.81500E+01   0.00000E+00   0.81500E+01   0.80909E+01   0.81635E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.73914E+01   0.44630E+01  -0.89256E+01  -0.77807E+00   0.65949E-02   0.81294E-11   0.12625E-01       0.07      65.10     0.0000  0.00   0.14591E+00   0.99945E+00     8.1460     8.1362     8.1209     6.8294     4.0240
   2007      9     14   12.00     60936.00   0.80491E+01   0.00000E+00   0.80491E+01   0.80214E+01   0.80491E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.69008E+01   0.46065E+01  -0.11491E+02   0.10872E+03   0.68440E-02   0.85597E-04   0.21016E-01       0.07      67.32     0.0000  0.00   0.16311E+00   0.10355E+01     8.0278     8.0181     8.0095     7.9996     7.9800
   2007      9     15   12.00     60960.00   0.79529E+01   0.00000E+00   0.79529E+01   0.79338E+01   0.79529E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.45570E+01   0.73085E+01  -0.20317E+02   0.73677E+01   0.65375E-02   0.63509E-08   0.10336E-01       0.07      70.89     0.0000  0.00   0.14945E+00   0.12875E+01     7.9449     7.9352     7.9154     7.8802     7.7927
   2007      9     16   12.00     60984.00   0.77376E+01   0.00000E+00   0.77376E+01   0.77349E+01   0.77406E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.21745E+01   0.92943E+01  -0.28360E+02   0.39024E+02   0.61859E-02   0.40504E-04   0.10538E-01       0.07      73.39     0.0000  0.00   0.12967E+00   0.99447E+00     7.7389     7.7343     7.7288     7.7215     7.7092
   2007      9     17   12.00     61008.00   0.74589E+01   0.00000E+00   0.74589E+01   0.74741E+01   0.74882E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.11416E+01   0.95062E+01  -0.30975E+02   0.79977E+00   0.57267E-02   0.13434E-09   0.94344E-02       0.08      74.19     0.0000  0.00   0.11687E+00   0.10300E+01     7.4841     7.4781     7.4633     7.3818     7.1020
   2007      9     18   12.00     61032.00   0.71662E+01   0.00000E+00   0.71662E+01   0.72032E+01   0.72115E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.69694E+00   0.91715E+01  -0.31602E+02   0.80781E+00   0.56819E-02   0.51670E-07   0.71753E-02       0.08      74.79     0.0000  0.00   0.11050E+00   0.10845E+01     7.2106     7.2048     7.1958     7.1632     7.0943
   2007      9     19   12.00     61056.00   0.69317E+01   0.00000E+00   0.69317E+01   0.69442E+01   0.69577E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.10696E-01   0.94650E+01  -0.33792E+02  -0.22273E+02   0.52385E-02   0.22205E-13   0.60890E-02       0.08      76.04     0.0000  0.00   0.97719E-01   0.81753E+00     6.9551     6.9498     6.9392     6.7883     6.2378
   2007      9     20   12.00     61080.00   0.66720E+01   0.00000E+00   0.66720E+01   0.66692E+01   0.66799E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.10391E+01   0.98779E+01  -0.37289E+02  -0.20943E+02   0.51893E-02   0.32238E-09   0.41249E-02       0.08      76.45     0.0000  0.00   0.91639E-01   0.65114E+00     6.6794     6.6762     6.6676     6.4654     5.6512
   2007      9     21   12.00     61104.00   0.64281E+01   0.00000E+00   0.64281E+01   0.64032E+01   0.64438E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.14324E+01   0.94220E+01  -0.38455E+02  -0.32806E+02   0.41204E-02   0.37978E-15   0.13741E-02       0.08      76.76     0.0000  0.00   0.57437E-01   0.54814E+00     6.4433     6.4406     6.4277     5.5785     4.3710
   2007      9     22   12.00     61128.00   0.62317E+01   0.00000E+00   0.62317E+01   0.61617E+01   0.62623E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.17662E+01   0.86228E+01  -0.39246E+02  -0.20052E+02   0.35549E-02   0.52910E-17   0.10746E-02       0.08      77.25     0.0000  0.00   0.45547E-01   0.27084E+00     6.2611     6.2598     6.2049     4.6045     4.0392
   2007      9     23   12.00     61152.00   0.60974E+01   0.00000E+00   0.60974E+01   0.59462E+01   0.61105E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.15809E+01   0.75353E+01  -0.38809E+02  -0.13746E+02   0.30049E-02   0.55636E-14   0.34382E-03       0.08      78.34     0.0000  0.00   0.33417E-01   0.18412E-01     6.1098     6.1074     5.8826     4.0431     3.9785
   2007      9     24   12.00     61176.00   0.60224E+01   0.00000E+00   0.60224E+01   0.57715E+01   0.60363E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.14172E+01   0.59318E+01  -0.38735E+02  -0.14386E+02   0.24428E-02   0.19570E-13   0.13966E-03       0.08      79.35     0.0000  0.00   0.20905E-01  -0.16428E+00     6.0351     6.0329     5.2085     3.9113     3.9380
   2007      9     25   12.00     61200.00   0.59280E+01   0.00000E+00   0.59280E+01   0.55995E+01   0.59450E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.13137E+01   0.59542E+01  -0.39339E+02  -0.11931E+02   0.25439E-02   0.95525E-12   0.19625E-03       0.08      79.17     0.0000  0.00   0.18012E-01  -0.36739E+00     5.9439     5.9399     4.6666     3.8962     3.9072
   2007      9     26   12.00     61224.00   0.57851E+01   0.00000E+00   0.57851E+01   0.54269E+01   0.58021E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.78570E+00   0.51875E+01  -0.38413E+02  -0.12001E+02   0.24894E-02   0.28323E-11   0.20336E-03       0.08      78.81     0.0000  0.00   0.13328E-01  -0.44475E+00     5.8012     5.7932     4.3553     3.9079     3.9228
   2007      9     27   12.00     61248.00   0.56232E+01   0.00000E+00   0.56232E+01   0.52744E+01   0.56373E+01   0.00000E+00   0.00000E+00   0.41407E+01   0.53807E-01   0.43475E+01  -0.36354E+02  -0.10475E+02   0.25682E-02   0.21234E-11   0.23863E-03       0.08      77.39     0.0000  0.00   0.13203E-01  -0.49099E+00     5.6367     5.6239     4.2255     3.9265     3.9382
   2007      9     28   12.00     61272.00   0.54138E+01   0.00000E+00   0.54138E+01   0.51280E+01   0.54251E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.59691E+00   0.35156E+01  -0.35037E+02  -0.11189E+02   0.27398E-02   0.21927E-11   0.29676E-03       0.08      75.27     0.0000  0.00   0.14962E-01  -0.55772E+00     5.4244     5.4125     4.2863     3.9161     3.9322
   2007      9     29   12.00     61296.00   0.52099E+01   0.00000E+00   0.52099E+01   0.49686E+01   0.52201E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.96631E+00   0.29290E+01  -0.34833E+02  -0.97400E+01   0.26301E-02   0.10421E-10   0.21560E-03       0.09      72.99     0.0000  0.00   0.16629E-01  -0.46234E+00     5.2195     5.2103     4.2636     3.8915     3.8995
   2007      9     30   12.00     61320.00   0.50254E+01   0.00000E+00   0.50254E+01   0.47872E+01   0.50368E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.10185E+01   0.24437E+01  -0.34611E+02  -0.73803E+01   0.23708E-02   0.13860E-10   0.12802E-03       0.09      71.22     0.0000  0.00   0.16689E-01  -0.29162E+00     5.0360     5.0234     4.0677     3.9117     3.9112
   2007     10      1   12.00     61344.00   0.48246E+01   0.00000E+00   0.48246E+01   0.46038E+01   0.48390E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.10387E+01   0.20061E+01  -0.34729E+02  -0.88217E+01   0.22284E-02   0.46917E-11   0.11480E-03       0.09      71.78     0.0000  0.00   0.16609E-01  -0.18523E+00     4.8381     4.7787     3.9569     3.9175     3.9239
   2007     10      2   12.00     61368.00   0.45784E+01   0.00000E+00   0.45784E+01   0.44060E+01   0.45967E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.74896E+00   0.17808E+01  -0.36502E+02  -0.84163E+01   0.20540E-02   0.14898E-11   0.83815E-04       0.09      71.78     0.0000  0.00   0.15188E-01  -0.87514E-01     4.5955     4.4630     3.9561     3.9324     3.9386
   2007     10      3   12.00     61392.00   0.42290E+01   0.00000E+00   0.42290E+01   0.41603E+01   0.42546E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.53108E+00   0.15677E+01  -0.38194E+02  -0.83185E+01   0.17909E-02   0.16481E-11   0.50717E-04       0.09      70.60     0.0000  0.00   0.11656E-01  -0.54696E-01     4.2524     4.1754     3.9599     3.9358     3.9416
   2007     10      4   12.00     61416.00   0.38475E+01   0.00000E+00   0.38475E+01   0.38692E+01   0.38818E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.39160E+00   0.13390E+01  -0.38210E+02  -0.99327E+01   0.16160E-02   0.47531E-09   0.34834E-04       0.09      66.93     0.0000  0.00   0.96537E-02  -0.67556E-02     3.8775     3.8728     3.8587     3.8471     3.8544
   2007     10      5   12.00     61440.00   0.35203E+01   0.00000E+00   0.35203E+01   0.35573E+01   0.35671E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.21872E+00   0.14071E+01  -0.38883E+02  -0.14050E+02   0.15307E-02   0.38925E-08   0.29345E-04       0.09      65.09     0.0000  0.00   0.86023E-02   0.28875E-01     3.5581     3.5649     3.5598     3.5533     3.5653
   2007     10      6   12.00     61464.00   0.30904E+01   0.00000E+00   0.30904E+01   0.32295E+01   0.33028E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.48135E-01   0.13236E+01  -0.39617E+02  -0.16063E+02   0.13259E-02   0.14336E-08   0.18394E-04       0.09      64.29     0.0000  0.00   0.64196E-02   0.28217E-01     3.1727     3.2957     3.2934     3.2894     3.3028
   2007     10      7   12.00     61488.00   0.22622E+01   0.00000E+00   0.22622E+01   0.29031E+01   0.31169E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.31954E+00   0.85116E+00  -0.37941E+02  -0.15567E+02   0.10217E-02   0.63468E-09   0.78425E-05       0.09      63.22     0.0000  0.00   0.38235E-02  -0.14189E-02     2.8026     3.1122     3.1101     3.1070     3.1169
   2007     10      8   12.00     61512.00   0.12397E+01   0.00000E+00   0.12397E+01   0.26301E+01   0.29809E+01   0.00000E+00   0.00000E+00   0.41407E+01  -0.75622E+00   0.38448E+00  -0.34908E+02  -0.15194E+02   0.96869E-03   0.38023E-09   0.72510E-05       0.09      61.67     0.0000  0.00   0.32775E-02  -0.22730E-01     2.5752     2.9769     2.9749     2.9720     2.9809
   2007     10      9   12.00     61536.00  -0.30068E+00   0.00000E+00  -0.59762E-10   0.24430E+01   0.27877E+01   0.00000E+00  -0.30068E+00   0.41407E+01  -0.22006E-01  -0.59459E-02  -0.30086E+02  -0.13267E+02   0.77395E-04   0.75020E-12   0.57580E-09       0.40      60.79     0.0000  0.00   0.12564E-04  -0.42068E-03     2.5009     2.7850     2.7832     2.7804     2.7877
   2007     10     10   12.00     61560.00  -0.36128E+00   0.00000E+00  -0.62000E-10   0.22948E+01   0.25734E+01   0.00000E+00  -0.36128E+00   0.41407E+01  -0.84881E+00  -0.64393E-01  -0.29201E+02  -0.13989E+02   0.70871E-03   0.18974E-09   0.42553E-05       0.40      59.41     0.0000  0.00   0.65266E-03  -0.38134E-01     2.3892     2.5702     2.5685     2.5660     2.5734
   2007     10     11   12.00     61584.00  -0.36048E+00   0.00000E+00  -0.58781E-10   0.17863E+01   0.23650E+01   0.00000E+00  -0.36048E+00   0.41407E+01  -0.22484E+01   0.29156E+00  -0.28157E+02  -0.14866E+02   0.16285E-02   0.91768E-09   0.35053E-04       0.40      56.17     0.0000  0.00   0.39175E-02  -0.13395E+00     1.5317     2.3605     2.3590     2.3566     2.3650
   2007     10     12   12.00     61608.00  -0.41493E+00   0.00000E+00  -0.58865E-10   0.14601E+01   0.20982E+01   0.00000E+00  -0.41493E+00   0.41407E+01  -0.15040E+01   0.72164E+00  -0.29332E+02  -0.16527E+02   0.16282E-02   0.16616E-09   0.33014E-04       0.40      52.99     0.0000  0.00   0.38185E-02  -0.12953E+00     1.0036     2.0908     2.0895     2.0874     2.0982
   2007     10     13   12.00     61632.00  -0.46273E+00   0.00000E+00  -0.58907E-10   0.10354E+01   0.18106E+01   0.00000E+00  -0.46273E+00   0.41407E+01  -0.17692E+01   0.20821E+01  -0.30427E+02  -0.17776E+02   0.28658E-02   0.15886E-08   0.19113E-03       0.40      50.80     0.0000  0.00   0.13485E-01  -0.29444E+00     0.2428     1.7852     1.7975     1.7956     1.8106
   2007     10     14   12.00     61656.00  -0.48147E+00   0.00000E+00  -0.58926E-10   0.68330E+00   0.15182E+01   0.00000E+00  -0.48147E+00   0.41407E+01  -0.17437E+01   0.21651E+01  -0.30536E+02  -0.18144E+02   0.30321E-02   0.19390E-09   0.21567E-03       0.40      48.48     0.0000  0.00   0.12321E-01  -0.36566E+00     0.0290     1.1890     1.4920     1.4906     1.5182
   2007     10     15   12.00     61680.00  -0.46213E+00   0.00000E+00  -0.58981E-10   0.49734E+00   0.13003E+01   0.00000E+00  -0.46213E+00   0.41407E+01  -0.24960E+01   0.19905E+01  -0.29609E+02  -0.16350E+02   0.29909E-02   0.35204E-10   0.20127E-03       0.40      45.68     0.0000  0.00   0.12706E-01  -0.31850E+00     0.0218     0.7845     1.2204     1.2194     1.3003
   2007     10     16   12.00     61704.00  -0.45118E+00   0.00000E+00  -0.58982E-10   0.36596E+00   0.12027E+01   0.00000E+00  -0.45118E+00   0.41407E+01  -0.28319E+01   0.12106E+01  -0.28493E+02  -0.15192E+02   0.33854E-02   0.55158E-10   0.29149E-03       0.40      44.41     0.0000  0.00   0.15121E-01  -0.38892E+00     0.0197     0.4831     1.0049     1.0043     1.2027
   2007     10     17   12.00     61728.00  -0.47197E+00   0.00000E+00  -0.58974E-10   0.25695E+00   0.10964E+01   0.00000E+00  -0.47197E+00   0.41407E+01  -0.30382E+01   0.23880E+01  -0.29464E+02  -0.14075E+02   0.36459E-02   0.63425E-11   0.35867E-03       0.40      43.00     0.0000  0.00   0.17737E-01  -0.40608E+00     0.0175     0.2026     0.8229     0.8321     1.0964
   2007     10     18   12.00     61752.00  -0.52275E+00   0.00000E+00  -0.58911E-10   0.20844E+00   0.10133E+01   0.00000E+00  -0.52275E+00   0.41407E+01  -0.21614E+01   0.13762E+01  -0.29329E+02  -0.13304E+02   0.33248E-02   0.67337E-13   0.25733E-03       0.40      41.59     0.0000  0.00   0.14511E-01  -0.31068E+00     0.0164     0.1548     0.6689     0.6961     1.0133
   2007     10     19   12.00     61776.00  -0.60552E+00   0.00000E+00  -0.58913E-10   0.20683E+00   0.92714E+00   0.00000E+00  -0.60552E+00   0.41407E+01  -0.17707E+01   0.16262E+01  -0.29970E+02  -0.12867E+02   0.32910E-02   0.31030E-13   0.22969E-03       0.40      39.31     0.0000  0.00   0.16896E-01  -0.12586E+00     0.0167     0.2309     0.5927     0.6045     0.9271
   2007     10     20   12.00     61800.00  -0.74196E+00   0.00000E+00  -0.59107E-10   0.19854E+00   0.84554E+00   0.00000E+00  -0.74196E+00   0.41407E+01  -0.73001E+00   0.18351E+01  -0.31219E+02  -0.12314E+02   0.37434E-02   0.16291E-11   0.32734E-03       0.40      38.48     0.0000  0.00   0.20669E-01   0.20732E-01     0.0166     0.2426     0.5510     0.5565     0.8455
   2007     10     21   12.00     61824.00  -0.93100E+00   0.00000E+00  -0.59530E-10   0.17468E+00   0.79679E+00   0.00000E+00  -0.93100E+00   0.41407E+01   0.15021E+01   0.29407E+01  -0.34557E+02  -0.11350E+02   0.40611E-02   0.14074E-11   0.40016E-03       0.40      37.70     0.0000  0.00   0.21820E-01  -0.16409E-01     0.0158     0.1771     0.5164     0.5229     0.7968
