   2023      2      8   12.00     14088.00  -0.18433E+02   0.00000E+00   0.00000E+00   0.21274E+01   0.40531E+01   0.00000E+00  -0.10253E+02  -0.18433E+02  -0.85717E+01   0.15928E+01  -0.42436E+02  -0.65593E+01   0.52564E-02   0.00000E+00   0.69169-322       0.85      39.53     0.0000  0.00   0.51531-320   0.11191-318     1.3581     3.2201     3.9945     4.0083     4.0531
   2023      2      9   12.00     14112.00  -0.16278E+02   0.00000E+00   0.00000E+00   0.21289E+01   0.40529E+01   0.00000E+00  -0.10356E+02  -0.16278E+02  -0.88404E+01   0.16651E+01  -0.42239E+02  -0.64627E+01   0.51870E-02   0.00000E+00   0.69169-322       0.85      36.71     0.0000  0.00   0.51531-320   0.11191-318     1.3616     3.2198     3.9936     4.0075     4.0529
   2023      2     10   12.00     14136.00  -0.13702E+02   0.00000E+00   0.00000E+00   0.21316E+01   0.40530E+01   0.00000E+00  -0.96973E+01  -0.13702E+02  -0.29758E+02  -0.10763E+01  -0.18580E+02  -0.64602E+01   0.10278E-01   0.00000E+00   0.69169-322       0.85      37.38     0.0000  0.00   0.51531-320   0.11191-318     1.3665     3.2208     3.9935     4.0075     4.0530
   2023      2     11   12.00     14160.00  -0.14558E+02   0.00000E+00   0.00000E+00   0.21339E+01   0.40533E+01   0.00000E+00  -0.94167E+01  -0.14558E+02  -0.36256E+02  -0.20355E+01  -0.11123E+02  -0.65689E+01   0.12277E-01   0.00000E+00   0.69169-322       0.85      43.76     0.0000  0.00   0.51531-320   0.11191-318     1.3704     3.2219     3.9939     4.0079     4.0533
   2023      2     12   12.00     14184.00  -0.17736E+02   0.00000E+00   0.00000E+00   0.21385E+01   0.40528E+01   0.00000E+00  -0.10503E+02  -0.17736E+02  -0.24734E+02   0.16469E+01  -0.26328E+02  -0.66537E+01   0.10743E-01   0.00000E+00   0.69169-322       0.85      47.88     0.0000  0.00   0.51531-320   0.11191-318     1.3761     3.2269     3.9975     4.0107     4.0528
   2023      2     13   12.00     14208.00  -0.19577E+02   0.00000E+00   0.00000E+00   0.21406E+01   0.40525E+01   0.00000E+00  -0.11568E+02  -0.19577E+02  -0.12489E+02   0.21025E+01  -0.39028E+02  -0.65620E+01   0.65244E-02   0.00000E+00   0.69169-322       0.85      44.72     0.0000  0.00   0.51531-320   0.11191-318     1.3788     3.2299     3.9979     4.0108     4.0525
   2023      2     14   12.00     14232.00  -0.21827E+02   0.00000E+00   0.00000E+00   0.21443E+01   0.40529E+01   0.00000E+00  -0.12776E+02  -0.21827E+02  -0.14891E+02   0.19350E+01  -0.36458E+02  -0.66948E+01   0.74289E-02   0.00000E+00   0.69169-322       0.85      51.98     0.0000  0.00   0.51531-320   0.11191-318     1.3835     3.2344     3.9994     4.0119     4.0529
   2023      2     15   12.00     14256.00  -0.23579E+02   0.00000E+00   0.00000E+00   0.21533E+01   0.40527E+01   0.00000E+00  -0.14070E+02  -0.23579E+02  -0.15241E+02   0.26594E+01  -0.36832E+02  -0.68557E+01   0.10558E-01   0.00000E+00   0.69169-322       0.85      60.65     0.0000  0.00   0.51531-320   0.11191-318     1.3940     3.2528     3.9986     4.0060     4.0527
   2023      2     16   12.00     14280.00  -0.18877E+02   0.00000E+00   0.00000E+00   0.21621E+01   0.40588E+01   0.00000E+00  -0.13706E+02  -0.18877E+02  -0.62314E+01   0.31082E+01  -0.46291E+02  -0.65307E+01   0.12806E-01   0.00000E+00   0.69169-322       0.85      50.99     0.0000  0.00   0.51531-320   0.11191-318     1.4043     3.2731     3.9934     4.0004     4.0588
   2023      2     17   12.00     14304.00  -0.10178E+02   0.00000E+00   0.00000E+00   0.21636E+01   0.40568E+01   0.00000E+00  -0.10603E+02  -0.10178E+02  -0.12220E+02   0.11863E+01  -0.38381E+02  -0.64604E+01   0.15505E-01   0.00000E+00   0.69169-322       0.85      40.72     0.0000  0.00   0.51531-320   0.11191-318     1.4072     3.2670     3.9965     4.0085     4.0568
   2023      2     18   12.00     14328.00  -0.77557E+01   0.00000E+00   0.00000E+00   0.21635E+01   0.40529E+01   0.00000E+00  -0.80690E+01  -0.77557E+01  -0.11281E+02  -0.18308E+01  -0.36302E+02  -0.64898E+01   0.96039E-02   0.00000E+00   0.69169-322       0.85      44.56     0.0000  0.00   0.51531-320   0.11191-318     1.4080     3.2617     3.9988     4.0107     4.0529
   2023      2     19   12.00     14352.00  -0.89959E+01   0.00000E+00   0.00000E+00   0.21607E+01   0.40525E+01   0.00000E+00  -0.74906E+01  -0.89959E+01  -0.30442E+01  -0.13892E+01  -0.44981E+02  -0.64582E+01   0.23871E-02   0.00000E+00   0.69169-322       0.85      44.79     0.0000  0.00   0.51531-320   0.11191-318     1.4045     3.2578     3.9991     4.0109     4.0525
   2023      2     20   12.00     14376.00  -0.96434E+01   0.00000E+00   0.00000E+00   0.21543E+01   0.40524E+01   0.00000E+00  -0.72227E+01  -0.96434E+01  -0.77714E-01  -0.38402E-01  -0.49298E+02  -0.64399E+01   0.81199E-04   0.00000E+00   0.69169-322       0.85      45.39     0.0000  0.00   0.51531-320   0.11191-318     1.3960     3.2497     3.9980     4.0103     4.0524
   2023      2     21   12.00     14400.00  -0.18772E+01   0.00000E+00   0.00000E+00   0.21472E+01   0.40521E+01   0.00000E+00  -0.48912E+01  -0.18772E+01  -0.19231E+02  -0.18503E+02  -0.11681E+02  -0.63711E+01   0.11848E-01   0.00000E+00   0.69169-322       0.85      46.83     0.0000  0.00   0.51531-320   0.11191-318     1.3867     3.2406     3.9966     4.0095     4.0521
   2023      2     22   12.00     14424.00   0.34040E+01   0.00000E+00   0.00000E+00   0.21253E+01   0.40523E+01   0.00000E+00  -0.90908E-01   0.34040E+01  -0.35063E+02  -0.19088E+02   0.47368E+01  -0.60218E+01   0.21887E-01   0.00000E+00   0.69169-322       0.85      39.72     0.0000  0.00   0.51531-320   0.11191-318     1.3584     3.2154     3.9893     4.0043     4.0523
   2023      2     23   12.00     14448.00   0.13507E+01   0.00000E+00   0.00000E+00   0.20699E+01   0.40629E+01   0.00000E+00   0.81402E-02   0.18177E+01  -0.45401E+02  -0.23425E+02   0.19411E+02  -0.75405E+01   0.17772E-01   0.00000E+00   0.69169-322       0.69      36.47     0.0000  0.00   0.51531-320   0.11195-318     1.2834     3.1477     3.9796     4.0095     4.0629
   2023      2     24   12.00     14472.00  -0.17843E+00   0.00000E+00   0.00000E+00   0.21271E+01   0.40727E+01   0.00000E+00  -0.17843E+00   0.13102E+01  -0.24434E+02  -0.10837E+02  -0.14143E+02  -0.11838E+02   0.89749E-02   0.00000E+00   0.69169-322       0.40      45.15     0.0000  0.00   0.51531-320   0.11191-318     1.3385     3.2523     4.0263     4.0315     4.0727
   2023      2     25   12.00     14496.00  -0.17850E+01   0.00000E+00   0.00000E+00   0.22421E+01   0.40794E+01   0.00000E+00  -0.17850E+01   0.13102E+01  -0.70589E+01  -0.34686E+01  -0.38887E+02  -0.13292E+02   0.81377E-02   0.00000E+00   0.69169-322       0.40      54.70     0.0000  0.00   0.51531-320   0.11191-318     1.4603     3.4934     4.0346     4.0389     4.0794
   2023      2     26   12.00     14520.00  -0.77620E+01   0.00000E+00   0.00000E+00   0.23745E+01   0.40886E+01   0.00000E+00  -0.77620E+01   0.13102E+01   0.12736E+02   0.49067E+01  -0.67057E+02  -0.15972E+02   0.45759E-02   0.00000E+00   0.69169-322       0.40      73.91     0.0000  0.00   0.51531-320   0.11191-318     1.5956     3.7312     4.0416     4.0459     4.0886
   2023      2     27   12.00     14544.00  -0.15301E+02   0.00000E+00   0.00000E+00   0.25643E+01   0.40982E+01   0.00000E+00  -0.15301E+02   0.13102E+01   0.14637E+02   0.98661E+01  -0.73917E+02  -0.18075E+02   0.91390E-02   0.00000E+00   0.69169-322       0.40      87.37     0.0000  0.00   0.51531-320   0.11191-318     1.8065     3.9617     4.0527     4.0566     4.0982
   2023      2     28   12.00     14568.00  -0.99391E+01   0.00000E+00   0.00000E+00   0.27304E+01   0.40916E+01   0.00000E+00  -0.99391E+01   0.13102E+01  -0.17759E+02  -0.19213E+02  -0.12443E+02  -0.16047E+02   0.15056E-01   0.00000E+00   0.69169-322       0.40      71.53     0.0000  0.00   0.51531-320   0.11191-318     2.0592     4.0443     4.0511     4.0543     4.0916
   2023      3      1   12.00     14592.00  -0.51531E+01   0.00000E+00   0.00000E+00   0.28285E+01   0.40814E+01   0.00000E+00  -0.51531E+01   0.13102E+01  -0.14348E+01   0.20694E+01  -0.50049E+02  -0.14371E+02   0.11228E-01   0.00000E+00   0.69169-322       0.40      61.68     0.0000  0.00   0.51531-320   0.11191-318     2.2705     4.0393     4.0417     4.0446     4.0814
   2023      3      2   12.00     14616.00  -0.12912E+02   0.00000E+00   0.00000E+00   0.29404E+01   0.40967E+01   0.00000E+00  -0.12912E+02   0.13102E+01   0.12765E+02   0.13221E+02  -0.75401E+02  -0.17590E+02   0.14191E-01   0.00000E+00   0.69169-322       0.40      85.05     0.0000  0.00   0.51432-320   0.11170-318     2.5034     4.0535     4.0561     4.0590     4.0967
   2023      3      3   12.00     14640.00  -0.16567E+02   0.00000E+00   0.00000E+00   0.31196E+01   0.41146E+01   0.00000E+00  -0.16567E+02   0.13102E+01  -0.22982E+01   0.31659E+01  -0.50282E+02  -0.20076E+02   0.50937E-02   0.00000E+00   0.69169-322       0.40     100.96     0.0000  0.00   0.49061-320   0.10708-318     2.9105     4.0736     4.0761     4.0788     4.1146
   2023      3      4   12.00     14664.00  -0.10493E+02   0.00000E+00   0.00000E+00   0.32546E+01   0.41110E+01   0.00000E+00  -0.10493E+02   0.13102E+01  -0.20264E+02  -0.67200E+01  -0.22431E+02  -0.18036E+02   0.11585E-01   0.00000E+00   0.69169-322       0.40      87.50     0.0000  0.00   0.46936-320   0.10274-318     3.2396     4.0730     4.0751     4.0775     4.1110
   2023      3      5   12.00     14688.00  -0.16530E+01   0.00000E+00   0.00000E+00   0.32862E+01   0.40696E+01   0.00000E+00  -0.16530E+01   0.13102E+01  -0.51454E+02  -0.19079E+02   0.21118E+02  -0.15167E+02   0.15953E-01   0.00000E+00   0.69169-322       0.40      62.14     0.0000  0.00   0.46096-320   0.10104-318     3.3692     4.0247     4.0275     4.0306     4.0696
   2023      3      6   12.00     14712.00   0.24157E-01   0.00000E+00   0.00000E+00   0.31534E+01   0.40551E+01   0.00000E+00   0.24157E-01   0.13102E+01  -0.88686E+02  -0.40560E+02   0.79831E+02  -0.12459E+02   0.13475E-01   0.00000E+00   0.69169-322       0.40      45.87     0.0000  0.00   0.47035-320   0.10290-318     3.0831     4.0050     4.0080     4.0116     4.0551
   2023      3      7   12.00     14736.00   0.17925E-01   0.00000E+00   0.00000E+00   0.30631E+01   0.40560E+01   0.00000E+00   0.17925E-01   0.13102E+01  -0.56579E+02  -0.29908E+02   0.37072E+02  -0.13763E+02   0.11896E-01   0.00000E+00   0.69169-322       0.40      54.11     0.0000  0.00   0.46541-320   0.10192-318     2.8731     3.9998     4.0036     4.0079     4.0560
   2023      3      8   12.00     14760.00  -0.13107E+00   0.00000E+00   0.00000E+00   0.30715E+01   0.40641E+01   0.00000E+00  -0.13107E+00   0.13102E+01  -0.13815E+02  -0.85134E+01  -0.27086E+02  -0.15188E+02   0.76407E-02   0.00000E+00   0.69169-322       0.40      62.82     0.0000  0.00   0.45948-320   0.10074-318     2.8752     4.0114     4.0146     4.0183     4.0641
   2023      3      9   12.00     14784.00  -0.30000E+01   0.00000E+00   0.00000E+00   0.31500E+01   0.40969E+01   0.00000E+00  -0.30000E+01   0.13102E+01  -0.32476E+01   0.50575E+00  -0.46673E+02  -0.17592E+02   0.72754E-02   0.00000E+00   0.69169-322       0.40      80.85     0.0000  0.00   0.46096-320   0.10107-318     3.0066     4.0548     4.0570     4.0598     4.0969
   2023      3     10   12.00     14808.00  -0.72226E+01   0.00000E+00   0.00000E+00   0.33093E+01   0.41317E+01   0.00000E+00  -0.72226E+01   0.13102E+01  -0.14663E+02  -0.44225E-01  -0.34707E+02  -0.22257E+02   0.76558E-02   0.00000E+00   0.69169-322       0.40     110.65     0.0000  0.00   0.46541-320   0.10166-318     3.3560     4.0909     4.0932     4.0958     4.1317
   2023      3     11   12.00     14832.00  -0.96920E+01   0.00000E+00   0.00000E+00   0.34837E+01   0.41420E+01   0.00000E+00  -0.96920E+01   0.13102E+01  -0.12561E+02   0.29091E+01  -0.39763E+02  -0.23094E+02   0.58973E-02   0.00000E+00   0.69169-322       0.40     112.56     0.0000  0.00   0.40859-320   0.90918-319     3.7193     4.1033     4.1055     4.1080     4.1420
   2023      3     12   12.00     14856.00  -0.10590E+02   0.00000E+00   0.00000E+00   0.35732E+01   0.41330E+01   0.00000E+00  -0.10590E+02   0.13102E+01  -0.13283E+02   0.73682E+01  -0.43500E+02  -0.23705E+02   0.95987E-02   0.00000E+00   0.69169-322       0.40     113.75     0.0000  0.00   0.38191-320   0.85592-319     3.8800     4.0929     4.0952     4.0978     4.1330
   2023      3     13   12.00     14880.00  -0.11588E+02   0.00000E+00   0.00000E+00   0.36252E+01   0.41418E+01   0.00000E+00  -0.11588E+02   0.13102E+01  -0.70531E+01   0.73972E+01  -0.49759E+02  -0.21627E+02   0.10170E-01   0.00000E+00   0.69169-322       0.40     101.13     0.0000  0.00   0.34881-320   0.78971-319     3.9493     4.1058     4.1078     4.1101     4.1418
   2023      3     14   12.00     14904.00  -0.12956E+02   0.00000E+00   0.00000E+00   0.35913E+01   0.41131E+01   0.00000E+00  -0.12956E+02   0.13102E+01  -0.59550E+01   0.76584E+01  -0.51118E+02  -0.21416E+02   0.11075E-01   0.00000E+00   0.69169-322       0.40      98.79     0.0000  0.00   0.34288-320   0.77776-319     3.9110     4.0728     4.0750     4.0775     4.1131
   2023      3     15   12.00     14928.00  -0.14524E+02   0.00000E+00   0.00000E+00   0.36672E+01   0.41701E+01   0.00000E+00  -0.14524E+02   0.13102E+01  -0.26306E+02   0.99018E+01  -0.33010E+02  -0.26063E+02   0.15820E-01   0.00000E+00   0.69169-322       0.40     131.75     0.0000  0.00   0.33942-320   0.77129-319     4.0005     4.1313     4.1335     4.1360     4.1701
   2023      3     16   12.00     14952.00  -0.15768E+02   0.00000E+00   0.00000E+00   0.37640E+01   0.41779E+01   0.00000E+00  -0.15768E+02   0.13102E+01  -0.27504E+02   0.78772E+01  -0.29788E+02  -0.28765E+02   0.13331E-01   0.00000E+00   0.69169-322       0.40     147.11     0.0000  0.00   0.29693-320   0.69273-319     4.1101     4.1371     4.1394     4.1422     4.1779
   2023      3     17   12.00     14976.00  -0.16395E+02   0.00000E+00   0.00000E+00   0.38210E+01   0.42248E+01   0.00000E+00  -0.16395E+02   0.13102E+01  -0.24507E+02   0.62161E+01  -0.31123E+02  -0.29286E+02   0.11095E-01   0.00000E+00   0.69169-322       0.40     151.97     0.0000  0.00   0.29693-320   0.69268-319     4.1628     4.1876     4.1898     4.1923     4.2248
   2023      3     18   12.00     15000.00  -0.14976E+02   0.00000E+00   0.00000E+00   0.38589E+01   0.42500E+01   0.00000E+00  -0.14976E+02   0.13102E+01  -0.25713E+02   0.43909E+01  -0.28092E+02  -0.29646E+02   0.99217E-02   0.00000E+00   0.69169-322       0.40     152.36     0.0000  0.00   0.29693-320   0.69268-319     4.1926     4.2147     4.2167     4.2191     4.2500
   2023      3     19   12.00     15024.00  -0.12948E+02   0.00000E+00   0.00000E+00   0.38680E+01   0.42470E+01   0.00000E+00  -0.12948E+02   0.13102E+01  -0.18594E+02   0.17092E+01  -0.32530E+02  -0.30047E+02   0.64109E-02   0.00000E+00   0.69169-322       0.40     152.11     0.0000  0.00   0.29693-320   0.69268-319     4.1918     4.2113     4.2134     4.2159     4.2470
   2023      3     20   12.00     15048.00  -0.80404E+01   0.00000E+00   0.00000E+00   0.38406E+01   0.42285E+01   0.00000E+00  -0.80404E+01   0.13102E+01  -0.30717E+02  -0.63820E+01  -0.12316E+02  -0.26858E+02   0.11932E-01   0.00000E+00   0.69169-322       0.40     129.59     0.0000  0.00   0.29693-320   0.69268-319     4.1726     4.1947     4.1967     4.1990     4.2285
   2023      3     21   12.00     15072.00  -0.11938E+01   0.00000E+00   0.00000E+00   0.37441E+01   0.41529E+01   0.00000E+00  -0.11938E+01   0.13102E+01  -0.34068E+02  -0.10150E+02  -0.51966E+01  -0.23841E+02   0.14988E-01   0.00000E+00   0.69169-322       0.40     105.41     0.0000  0.00   0.29693-320   0.69278-319     4.0891     4.1161     4.1184     4.1208     4.1529
   2023      3     22   12.00     15096.00  -0.23307E+01   0.00000E+00   0.00000E+00   0.36848E+01   0.41086E+01   0.00000E+00  -0.23307E+01   0.13102E+01  -0.83497E+01  -0.62807E+00  -0.40437E+02  -0.25891E+02   0.58783E-02   0.00000E+00   0.69169-322       0.40     119.43     0.0000  0.00   0.29693-320   0.69268-319     4.0313     4.0603     4.0632     4.0664     4.1086
   2023      3     23   12.00     15120.00  -0.62886E+01   0.00000E+00   0.00000E+00   0.36972E+01   0.41191E+01   0.00000E+00  -0.62886E+01   0.13102E+01  -0.34596E+01   0.53856E+01  -0.51340E+02  -0.25985E+02   0.63606E-02   0.00000E+00   0.69169-322       0.40     120.73     0.0000  0.00   0.29693-320   0.69268-319     4.0448     4.0736     4.0763     4.0793     4.1191
   2023      3     24   12.00     15144.00  -0.88406E+01   0.00000E+00   0.00000E+00   0.36930E+01   0.41180E+01   0.00000E+00  -0.88406E+01   0.13102E+01  -0.96547E+01   0.29814E+01  -0.42741E+02  -0.27507E+02   0.92852E-02   0.00000E+00   0.69169-322       0.40     131.01     0.0000  0.00   0.29693-320   0.69268-319     4.0396     4.0685     4.0713     4.0746     4.1180
   2023      3     25   12.00     15168.00  -0.65806E+01   0.00000E+00   0.00000E+00   0.37754E+01   0.41886E+01   0.00000E+00  -0.65806E+01   0.13102E+01  -0.23112E+02  -0.81233E+01  -0.18179E+02  -0.28405E+02   0.12313E-01   0.00000E+00   0.69169-322       0.40     139.12     0.0000  0.00   0.29693-320   0.69268-319     4.1224     4.1493     4.1515     4.1541     4.1886
   2023      3     26   12.00     15192.00  -0.35967E+00   0.00000E+00   0.00000E+00   0.37281E+01   0.41422E+01   0.00000E+00  -0.35967E+00   0.13102E+01  -0.33257E+02  -0.23465E+02   0.73073E+01  -0.22677E+02   0.18608E-01   0.00000E+00   0.69169-322       0.40      94.69     0.0000  0.00   0.29693-320   0.69273-319     4.0773     4.1055     4.1078     4.1103     4.1422
   2023      3     27   12.00     15216.00  -0.44176E+00   0.00000E+00   0.00000E+00   0.35876E+01   0.41073E+01   0.00000E+00  -0.44176E+00   0.13102E+01  -0.20446E+02  -0.17273E+02  -0.11695E+02  -0.23378E+02   0.15162E-01   0.00000E+00   0.69169-322       0.40     104.77     0.0000  0.00   0.29693-320   0.69268-319     3.9109     4.0565     4.0592     4.0626     4.1073
   2023      3     28   12.00     15240.00  -0.40011E+01   0.00000E+00   0.00000E+00   0.37399E+01   0.41972E+01   0.00000E+00  -0.40011E+01   0.13102E+01   0.51696E+01   0.53731E+01  -0.59957E+02  -0.30249E+02   0.93593E-02   0.00000E+00   0.69169-322       0.40     144.69     0.0000  0.00   0.29693-320   0.69303-319     4.0891     4.1572     4.1594     4.1620     4.1971
   2023      3     29   12.00     15264.00  -0.36338E+01   0.00000E+00   0.00000E+00   0.38214E+01   0.42289E+01   0.00000E+00  -0.36338E+01   0.13102E+01  -0.50404E+00  -0.24912E+01  -0.46419E+02  -0.28703E+02   0.10641E-01   0.00000E+00   0.69169-322       0.40     133.43     0.0000  0.00   0.29743-320   0.69337-319     4.1675     4.1930     4.1951     4.1975     4.2289
   2023      3     30   12.00     15288.00  -0.84457E+00   0.00000E+00   0.00000E+00   0.38009E+01   0.42082E+01   0.00000E+00  -0.84457E+00   0.13102E+01   0.58322E+01   0.43369E+01  -0.59584E+02  -0.26589E+02   0.77338E-02   0.00000E+00   0.69169-322       0.40     116.37     0.0000  0.00   0.29743-320   0.69372-319     4.1473     4.1734     4.1754     4.1778     4.2082
   2023      3     31   12.00     15312.00  -0.37922E+01   0.00000E+00   0.00000E+00   0.37810E+01   0.41944E+01   0.00000E+00  -0.37922E+01   0.13102E+01   0.12219E+02   0.89520E+01  -0.70586E+02  -0.28033E+02   0.15694E-01   0.00000E+00   0.69169-322       0.40     123.92     0.0000  0.00   0.29693-320   0.69322-319     4.1295     4.1565     4.1587     4.1612     4.1944
   2023      4      1   12.00     15336.00  -0.43123E+01   0.00000E+00   0.00000E+00   0.38095E+01   0.42172E+01   0.00000E+00  -0.43123E+01   0.13102E+01  -0.10448E+01   0.17597E+01  -0.50129E+02  -0.27487E+02   0.13195E-01   0.00000E+00   0.69169-322       0.40     119.97     0.0000  0.00   0.29743-320   0.69362-319     4.1560     4.1819     4.1840     4.1864     4.2172
   2023      4      2   12.00     15360.00  -0.42769E+01   0.00000E+00   0.00000E+00   0.37965E+01   0.42074E+01   0.00000E+00  -0.42769E+01   0.13102E+01   0.45331E+01   0.59113E+01  -0.59859E+02  -0.28578E+02   0.82624E-02   0.00000E+00   0.69169-322       0.40     125.15     0.0000  0.00   0.29743-320   0.69347-319     4.1436     4.1699     4.1720     4.1746     4.2074
   2023      4      3   12.00     15384.00  -0.39139E+01   0.00000E+00   0.00000E+00   0.38712E+01   0.42364E+01   0.00000E+00  -0.39139E+01   0.13102E+01  -0.20275E+02  -0.51175E+01  -0.24022E+02  -0.33169E+02   0.71649E-02   0.00000E+00   0.69169-322       0.40     145.26     0.0000  0.00   0.27668-320   0.65207-319     4.1796     4.1954     4.1981     4.2010     4.2363
   2023      4      4   12.00     15408.00  -0.21402E+01   0.00000E+00   0.00000E+00   0.38578E+01   0.41759E+01   0.00000E+00  -0.21402E+01   0.13102E+01  -0.16215E+02   0.53373E+01  -0.38537E+02  -0.37461E+02   0.10662E-01   0.00000E+00   0.69169-322       0.40     164.48     0.0000  0.00   0.24357-320   0.58532-319     4.1140     4.1192     4.1234     4.1280     4.1759
   2023      4      5   12.00     15432.00  -0.85855E+01   0.00000E+00   0.00000E+00   0.39537E+01   0.42701E+01   0.00000E+00  -0.85855E+01   0.13102E+01  -0.75872E+00   0.11071E+02  -0.59727E+02  -0.43598E+02   0.12533E-01   0.00000E+00   0.69169-322       0.40     202.06     0.0000  0.00   0.24357-320   0.58542-319     4.2137     4.2180     4.2215     4.2256     4.2701
   2023      4      6   12.00     15456.00  -0.13270E+02   0.00000E+00   0.00000E+00   0.41085E+01   0.44158E+01   0.00000E+00  -0.13270E+02   0.13102E+01  -0.80358E+01   0.78672E+01  -0.49246E+02  -0.47825E+02   0.91069E-02   0.00000E+00   0.69169-322       0.40     223.27     0.0000  0.00   0.24407-320   0.58621-319     4.3668     4.3705     4.3735     4.3770     4.4158
   2023      4      7   12.00     15480.00  -0.15133E+02   0.00000E+00   0.00000E+00   0.41334E+01   0.44034E+01   0.00000E+00  -0.15133E+02   0.13102E+01  -0.76015E+01   0.72440E+01  -0.49057E+02  -0.52984E+02   0.94355E-02   0.00000E+00   0.59288-322       0.40     228.80     0.0000  0.00   0.24802-320   0.58428-319     4.3345     4.3452     4.3515     4.3575     4.4034
   2023      4      8   12.00     15504.00  -0.16854E+02   0.00000E+00   0.00000E+00   0.39671E+01   0.42604E+01   0.00000E+00  -0.16854E+02   0.13102E+01  -0.48958E+01   0.71520E+01  -0.51671E+02  -0.52401E+02   0.96328E-02   0.00000E+00   0.44466-322       0.40     228.78     0.0000  0.00   0.26235-320   0.59377-319     4.1705     4.1822     4.1897     4.1975     4.2604
   2023      4      9   12.00     15528.00  -0.16042E+02   0.00000E+00   0.00000E+00   0.41490E+01   0.44468E+01   0.00000E+00  -0.16042E+02   0.13102E+01  -0.50666E+01   0.35454E+01  -0.47893E+02  -0.48429E+02   0.51420E-02   0.00000E+00   0.44466-322       0.40     215.34     0.0000  0.00   0.26037-320   0.59061-319     4.3993     4.4029     4.4059     4.4093     4.4468
   2023      4     10   12.00     15552.00  -0.14066E+02   0.00000E+00   0.00000E+00   0.41651E+01   0.44560E+01   0.00000E+00  -0.14066E+02   0.13102E+01  -0.22838E+01   0.40088E+01  -0.51139E+02  -0.49243E+02   0.39514E-02   0.00000E+00   0.44466-322       0.40     212.82     0.0000  0.00   0.27371-320   0.61689-319     4.4087     4.4124     4.4155     4.4189     4.4560
   2023      4     11   12.00     15576.00  -0.10791E+02   0.00000E+00   0.00000E+00   0.39789E+01   0.42488E+01   0.00000E+00  -0.10791E+02   0.13102E+01  -0.15741E+02   0.43521E+01  -0.38025E+02  -0.48323E+02   0.88831E-02   0.00000E+00   0.44466-322       0.40     187.92     0.0000  0.00   0.26828-320   0.61318-319     4.1589     4.1735     4.1821     4.1901     4.2488
   2023      4     12   12.00     15600.00  -0.86867E+01   0.00000E+00   0.00000E+00   0.39568E+01   0.42708E+01   0.00000E+00  -0.86867E+01   0.13102E+01   0.78261E+01   0.12084E+02  -0.69325E+02  -0.42830E+02   0.10202E-01   0.00000E+00   0.44466-322       0.40     178.39     0.0000  0.00   0.22381-320   0.51714-319     4.2153     4.2195     4.2229     4.2270     4.2708
   2023      4     13   12.00     15624.00  -0.11461E+02   0.00000E+00   0.00000E+00   0.41310E+01   0.44258E+01   0.00000E+00  -0.11461E+02   0.13102E+01  -0.19809E+02   0.87037E+01  -0.38310E+02  -0.53169E+02   0.12716E-01   0.00000E+00   0.44466-322       0.40     226.66     0.0000  0.00   0.26136-320   0.59041-319     4.3676     4.3741     4.3785     4.3830     4.4258
   2023      4     14   12.00     15648.00  -0.10237E+02   0.00000E+00   0.00000E+00   0.40053E+01   0.42547E+01   0.00000E+00  -0.10237E+02   0.13102E+01  -0.40250E+02   0.93409E+01  -0.18506E+02  -0.63656E+02   0.13877E-01   0.00000E+00   0.39525-322       0.40     253.71     0.0000  0.00   0.27519-320   0.60617-319     4.1281     4.1530     4.1665     4.1787     4.2547
   2023      4     15   12.00     15672.00  -0.94352E+01   0.00000E+00   0.00000E+00   0.39312E+01   0.41952E+01   0.00000E+00  -0.94352E+01   0.13102E+01  -0.35559E+02   0.66436E+01  -0.20499E+02  -0.63552E+02   0.14935E-01   0.00000E+00   0.39525-322       0.40     252.83     0.0000  0.00   0.27519-320   0.60617-319     4.0507     4.0774     4.0925     4.1065     4.1952
   2023      4     16   12.00     15696.00  -0.89220E+01   0.00000E+00   0.00000E+00   0.39209E+01   0.41894E+01   0.00000E+00  -0.89220E+01   0.13102E+01  -0.24710E+02   0.71505E+01  -0.31855E+02  -0.64693E+02   0.13981E-01   0.00000E+00   0.39525-322       0.40     255.73     0.0000  0.00   0.27519-320   0.60617-319     4.0401     4.0670     4.0825     4.0970     4.1894
   2023      4     17   12.00     15720.00  -0.11116E+02   0.00000E+00   0.00000E+00   0.39573E+01   0.42181E+01   0.00000E+00  -0.11116E+02   0.13102E+01  -0.32551E+01   0.64332E+01  -0.52592E+02  -0.66802E+02   0.10988E-01   0.00000E+00   0.39525-322       0.40     261.41     0.0000  0.00   0.27519-320   0.60617-319     4.0780     4.1038     4.1182     4.1317     4.2181
   2023      4     18   12.00     15744.00  -0.96587E+01   0.00000E+00   0.00000E+00   0.39903E+01   0.42462E+01   0.00000E+00  -0.96587E+01   0.13102E+01  -0.37604E+02  -0.18898E+01  -0.99208E+01  -0.68614E+02   0.10883E-01   0.00000E+00   0.39525-322       0.40     265.17     0.0000  0.00   0.27519-320   0.60617-319     4.1125     4.1373     4.1510     4.1638     4.2462
